0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
265910,256444,58963406
425618,412273,96184948
431960,413464,96402698
425351,412283,96222593
425073,412557,96176827
434903,424035,98935419
452308,438521,102343359
475021,439173,102335875
453927,440244,102693567
447482,439247,102585964
456411,442469,103295921
461339,447045,104293284
457108,444809,103799418
460739,445094,103859123
460255,447940,104704975
459249,447442,104402760
461868,451163,105418542
459907,451815,105321777
464871,454360,105991112
463932,451690,105359365
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
182995,121117,26974015
579859,409921,95800372
573513,409248,95664559
580437,408614,95558711
570887,408985,95509531
598725,420575,98173369
598082,427312,99847344
611965,426909,99608749
605082,423841,99053292
604066,423684,98985235
618976,440985,102835063
626696,443006,103346060
632251,442501,103346089
625342,439792,102584155
627570,437722,102095026
627917,445812,104062354
641529,447960,104626088
693513,474626,106483000
662945,473054,107054533
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
224897,159071,34998753
459231,426289,99346981
429202,422118,98367672
447441,421799,97931072
419594,411684,95994788
431106,412989,96429468
431379,418279,97533795
425402,420365,98061262
436189,422078,98416465
449978,438676,102281829
444877,438948,102315962
453189,438203,102339657
448237,438476,102232670
453527,439744,102535961
449528,438626,102322464
450510,439313,102437428
476119,440338,102494646
458898,449775,104840712
455678,442877,103278654
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
174753,166512,37759431
427839,411442,96138489
440738,425225,99352344
436749,424706,99212700
439089,423824,98968609
442578,430598,100451811
454580,438189,102275205
452373,437620,102345379
451164,439684,102643630
451084,438205,102416115
458180,443543,103615925
464345,450969,105239233
459996,450766,105289027
464583,450741,105225845
465416,451818,105393275
464256,450913,105169333
467449,452965,105674043
468095,453557,105861232
468377,454521,106169873
470854,452376,105575521
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
202401,171912,38040958
456051,440162,99924998
453523,448021,101937677
