17533449,11558,28430599,33624888
16682403,11481,26057916,30525520
16539738,9364,26061244,30621148
20860730,129126,26837707,32077042
16547506,10334,25902907,30315880
18124623,112966,26222723,31248249
16789346,19089,25993592,30290908
16583844,8176,25881796,30371836
16656435,7750,25916942,30332857
16510003,7445,25932418,30512953
22810515,40036,19819385,24328442
223735559,124562,13834827,23025747
1125080481,85575,2441252,2616842
1709243905,10298,24352,203671
1708923618,8687,13554,204588
1767845863,185266,822306,2257388
1695995983,6927,18967,175220
1708210491,10999,10442,196320
1729230128,16620,11899,159494
1885899878,10105,8359,180813
7707196,23993,35110766,40602961
5340892,9064,26911311,33611717
5656317,6233,28785249,35928700
5182017,7014,26020616,32588930
5878965,18709,27543626,34602786
5508939,12876,28014865,35298914
5349274,10101,26967374,33415519
5363215,11102,26101584,32576292
5192280,10462,25984581,32555094
5279523,10564,26184588,32658061
5724473,8553,28816968,35953641
5276306,10363,26149743,32536217
5133158,6089,26033160,32423902
5210356,11027,26461618,33854552
5874289,17260,27516610,33542320
5376887,11177,26018900,32454331
8221597,81252,29479051,36816518
5093400,8309,26177638,33247055
7408661,103643,26206553,32958234
5627271,11713,28845811,36028217
5020302,17148,24384212,30869551
152928001,178004,10006560,18089015
12905005,71231,28998079,48754828
11271994,57725,26208657,49929627
13614608,62429,23246661,39311657
11142267,60203,26046797,47745905
13423289,55883,28894748,43774961
12465170,58251,26393519,43877992
12251412,49014,28417376,47730989
14762994,89549,26233476,38227774
12386401,69204,27187909,47502308
17819143,174561,27017128,42855814
10475979,49796,24319657,40612185
10942705,47594,25489877,46168885
12413544,51044,28855409,48615125
15299772,69993,23900869,35940584
10977907,53495,24144944,44783809
421977,62750,362034,802334
538695,60362,351024,703525
424072,54192,399683,687627
943675,66882,344442,848194
503719,61803,377163,783073
610343,54107,346735,704249
485244,59844,399300,636697
446457,55701,319089,632376
572355,67977,356731,747574
424178,60621,296014,677711
445108,55891,303641,727437
488384,59665,382496,766955
915978,77418,394035,704940
463394,53900,376566,734528
462033,60214,338311,641268
446370,57061,293580,708811
2559063,101923,581253,1515388
549192,68654,454904,930459
456996,52445,429058,692518
1195308,68714,371811,698854
606979,88831,394099,925325
489322,56705,345072,768123
403385,50294,337076,593467
190317620,3446258,3610131,250738947
188556068,3349655,3752806,239079009
191660933,3481376,3726582,248396395
191467463,3522338,5087115,236562800
188816541,3456991,2993019,253429173
187317833,3412181,4852197,243825301
185484585,3383148,5059971,239939434
189907760,3395921,3751664,236125020
192628979,3591992,3482530,254863403
186787692,3427376,4426336,240979256
186448776,3330379,5431219,237991594
186777177,3451973,4059039,244530344
187441067,3379682,4734759,239349356
165745028,3409363,4318218,213915720
183318551,3297893,4631329,238642073
183613041,3336374,4213215,236494805
187050910,3364316,3039306,243682389
186427569,3428341,4558823,238311354
184469008,3390454,5094362,230200218
185973440,3322129,3905076,239885523
185779452,3410844,4189225,244301735
184105805,3331721,5222558,238308780
184031748,3286439,4529871,238931101
183085486,3320434,4641731,239770315
174142363,3173719,4410882,221280685
167145621,3224899,5363724,204849776
163966308,3018991,3612326,205952487
161548111,2961943,4151195,204737813
163748430,2981757,3010226,215997477
162094959,3005045,4155685,211732322
162584655,3013191,3910230,207607757
161536567,2956872,4250172,205732123
161152854,3091379,5004727,202453481
161452639,3128177,4641222,205172258
162210712,2944931,4713499,208548880
162207730,2975405,3686455,211804988
161447535,2939447,4857348,207971819
164283245,3152775,4968565,210384503
163067875,700198,24152,383666
160818325,680094,8695,349148
173210124,705661,33621,489216
160842141,809142,272744,1622249
170843033,716980,23486,471550
160842511,685209,24644,1032365
164874952,720077,16992,394252
162496038,692523,14500,366820
161279711,673187,3875,301977
162388208,687638,2869,415533
161251111,711607,46348,2305769
162358970,708401,253134,1461759
160882279,682584,9949,294058
164934385,697336,21372,398033
160888569,679104,5707,376240
163241137,693138,22260,434235
167574332,697259,14566,465535
161132880,681511,470243,2510481
170646192,710266,8217,390341
161341842,673010,2526,301675
171585727,722202,62162,704793
161223037,674204,10970,340414
161391869,675923,7611,412514
160896969,780372,412499,2290271
171106283,711085,7864,424091
161050531,688239,12385,310663
166781683,712688,4870,351039
160877592,684092,1833,313722
160892781,688790,26227,727355
169921502,825061,239754,514930
160485117,689032,50118,567824
162970557,697820,11511,336239
159966011,679009,7468,365766
164879441,682895,2557,325367
159242884,680905,6527,435021
169203909,851168,456349,1706926
159027614,674287,12129,405264
158665493,671621,59029,542525
167379776,691670,20337,429283
164164178,691421,3811,412589
159248919,666684,3759,366211
164675778,854196,438910,622752
150632425,485030,14847312,18639462
149297522,278440,11029926,14501437
83901022,193692,17009456,22415331
100301206,148041,12311807,15364520
125475506,181870,22299684,25258956
104993126,163385,10981672,13985026
113476492,244219,13306881,17242327
165399167,213690,16387753,19280771
120263275,182849,14462746,17478311
117055909,169046,13509555,16660162
79879764,155515,15931322,21575803
130149715,190293,13181507,15724522
159784049,187924,12372745,13030381
14280275,129006,2877507,5511505
476664,60628,357195,661052
423381,61864,324105,712895
495719,62156,378946,788218
445406,56353,334069,593732
536877,61903,314228,708152
546336,68333,423624,860871
442627,76149,344929,872225
412895,55484,337500,696937
456879,55454,392189,694187
486374,64126,348621,694973
532041,59536,336196,693379
3999464,156361,721215,1646090
477113,63773,373385,872565
427755,62100,426508,729972
823716,77552,366612,768639
418655,55933,352976,706225
435078,56999,347565,743213
470967,54653,335048,695281
2102504,69744,627650,1083539
538677,67879,322258,695102
2148144,128898,545375,1188938
442150,61782,370651,730548
1043374,83224,436862,1025657
496273,53769,400350,739025
417945,55348,284702,609211
569584,57830,380725,685969
23881641,401793,2547689,4790634
17347475,211810,2248772,4584264
18703174,238974,2607311,4793813
16454825,198450,1975558,3912045
22935508,278675,5244120,7696754
18990729,222919,2224830,4417961
23393037,276287,2684763,5089523
20772588,231468,2313672,4546837
17304597,217788,2475932,4865836
20413112,238772,2602092,4541875
17946119,232573,2620328,5022833
23338088,259836,2485797,4460627
27321669,241908,2437445,4970229
17540888,221153,2288840,4333767
20691394,243365,2431666,6714637
16773852,216283,2619418,5315311
23458937,263626,2774650,4539568
25348683,268929,2586488,4390777
17897220,204757,2186106,4364974
14783980,196244,2193452,6519008
19441062,206160,1935414,3822786
22214988,242566,2695734,4425100
17734984,201358,2155820,4344757
17467464,227275,2750282,4834155
17263160,261359,2313290,4441683
23294116,259507,2821996,4643946
20540360,224779,2062253,4256793
18042988,196721,2134387,4330429
17818019,240689,2859479,5050849
22535392,245219,2372822,3938960
17721182,371247,2750436,6364586
17492741,238151,2770750,4926022
25760163,270551,2545189,4343691
17704501,202094,2179303,4417139
24472363,446394,2600360,6083002
28886716,631612,3912335,7505605
23000175,258674,2730177,4431675
17730204,197158,2166595,4362373
25192052,398581,2776513,5017566
19846934,344291,3013880,5673861
568805,61705,393682,765229
602775,61820,409291,646429
575274,66811,387876,773653
574137,70940,363944,858659
470416,54242,366663,792568
369384,52314,291242,626964
514752,63920,356893,585524
804615,82168,444317,808193
355576,50207,338265,780057
1067394,72052,332977,668864
4505152,166733,628246,803859
4363318,129944,443613,1182297
387673,61448,422246,801228
481334,64398,403705,815671
531428,54208,364540,678623
521930,54052,376610,563444
668142,83161,344394,687652
527553,64328,356303,723215
432780,69336,448005,880678
594446,66682,456382,657143
491192,60945,345316,719235
518565,61321,382817,772588
609640,64576,436693,804615
452910,63102,403636,650248
525959,71869,391767,719324
529094,63233,374028,710669
469653,59266,421022,784622
464324,58566,323585,771874
435394,51040,334713,631695
476057,58591,322136,559096
571639,71186,330143,669901
515751,77772,418170,747746
1210328134,460188,489025,4004942
2102913847,696070,401119,2050410
2161012037,726159,446131,2251316
2161580665,730096,424225,3008130
2246966723,717011,589478,3535990
2336908894,658855,351563,4824809
2348724858,654817,435186,4927105
2345329652,666763,240347,2618622
2368108889,648167,145479,2727332
2369997819,675945,518862,4033147
186398116,3534539,4540680,258205825
187278103,3520984,4459833,259275937
186970399,3487868,4490252,258039632
191697757,3552184,4957492,257525972
187255499,3474025,4556712,257887596
187013777,3468012,4507589,257903590
187861711,3503698,4856033,256245435
193220101,3537665,4838614,263519774
333981548,3479681,16675429,134155464
191548966,3569128,4899769,254137252
187972420,3525303,4390230,258694924
192588693,3688753,5288163,254537045
187627505,3517640,4423861,258684902
187043488,3484213,4586524,257513404
186900535,3461831,4435311,257656115
193158254,3579927,5062191,258847506
189403046,3611239,4732346,261711262
186925918,3518304,4466536,258204835
191960370,3580469,4598785,264794117
185453984,3544267,4554135,255499162
190906810,3508906,5234339,248914186
187175119,3497097,4572017,257978268
191018014,3575980,4629542,263615186
191794842,3424846,5767081,243397959
339133332,3997211,15930783,135106410
188028024,3522156,4406177,259139196
191767151,3648370,6001407,252283248
239252393,4524966,9567292,235739670
228577008,3294366,6248954,237206855
236036260,3361086,6484974,245700956
233940928,3348581,6544623,243157967
228854839,3305840,6731016,236162073
235712268,3362781,6684664,246352692
236186279,3352261,7198987,235450774
234944594,3385642,6786920,243215569
233660299,3303344,6787029,242163444
356032152,3249171,16073115,132971360
232749525,3278306,6248465,240105071
227693859,3540726,6781645,236103235
217138658,4968585,7737506,231816590
70235115,42516,44323,567967
70343442,37906,43006,481939
69915338,24070,9153,311100
69993898,32845,22759,420021
69883148,20246,2752,266086
69875550,18531,1635,244699
69900671,21905,4128,295438
69921682,24692,3375,331994
69900655,21901,3001,298720
69868700,18478,1320,242613
69937858,24110,3535,338220
69863048,17643,1238,235797
70024588,34136,9905,464719
69899623,21150,3578,297369
69876730,18986,1922,253450
69893698,21470,1441,301937
69896717,21440,2320,292916
69928366,24143,2484,322910
68907562,24157,297731,611033
74370890,29891,53849,425903
73622521,35853,64449,481924
65205915,46571,25490,619517
66579764,22092,4127,301180
66573868,19431,2738,258777
69170201,25577,10195,342602
67596939,36836,60125,493855
66587673,23548,8664,317819
66547773,18229,3499,243726
66650817,30609,7207,418271
66551754,18424,2442,244293
71764981,30817,6841,413435
66566395,20347,2262,279240
66554895,18817,1362,256337
66563579,18288,1419,253022
66578350,17014,2766,229783
66593739,17835,1941,230284
66575785,16459,2151,221268
66580034,15677,2903,213395
66614779,21232,4921,299145
76893376,22683,11378,296433
66613814,27233,2262,382693
66532380,16406,1136,217818
66607561,25038,3617,346322
66555622,18645,1832,240173
66574790,22945,1665,317238
66588774,24153,2634,330755
66942009,43809,27039,529991
79304303,571186,1454523,33668888
81435974,558134,1441482,45749530
109556263,750812,3179046,38441872
73298849,534502,1864432,37568437
154214035,813264,4867467,52909057
107975468,726967,2134419,52573969
105516362,708373,2252263,51319529
112779889,639245,3365049,46390015
128938136,721897,5034333,49121240
101069904,667653,2286243,40746339
107223617,717260,1929038,46819820
80869328,598338,1442020,46672353
63497674,450330,1500119,35473385
44580337,302216,1454574,21851226
80279717,507204,2037098,43768992
62822392,459265,1075223,32632491
82386657,565606,1455073,44263083
46997875,371796,1074177,27701334
2540951,72793,562572,1743110
11710464,137571,733416,6837977
3173295,105462,568038,1238837
738462,46968,440507,697830
1197359,39465,342226,575028
3569998,45461,401638,742945
2703375,54117,412895,760287
328008,25889,238024,380823
413138,29524,262824,425702
569366,31828,288868,466674
587198,32497,325935,490169
259083,25154,250288,370191
482604,38741,323943,543352
1103647,61411,350451,815469
12288889,86375,782095,1572354
498376,31889,314096,482743
577925,29444,279703,435839
426593,32499,305784,453072
516548,31372,301143,462594
829461,30143,323011,465533
1414418,41122,394253,624829
435560,28820,286601,430065
591764,28674,285021,439452
263256115,23398841,56076046,107382949
255191593,21417369,31946769,45808913
444585087,48210516,18479389,30355549
365940629,36998531,25745848,50088669
338415386,34056125,27222815,55552788
281356089,12290964,44349773,69840393
204046940,96293,70156737,77536238
205561653,4378127,66958338,75413557
228308160,275905,68175081,77863395
257925552,503849,59970430,79962524
237626671,264151,69111415,81958139
224114319,4447603,67736290,77879758
205160585,78137,70400541,77727060
206544980,4402255,67151323,75873049
204788862,129256,68982893,76325489
188737969,233725,66300754,73129679
201563293,177776,70234229,77622026
208899723,4558451,67396565,76136028
192666038,155214,67142276,74088294
199002350,108478,69981462,77322343
211373332,4549180,67254370,75904848
199879367,85477,68520825,75658232
193977588,169278,66928895,73942899
211905239,4400988,66730892,75394635
202165052,251095,68648652,76303455
194614252,77549,66474708,73449765
197826075,91367,70174681,77601753
213509918,4417450,67555374,76215133
195704043,79780,66368599,73370426
206088317,2565470,69009176,77842294
192805723,80543,66136215,73062768
202249088,77910,69721669,77016605
205794394,4454846,67383376,76112115
204728667,79309,70208303,77514389
205900194,4442390,67192638,75878505
190902583,183534,65572293,72590586
202480642,196987,70195572,77594219
207977643,4483352,67158389,75872438
99512885,590573,5185617,16870279
96018796,542724,4963163,16045352
96073342,541040,4875354,15878573
107288898,587481,5529633,17901908
95755773,572619,4872441,15882075
97996948,580653,5063500,16341287
96588354,537617,4899039,15958068
95983217,556395,4870709,15808528
95972425,530276,4979364,16007286
103179977,589314,5293201,17103223
103568068,586051,5321695,17192475
88957751,535654,4686621,14674044
95972613,564465,4999461,15851386
96689308,531304,4949414,15794888
95891941,578044,4957699,15680003
95891103,574968,4949812,15794926
96606215,557246,4843672,15855759
96349638,554717,4958129,15848551
95359382,580460,5045786,15917967
96344785,547244,4898586,15780451
103002788,610491,5381642,17203795
95788332,581238,4930120,15883390
103499089,590572,5314022,17076962
96324896,579293,4890161,15940954
96019953,556243,4899051,16023481
96485580,547180,4925841,16071817
96359362,556531,4920929,15798014
96434810,572139,4864111,15997380
96166374,558255,4975532,15951757
97640771,585166,5196282,16323865
97116022,598834,5041668,15835997
96335771,582575,4984857,15671341
95910361,563995,5052899,15929361
96626936,555974,4923767,15647794
96524956,560112,5014717,15842368
96483909,547281,4947467,15664800
97027748,583733,5007857,15817802
254442936,275329,56679,598132
223901350,1144161,20587,361076
253124893,463551,21963,1085837
258462713,619171,18399,801155
237667841,567481,2867,241217
226854928,1143030,17110,393823
241891958,456469,6452,300686
251836511,496478,7761,343039
263355184,477675,6658,316521
247015309,723950,4889,294182
260773560,490391,11999,360354
246388015,502057,4182,317032
222909920,1120122,2940,258958
260171609,283199,3828,1757270
255105251,610343,3483,319099
224541962,935603,1251,241573
252755871,404865,12380,386883
256715986,537770,55474,534741
251313844,1011897,8105,430666
260879875,93078,3519,283952
239094019,873132,5505,412002
258582846,528046,14002,1797540
268334232,474529,6903,334031
269933879,1369378,92594,864734
227971393,1000888,14129,412782
230077211,691840,20929,384752
249893678,569250,7369,303235
266705228,387347,5243,305186
247831707,635311,5748,303725
257467192,618824,2435,285468
253207605,481567,4441,1006090
258276921,599435,4560,1300937
239015866,1088692,3949,330942
236418305,587025,8635,397889
227388038,1136446,1947,299914
240262177,480514,3034,354152
250896543,522083,4762,391719
263985245,432389,1635,270129
243705614,752275,1800,238162
248502246,411214,2540,273221
223641145,1096795,9443,409623
260519116,310884,3920,1172585
79838963,4589695,1440331,8485909
77586672,4373553,1299997,7819481
78286503,4222849,1312513,7621091
79212187,4201404,1297788,7609919
86761877,4951932,2022077,10214112
78184860,4516204,1632780,9717542
86013386,4621326,1607548,9817030
78427544,4291802,1353434,8688295
96058143,3512182,3590573,10207577
77332951,4487916,1516686,8305111
77301161,4446192,1351973,8049016
77339425,4448104,1366567,8044715
77309292,4435529,1324593,7949304
77168202,4436442,1317214,7899361
77620182,4418625,1354845,7986078
79891073,4239110,1380957,7844337
81859143,4274675,1333352,7750355
81438546,4531507,1367731,8168775
79376147,4664712,1543654,8522927
80620120,4207849,1479758,9110513
84066207,4500414,1543221,9642797
78231191,4613845,1470236,8484107
94196784,3838234,3209298,9649998
84914063,4275954,2155431,9268019
78455700,4574666,1395015,8280513
83855936,4577607,1468978,8356330
82449430,4625271,1580554,8870947
79297145,4446560,1377167,8041500
79779411,4600153,1384259,8263829
80737044,4595765,1393505,8243682
80733109,4499528,1344428,7999876
79598009,4436211,1418713,8307958
81394165,4779405,1609445,8735710
83105071,4266000,1515047,9617587
1621330,121860,591424,1740922
1232760,121608,764384,1706957
1121571,112904,801731,1586308
1279692,123227,854013,1698507
1352796,119890,811890,1686180
903200,87846,708796,1245307
1179993,110260,737279,1584089
1649148,139021,819159,2024790
1419415,114312,731258,1634019
1485191,118692,820232,1747888
1488238,127401,872867,1844908
1507240,124620,806508,1823075
3479098,179216,925427,2320149
1482252,134632,871715,1902437
1461160,129484,842329,1819183
1454802,127208,789108,1784582
1565070,136317,777664,1992550
1498678,134257,742406,1943185
1626804,43658,393170,664700
1465395,130324,814702,1823874
1538589,134411,784656,1945008
1480413,127347,819205,1853111
1486598,132888,812286,1881379
1383279,122275,843114,1740777
1541896,134548,849238,1866041
2361628,161338,839106,2288818
1500720,130455,816740,1857065
1457683,126557,783818,1781870
1576737,139724,781406,2025297
1520306,132872,795345,1878034
1520054,134696,798800,1888969
1493224,128937,737344,1822151
1522823,129651,852312,1856445
1550420,137637,785884,1960662
1404096,125921,786435,1805729
1542473,134577,799306,1941885
3531469,185362,918188,2415136
1477012,128372,844630,1873157
1531664,137630,718489,1943471
1479930,127023,750779,1813110
15485555,45699,36059782,61178273
15103915,19162,35790447,61171814
15128350,20014,35790389,61231376
15206088,19643,35817770,61262127
15137610,26549,35922691,61182200
15159954,25521,35857655,61233750
15152700,22591,35809442,61305479
15180205,27198,35804895,61335957
15138007,22886,35780266,61258008
15132147,18977,35802255,61285756
15447704,35979,35945010,61493128
15184692,26938,35864917,61363776
17043928,82514,36117989,61365960
15102584,22117,35940636,61158811
15141799,22662,35870252,61286001
15207932,22491,35851033,61277041
15190489,28300,35883950,61363258
16303068,22200,38572571,66008134
15127526,18885,35814671,61301906
15214024,29747,35902213,61389103
15125088,18457,35792171,61264961
15156030,23346,35848331,61321927
15121263,18405,35812452,61279501
15147858,20015,35836460,61329092
15136271,20252,35818619,61294720
15154954,21720,35829168,61338309
15161476,23612,35839648,61341576
15126634,16853,35805862,61285035
15163342,24253,35854521,61331995
15127486,17843,35806759,61306134
15846385,51966,35986178,61369910
16319592,24354,38628451,66031705
15130978,20843,35773475,61276408
15208809,30236,35824728,61316819
15178563,26258,35815344,61262746
15164915,22045,35760850,61241205
838617,66560,493071,995290
561068,75142,390068,807196
469975,56766,376481,846916
477937,56007,309419,730018
515794,51112,315907,536122
548468,70815,345104,651815
539918,65541,353569,746144
454632,60773,374445,761015
919877,54928,321560,710217
431983,48218,300891,622025
546387,61859,360769,621212
1229928,62084,376589,957791
361731,64912,370924,824984
513936,61805,359116,619772
581562,71432,329594,761128
3540733,100493,529186,910916
5331182,173747,633204,858910
414807,54154,333861,777661
456509,63707,366349,665856
630003,75146,360374,678570
517654,65424,372089,778309
396953,57312,361583,776941
449679,50866,355388,695121
572247,63308,343321,587005
526969,90086,365506,959796
488851,62829,420305,874705
407682,69220,391478,811180
369347,45852,302527,695655
545655,63069,377045,682606
583968,61433,330281,606521
523725,58489,320282,684723
393539,64480,290055,822210
400869,51465,323983,674139
513112,63689,421070,751769
456903,59233,332346,767915
414244,57849,342757,877858
437625,53294,367441,742749
484712,60277,288651,547336
569652,67637,356321,654695
505732,66422,385688,708073
429826,66794,305159,766441
146415048,9690713,1482132,6296743
198922250,9447218,167880,1102818
196704245,9364532,182591,1146310
197882617,8939564,189217,1346546
199834189,8209369,177079,1264364
196096742,8378850,183754,1203881
196599939,8921591,185748,1087314
194961074,8707000,191205,1141780
195375126,9025722,189839,1051923
197841247,8960376,197378,1286269
196030962,8461565,217572,1268726
191697315,8380419,205040,1146963
193830358,8225606,207820,918997
192837072,8301028,196418,945500
189347760,8666077,131266,1005561
189106292,8761985,115180,965076
189459271,8693486,123377,1048264
191073851,8699993,139998,1175846
188784504,8369610,100351,932993
188352131,8282133,121789,1094895
192142518,8445083,104005,958488
188373762,8190841,103643,1278301
189781080,8432893,97149,1052281
195161137,7433996,217334,1098425
205855009,5979051,320160,958448
187592266,7070753,137915,687241
185031770,7063224,133171,809604
184169064,7730452,135840,935636
185139283,7866604,147681,1205128
184574472,7966702,133550,1190649
182547403,7865231,132600,1322555
186796401,7951806,141520,1231633
186119542,8248025,97307,1036761
187497820,8384736,101949,988600
187372476,8256101,86632,798270
195829492,8665827,199414,963912
190634948,8149503,184135,1031680
194603847,8009267,209407,1193605
195299524,7517109,217515,1124813
193174864,7453310,466639,1161743
183549383,7211924,3617900,6188731
162126588,4195537,4736267,6937736
86787530,78320,15809100,20335204
20541577,1584581,46464446,59745774
4702240,33879,45138123,58960722
33576489,45835,36803863,48923411
2891062,28551,42870227,58662737
2874295,27245,42380157,58235072
2909885,30250,42672334,58491761
2933294,24918,42327842,58175336
2844889,23747,42499925,58300045
2878005,27830,42764866,58538819
3198677,28551,47615207,65181245
2862165,25946,42802992,58574037
3023180,20793,45810190,62796852
2863586,26641,42644171,58461321
2840519,23640,42854334,58614745
2888515,27946,42513898,58383846
2836243,23050,42446423,58264488
2964516,24646,44131971,60543452
2855073,23846,42790452,58563660
5054868,92605,43810495,60084338
2970640,34340,43600563,59675143
2870308,26882,42553092,58360917
2868223,26648,42876108,58613910
2872868,25336,42898315,58587871
2893825,26924,42904417,58667835
