10211,1181,6906006
6048,842,4875040
891,115,1097820
1658,365,1039851
6526,882,4320999
3174,727,2527038
2597,691,1344577
1060,220,625860
819,148,641250
1124,130,831573
973,567,456628
479,200,235576
0,0,0
0,0,0
1131,155,1216854
0,0,0
525,221,444259
374,216,268299
0,0,0
657,87,670491
526,138,356213
0,0,0
828,189,821826
0,0,0
0,0,0
0,0,0
2776,215,1050650
674,366,396588
373,177,112396
0,0,0
0,0,0
550,196,404762
0,0,0
3369,123,561735
0,0,0
1121,119,620495
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3532,305,1776006
258,76,347301
591,192,416044
0,0,0
1850,151,519680
1903,126,194461
0,0,0
1844,153,954696
956,195,684855
