9281,587,591675001
8994,122,591867216
7692,185,591322519
4388,17,591933313
12396,465,589538239
7984,441,591374515
13742,4140,590978699
13497,684,591688050
8743,90,592341295
15129,272,590615282
10278,42,589678844
12299,43,588972008
13221,173,587294228
15071,43,588084960
15487,190,587265711
9323,23,587940491
15345,61,585726905
12243,12,585733431
11746,51,584484626
13681,10,584753226
9245,7,583754892
17708,1806,582128949
12806,1998,582641283
13293,467,581553095
14202,124,582183434
11449,186,580156841
12355,16,580160813
11172,16,580667119
11628,123,578036678
11622,27,578824455
13932,169,577582665
15039,36,577901889
12983,126,577506157
10134,36,577063466
15279,29,576868869
19786,537,574050220
10992,723,575895999
17093,4294,574805846
6814,161,576203479
16178,466,575661872
10779,124,576207696
12501,84,575958254
15846,151,574316332
7970,48,573421550
14628,163,570534504
8356,4,571394907
13369,55,571737339
9027,46,571192082
7249,4,568765481
16917,48,567196642
