3879073,49878,93534655
3832889,50522,92505579
3826947,46763,93956820
3862919,52849,92102946
3799876,42821,92399245
3875602,48726,92579138
3745189,51068,92590597
3916655,50521,93750789
3905650,47909,92908071
3827210,48761,95886665
3838545,46272,93703826
3643311,46728,91020909
3736829,63574,90978657
3546401,60191,94233247
3518567,48324,91838418
3621805,48286,92928555
3590895,42885,92631373
3661580,58803,93406024
3664664,47631,93668981
3488765,54931,92391363
3757575,45515,94638776
3722719,52912,92742691
3674096,50543,94044454
3800141,52629,92297399
3703668,43790,93442129
3568719,44186,92059815
3563719,49367,92835521
3566669,55844,93870125
3608171,68117,92318595
3046585,45779,79935920
2768539,69043,67530224
802958,23749,18935413
1330002,33844,32527497
0,0,0
205950,18092,4656738
776947,20233,19883537
500935,23284,12088021
559528,9012,14248701
1022737,41326,24235113
2489175,64916,63772421
3455969,55478,88722597
2120308,55801,52274371
460226,5863,12236089
0,0,0
54370,13977,1076948
2403534,47832,60467859
469692,9865,12789284
0,0,0
0,0,0
1266444,44383,30380207
