PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
18397, 173, 469, 959
189075, 565, 1146, 2078
348285, 834, 1262, 2277
567495, 1082, 1367, 2408
728528, 1386, 1495, 2570
884760, 1626, 1609, 2712
1044020, 1876, 1720, 2847
1201348, 2128, 1831, 2976
1358963, 2388, 1943, 3092
1516579, 2662, 2053, 3206
1674288, 2912, 2161, 3317
1832389, 3161, 2275, 3435
1993331, 3493, 2418, 3708
2150857, 3792, 2536, 3972
2308921, 4049, 2637, 4163
2467162, 4273, 2750, 4337
2624906, 4520, 2858, 4508
2782607, 4764, 2967, 4671
2938329, 5018, 3074, 4796
3095157, 5255, 3182, 4914
3253314, 5497, 3298, 5044
3410498, 5751, 3402, 5176
3568962, 5997, 3505, 5286
3725172, 6214, 3607, 5393
3883216, 6482, 3707, 5497
4037238, 6709, 3807, 5599
4195886, 6946, 3907, 5705
4352025, 7162, 4007, 5807
4510353, 7395, 4107, 5909
4668628, 7651, 4210, 6031
4826160, 7868, 4310, 6135
4982431, 8122, 4410, 6241
5140131, 8368, 4510, 6346
5296018, 8620, 4610, 6450
5452997, 8862, 4710, 6550
5610346, 9094, 4810, 6651
5767216, 9313, 4910, 6757
5924279, 9565, 5010, 6861
6079726, 9788, 5118, 6981
6235199, 10013, 5220, 7107
6390726, 10230, 5320, 7211
6549491, 10478, 5420, 7319
6705576, 10718, 5520, 7423
6863116, 10946, 5620, 7526
7020134, 11216, 5720, 7630
7176138, 11468, 5820, 7730
7334058, 11709, 5920, 7833
7491288, 11958, 6021, 7938
7645926, 12197, 6121, 8052
7803381, 12424, 6221, 8154
7961427, 12684, 6321, 8258
8118661, 12940, 6421, 8358
8277006, 13189, 6521, 8458
8434852, 13437, 6621, 8562
8592202, 13674, 6721, 8662
8749690, 13922, 6824, 8778
8906975, 14159, 6927, 8883
9065117, 14434, 7027, 8988
9222912, 14678, 7127, 9096
9379546, 14912, 7227, 9196
9537008, 15153, 7327, 9296
9693307, 15423, 7427, 9396
9851542, 15683, 7527, 9498
10009357, 15907, 7627, 9598
10166788, 16156, 7727, 9702
10325922, 16399, 7827, 9804
10481557, 16651, 7927, 9905
10639504, 16915, 8030, 10024
10797438, 17155, 8132, 10126
10955365, 17411, 8232, 10227
11113267, 17683, 8332, 10329
11271079, 17932, 8432, 10431
11431420, 18181, 8545, 10546
11589727, 18427, 8668, 10675
11748136, 18639, 8771, 10778
11906221, 18885, 8872, 10887
12066483, 19139, 8977, 10994
12221269, 19374, 9079, 11096
12380222, 19628, 9183, 11208
12536628, 19864, 9287, 11314
12694904, 20101, 9404, 11434
12853850, 20358, 9507, 11544
13009488, 20589, 9608, 11647
13165705, 20827, 9709, 11748
13324908, 21056, 9814, 11853
13481408, 21301, 9941, 11987
13650128, 21535, 10096, 12147
13813455, 21742, 10253, 12315
13978708, 21989, 10401, 12477
14138661, 22220, 10541, 12628
14305069, 22478, 10691, 12808
14467764, 22686, 10812, 12940
14630465, 22935, 11016, 13162
14802270, 23195, 11194, 13356
14965536, 23430, 11355, 13527
15124785, 23665, 11535, 13746
15289324, 24144, 11826, 14522
15450323, 24437, 11966, 14777
15608113, 24732, 12093, 14972
15768775, 24992, 12236, 15159
15924857, 25269, 12367, 15327
16081799, 25525, 12480, 15458
16239658, 25806, 12603, 15598
16395468, 26058, 12714, 15723
16554015, 26321, 12831, 15849
16711810, 26579, 12954, 15995
16869584, 26842, 13058, 16111
17026899, 27097, 13159, 16230
17185526, 27350, 13263, 16340
17342879, 27607, 13364, 16442
17499441, 27854, 13467, 16602
17658176, 28109, 13568, 16757
17815902, 28325, 13670, 16919
17971976, 28540, 13770, 17075
18129837, 28796, 13872, 17229
18283579, 29017, 13972, 17379
18439301, 29250, 14081, 17546
18593772, 29463, 14181, 17698
18752305, 29706, 14281, 17846
18911553, 29978, 14386, 18017
19069558, 30212, 14486, 18175
19227396, 30427, 14588, 18337
19385528, 30675, 14688, 18502
19542969, 30906, 14788, 18668
19699463, 31161, 14894, 18835
19858099, 31383, 14994, 18991
20013800, 31621, 15095, 19148
20170088, 31873, 15195, 19298
20328313, 32089, 15295, 19450
20486619, 32310, 15395, 19602
20642382, 32499, 15495, 19750
20800084, 32728, 15595, 19899
20958793, 32959, 15695, 20053
21113332, 33171, 15796, 20208
21268548, 33364, 15898, 20360
21425501, 33580, 15998, 20512
21581363, 33809, 16098, 20674
21736062, 34045, 16198, 20828
21892037, 34286, 16298, 20976
22049950, 34527, 16398, 21124
22206101, 34737, 16498, 21276
22360974, 34978, 16598, 21428
22515051, 35172, 16702, 21580
22672145, 35387, 16802, 21728
22835150, 35820, 17185, 22889
22990500, 36106, 17321, 23196
23148285, 36380, 17428, 23437
23304153, 36627, 17532, 23634
23461336, 36909, 17637, 23807
23619359, 37160, 17737, 23973
