PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
12733, 209, 397, 1087
200881, 892, 1020, 2441
344902, 1354, 1223, 2848
489041, 1776, 1332, 3053
631955, 2187, 1457, 3275
776648, 2596, 1580, 3483
920106, 3018, 1719, 3663
1064300, 3420, 1835, 3818
1207093, 3808, 1953, 3962
1349487, 4205, 2063, 4102
1492572, 4616, 2179, 4233
1636191, 5019, 2291, 4369
1778446, 5411, 2393, 4489
1921272, 5838, 2494, 4606
2068090, 6421, 2729, 5328
2212385, 6850, 2863, 5646
2355721, 7246, 2963, 5815
2497849, 7656, 3068, 5975
2640849, 8065, 3168, 6134
2784157, 8468, 3271, 6285
2927552, 8850, 3371, 6427
3070409, 9249, 3471, 6561
3214300, 9657, 3571, 6681
3357054, 10031, 3673, 6797
3500871, 10419, 3773, 6925
3643649, 10797, 3873, 7038
3786656, 11173, 3973, 7151
3929394, 11559, 4073, 7261
4072233, 11979, 4176, 7397
4215124, 12397, 4278, 7561
4358271, 12783, 4378, 7710
4501635, 13179, 4478, 7864
4644290, 13597, 4578, 8027
4787544, 14002, 4678, 8186
4930366, 14447, 4779, 8354
5073342, 14825, 4879, 8510
5223144, 15353, 5007, 8861
5366464, 15763, 5117, 9065
5509140, 16193, 5217, 9204
5651870, 16602, 5317, 9348
5796175, 16979, 5417, 9481
5938990, 17363, 5517, 9609
6082114, 17750, 5620, 9733
6224887, 18171, 5724, 9855
6368267, 18576, 5828, 9972
6511427, 18966, 5928, 10092
6654353, 19369, 6028, 10198
6797406, 19768, 6128, 10316
6939831, 20152, 6228, 10421
7082716, 20532, 6328, 10527
7228181, 20927, 6428, 10629
7372561, 21317, 6528, 10730
7516040, 21683, 6628, 10833
7659863, 22097, 6728, 10938
7803891, 22502, 6828, 11041
7947064, 22892, 6931, 11150
8091011, 23328, 7031, 11261
8235085, 23729, 7135, 11368
8379919, 24144, 7235, 11474
8525513, 24535, 7335, 11579
8670102, 24929, 7435, 11683
8814357, 25333, 7535, 11792
8964894, 25859, 7635, 12064
9109533, 26314, 7735, 12262
9253314, 26766, 7835, 12419
9396954, 27167, 7942, 12576
9542456, 27556, 8054, 12728
9701388, 27857, 8156, 12857
9859774, 28131, 8265, 12984
10017076, 28428, 8371, 13100
10175053, 28730, 8475, 13217
10333325, 29013, 8577, 13326
10490972, 29290, 8677, 13433
10648750, 29571, 8777, 13543
10806359, 29843, 8877, 13643
10964901, 30166, 8977, 13750
11122989, 30467, 9077, 13857
11278634, 30747, 9177, 13964
11437453, 31034, 9277, 14064
11593751, 31304, 9377, 14175
11750371, 31612, 9480, 14282
11908493, 31861, 9580, 14391
12065599, 32134, 9680, 14496
12223487, 32445, 9780, 14603
12381341, 32710, 9880, 14707
12536743, 32992, 9980, 14814
12694280, 33282, 10080, 14952
12852260, 33584, 10180, 15110
13009484, 33858, 10280, 15264
13166400, 34132, 10380, 15414
13324048, 34443, 10480, 15572
13480815, 34724, 10580, 15728
13638862, 35012, 10680, 15883
13796307, 35321, 10780, 16035
13954533, 35644, 10880, 16200
14112836, 35934, 10980, 16350
14270043, 36208, 11080, 16502
14427841, 36511, 11180, 16652
14585752, 36849, 11280, 16810
14744277, 37124, 11380, 16958
14901913, 37424, 11480, 17110
15059945, 37706, 11580, 17263
15218045, 38023, 11680, 17416
15375797, 38313, 11780, 17573
15532459, 38593, 11880, 17723
15690218, 38880, 11980, 17879
15848041, 39163, 12080, 18027
16005580, 39456, 12180, 18175
16163803, 39707, 12280, 18327
16321969, 39996, 12380, 18479
16479479, 40309, 12480, 18627
16637578, 40581, 12580, 18779
16795520, 40856, 12680, 18933
16953511, 41168, 12780, 19083
17111012, 41475, 12880, 19231
17269102, 41784, 12980, 19391
17426720, 42093, 13080, 19539
17584529, 42382, 13180, 19690
17743341, 42681, 13280, 19843
17899908, 42951, 13381, 20001
18056966, 43247, 13481, 20154
18215642, 43535, 13581, 20306
18373528, 43846, 13681, 20462
18529535, 44124, 13781, 20612
18685465, 44425, 13881, 20760
18843753, 44704, 13981, 20917
19000040, 44996, 14081, 21067
19158178, 45313, 14181, 21215
19313791, 45607, 14281, 21363
19472304, 45903, 14381, 21520
19630485, 46223, 14481, 21668
19785958, 46518, 14581, 21819
19944778, 46837, 14681, 21977
20100573, 47127, 14781, 22128
20258730, 47420, 14881, 22277
20416736, 47717, 14981, 22429
20574971, 47990, 15081, 22585
20732811, 48273, 15181, 22737
20894975, 48668, 15285, 23006
21052470, 48980, 15385, 23169
21210782, 49270, 15518, 23343
21368353, 49537, 15643, 23535
21526192, 49801, 15743, 23673
21686225, 50240, 15858, 24685
21844373, 50575, 15978, 25130
22001544, 50888, 16082, 25377
22160523, 51192, 16186, 25598
22317903, 51446, 16286, 25804
22476322, 51746, 16386, 26012
22634160, 52049, 16490, 26200
22789871, 52348, 16598, 26401
22948700, 52655, 16713, 26575
23106439, 52956, 16826, 26774
23264032, 53234, 16934, 26952
23422100, 53532, 17038, 27127
23580031, 53844, 17140, 27299
23737819, 54153, 17244, 27472
23895840, 54443, 17351, 27649
24053932, 54717, 17455, 27823
24211871, 55026, 17559, 27986
24367281, 55326, 17661, 28161
24526027, 55620, 17763, 28318
24683952, 55917, 17865, 28477
24841866, 56210, 17967, 28644
24998199, 56497, 18067, 28808
25154794, 56795, 18167, 28969
25312229, 57072, 18267, 29131
25470274, 57364, 18367, 29283
25628347, 57655, 18467, 29440
25786104, 57948, 18567, 29603
25943683, 58234, 18667, 29758
26100517, 58523, 18767, 29910
26258725, 58804, 18867, 30065
26416296, 59103, 18967, 30222
26574409, 59404, 19067, 30375
26732299, 59697, 19167, 30525
26889941, 59986, 19267, 30683
27047933, 60294, 19367, 30838
27206088, 60555, 19467, 30989
27363908, 60854, 19567, 31144
27521539, 61161, 19667, 31297
27680078, 61443, 19767, 31451
27837615, 61727, 19867, 31601
27994902, 62005, 19967, 31757
28152118, 62285, 20067, 31908
28307952, 62541, 20167, 32056
28466199, 62818, 20267, 32214
28624011, 63100, 20367, 32366
28782043, 63394, 20467, 32520
28940161, 63697, 20567, 32676
29097961, 64004, 20667, 32829
29256027, 64266, 20767, 32984
29413464, 64571, 20867, 33134
29571338, 64878, 20967, 33290
29729559, 65181, 21067, 33440
29887465, 65482, 21167, 33588
30045671, 65799, 21267, 33749
30203388, 66082, 21367, 33901
30360958, 66382, 21467, 34049
30518879, 66679, 21567, 34206
30677315, 66960, 21667, 34364
30833951, 67253, 21767, 34515
30991205, 67549, 21867, 34667
31149361, 67848, 21967, 34824
31307162, 68116, 22067, 34973
31463212, 68418, 22167, 35121
31621364, 68701, 22267, 35285
31779782, 68987, 22367, 35433
31937309, 69285, 22467, 35588
32093408, 69563, 22567, 35743
32251553, 69857, 22667, 35899
32409321, 70122, 22771, 36053
32567550, 70408, 22871, 36210
32725381, 70719, 22971, 36362
32881708, 70977, 23071, 36510
33037791, 71258, 23171, 36662
33195961, 71516, 23271, 36816
33354160, 71764, 23371, 36964
33509000, 72021, 23471, 37112
33666911, 72303, 23571, 37266
33824041, 72585, 23671, 37423
33988325, 72967, 23771, 37715
34146492, 73349, 23871, 38039
34304655, 73634, 23971, 38193
34461757, 73953, 24071, 38322
34618308, 74237, 24171, 38444
34775658, 74542, 24271, 38571
34932764, 74820, 24371, 38705
35090517, 75140, 24471, 38812
35249385, 75407, 24571, 38924
35407067, 75704, 24671, 39036
35564046, 76005, 24771, 39148
35722640, 76299, 24871, 39283
35880658, 76569, 24971, 39396
36038396, 76847, 25071, 39508
36196439, 77139, 25171, 39618
36354579, 77402, 25271, 39725
36510725, 77679, 25371, 39833
36668405, 77969, 25471, 39935
36826494, 78259, 25571, 40040
36984634, 78542, 25671, 40143
37140134, 78806, 25771, 40243
37299013, 79106, 25871, 40344
37455668, 79401, 25971, 40449
37611433, 79662, 26071, 40555
37767257, 79931, 26171, 40665
37926048, 80202, 26271, 40769
38084053, 80474, 26371, 40873
38243077, 80789, 26471, 40977
38401023, 81051, 26571, 41080
38557418, 81355, 26671, 41183
38715642, 81651, 26771, 41283
38873288, 81950, 26871, 41388
39031419, 82222, 26971, 41493
39187926, 82482, 27071, 41599
39345153, 82785, 27171, 41700
39503619, 83060, 27271, 41805
39661246, 83351, 27371, 41905
39819136, 83617, 27471, 42009
39976008, 83892, 27571, 42119
40133778, 84195, 27671, 42232
40291257, 84459, 27771, 42352
40449785, 84737, 27871, 42469
40605538, 85034, 27971, 42576
40763631, 85314, 28071, 42678
40921174, 85631, 28171, 42780
41079557, 85928, 28271, 42884
41236901, 86215, 28371, 42984
41395253, 86518, 28471, 43087
41551729, 86821, 28571, 43193
41709327, 87105, 28671, 43296
41867210, 87386, 28771, 43396
42025785, 87673, 28871, 43507
42183433, 87971, 28971, 43608
42340896, 88275, 29071, 43711
42500794, 88588, 29171, 43855
42658857, 88863, 29271, 44004
42814995, 89155, 29371, 44166
42972568, 89425, 29471, 44321
43130880, 89725, 29571, 44474
43289794, 90155, 29671, 44987
43448871, 90485, 29771, 45201
43605834, 90808, 29874, 45391
43762901, 91099, 29974, 45565
43921132, 91383, 30074, 45755
44076660, 91691, 30174, 45913
44235630, 92005, 30274, 46078
44393035, 92294, 30374, 46236
44550940, 92618, 30474, 46398
44708740, 92910, 30574, 46562
44865631, 93213, 30674, 46723
45023108, 93500, 30774, 46884
45179551, 93828, 30874, 47042
45337424, 94133, 30974, 47190
45495154, 94433, 31074, 47345
45651673, 94721, 31174, 47500
45809434, 94988, 31274, 47650
45967763, 95284, 31374, 47798
46121852, 95554, 31474, 47946
46280056, 95810, 31574, 48100
46438272, 96076, 31674, 48250
46596252, 96362, 31774, 48405
46754048, 96637, 31874, 48553
46909090, 96915, 31974, 48715
47070657, 97246, 32074, 49006
47228263, 97601, 32174, 49277
47385989, 97894, 32274, 49434
47543728, 98197, 32374, 49563
47701406, 98512, 32474, 49719
47860090, 98797, 32574, 49840
48016689, 99077, 32674, 49958
48172704, 99392, 32774, 50073
48330555, 99708, 32874, 50191
48488504, 99981, 32974, 50299
48644540, 100262, 33074, 50407
48802451, 100538, 33174, 50513
48959313, 100814, 33274, 50620
49116747, 101079, 33374, 50726
49273970, 101335, 33474, 50827
49432548, 101645, 33574, 50928
49589002, 101926, 33674, 51028
49746807, 102181, 33774, 51128
49904820, 102464, 33874, 51230
50062503, 102760, 33974, 51332
50220124, 103034, 34074, 51433
50377828, 103333, 34174, 51534
50536527, 103619, 34274, 51636
50694427, 103890, 34374, 51736
50851797, 104192, 34474, 51840
51010348, 104482, 34574, 51942
51168256, 104759, 34674, 52047
51326135, 105028, 34774, 52149
51484069, 105292, 34874, 52257
51640509, 105579, 34974, 52369
51798327, 105853, 35074, 52477
51956619, 106107, 35174, 52579
52114215, 106385, 35274, 52687
52270344, 106649, 35374, 52792
52428276, 106912, 35474, 52893
