PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
10592, 176, 466, 1133
163280, 637, 1122, 2300
306233, 1013, 1258, 2477
449066, 1381, 1385, 2604
592706, 1708, 1503, 2726
734599, 2070, 1616, 2846
876231, 2402, 1726, 2972
1018798, 2767, 1842, 3094
1161169, 3088, 1948, 3200
1303390, 3439, 2048, 3312
1445836, 3773, 2155, 3431
1588512, 4103, 2262, 3544
1730166, 4428, 2362, 3651
1876542, 4884, 2486, 3928
2018838, 5284, 2589, 4090
2160831, 5598, 2691, 4210
2303632, 5940, 2794, 4323
2445806, 6279, 2894, 4430
2588623, 6608, 2996, 4540
2730719, 6949, 3098, 4646
2873008, 7306, 3202, 4750
3015010, 7631, 3304, 4855
3156986, 7963, 3408, 4967
3299506, 8314, 3508, 5073
3441711, 8634, 3608, 5177
3583934, 8981, 3718, 5295
3726638, 9339, 3818, 5406
3869545, 9685, 3918, 5520
4011805, 10027, 4018, 5630
4154229, 10362, 4124, 5748
4295904, 10729, 4224, 5848
4438386, 11082, 4324, 5964
4579652, 11438, 4424, 6072
4721688, 11776, 4524, 6179
4864075, 12115, 4624, 6283
5009234, 12588, 4725, 6486
5152437, 13025, 4825, 6633
5295604, 13382, 4925, 6735
5438507, 13729, 5025, 6839
5581341, 14073, 5125, 6941
5724147, 14415, 5225, 7041
5867354, 14777, 5325, 7145
6010152, 15128, 5425, 7249
6152287, 15487, 5525, 7351
6295006, 15833, 5625, 7451
6436981, 16161, 5725, 7561
6579511, 16512, 5827, 7665
6722030, 16828, 5927, 7765
6864516, 17197, 6027, 7865
7007707, 17555, 6127, 7965
7150070, 17910, 6227, 8065
7292779, 18267, 6327, 8165
7435305, 18591, 6427, 8265
7578084, 18951, 6527, 8365
7721628, 19287, 6627, 8465
7863858, 19604, 6727, 8565
8006452, 19953, 6827, 8665
8151629, 20369, 6927, 8827
8294052, 20778, 7030, 8971
8437296, 21131, 7130, 9073
8582914, 21474, 7230, 9189
8726572, 21835, 7330, 9295
8870879, 22191, 7430, 9395
9015976, 22528, 7530, 9495
9160451, 22873, 7630, 9595
9304297, 23236, 7730, 9695
9447171, 23562, 7830, 9795
9590878, 23872, 7930, 9895
9734151, 24203, 8030, 10000
9877906, 24564, 8130, 10110
10022046, 24899, 8230, 10210
10165796, 25254, 8330, 10310
10309723, 25592, 8430, 10410
10454319, 25922, 8530, 10510
10597534, 26287, 8630, 10612
10741042, 26593, 8730, 10712
10884964, 26933, 8830, 10812
11028990, 27282, 8930, 10912
11173512, 27635, 9030, 11013
11318534, 27962, 9130, 11113
11462359, 28255, 9230, 11213
11606403, 28600, 9330, 11313
11750396, 28928, 9433, 11416
11894186, 29244, 9533, 11521
12037970, 29583, 9633, 11627
12181338, 29949, 9733, 11729
12324421, 30315, 9833, 11835
12468262, 30668, 9985, 12011
12611222, 31018, 10085, 12159
12757650, 31486, 10185, 12331
12901813, 31894, 10285, 12454
13045655, 32274, 10386, 12556
13189770, 32607, 10486, 12656
13333378, 32939, 10586, 12756
13477605, 33289, 10686, 12856
13621196, 33633, 10786, 12958
13766474, 33979, 10886, 13058
13910629, 34323, 10986, 13164
14055346, 34663, 11086, 13274
14199921, 34983, 11186, 13380
14343140, 35328, 11286, 13480
14490972, 35664, 11386, 13584
14636445, 35886, 11486, 13684
14780474, 36123, 11586, 13787
14927164, 36365, 11686, 13891
15072888, 36585, 11786, 13991
15217777, 36772, 11886, 14095
15364834, 37014, 11986, 14195
15510467, 37251, 12086, 14299
15656805, 37458, 12186, 14399
15803702, 37674, 12286, 14529
15948198, 37893, 12386, 14683
16093938, 38112, 12486, 14835
16238638, 38324, 12586, 14983
16385097, 38564, 12686, 15137
16529492, 38780, 12786, 15291
16676939, 39011, 12886, 15443
16823446, 39253, 12986, 15591
16969063, 39477, 13086, 15741
17114000, 39723, 13186, 15898
17259769, 39946, 13286, 16046
17404806, 40181, 13386, 16194
17551600, 40401, 13486, 16344
17695918, 40621, 13586, 16498
17840727, 40864, 13686, 16646
17989399, 41103, 13786, 16794
18133791, 41342, 13886, 16946
18280277, 41574, 13986, 17098
18426070, 41798, 14086, 17246
18574508, 42131, 14186, 17405
18718463, 42428, 14286, 17536
18864298, 42710, 14386, 17638
19008577, 42947, 14486, 17738
19153989, 43195, 14586, 17838
19299207, 43427, 14686, 17938
19443117, 43662, 14786, 18038
19587380, 43908, 14889, 18165
19730930, 44164, 14989, 18322
19874834, 44396, 15089, 18476
20020533, 44638, 15189, 18624
20164492, 44846, 15289, 18780
20309390, 45079, 15389, 18928
20453995, 45285, 15489, 19076
20598975, 45514, 15589, 19224
20745109, 45938, 15776, 20139
20890490, 46237, 15882, 20342
21036835, 46485, 15983, 20474
21180905, 46738, 16086, 20642
21326473, 46994, 16190, 20806
21471367, 47232, 16294, 20969
21616050, 47440, 16398, 21139
21760293, 47655, 16502, 21295
21904978, 47860, 16606, 21447
22050984, 48087, 16710, 21601
22195794, 48325, 16814, 21759
22345620, 48591, 16918, 21931
22494644, 48800, 17026, 22089
22640172, 48995, 17128, 22241
22787428, 49221, 17230, 22397
22936520, 49451, 17332, 22549
23085704, 49670, 17432, 22697
23232610, 49921, 17532, 22851
23382263, 50166, 17634, 23011
23531368, 50389, 17734, 23159
23679127, 50615, 17834, 23307
23825695, 50831, 17934, 23463
23971984, 51043, 18034, 23619
24120100, 51262, 18134, 23767
24267114, 51486, 18234, 23917
24412505, 51709, 18334, 24067
24561013, 51937, 18434, 24221
24710950, 52153, 18534, 24369
24859986, 52396, 18634, 24517
25006311, 52619, 18734, 24676
25155485, 52864, 18834, 24831
25304289, 53100, 18934, 24992
25451907, 53501, 19058, 25346
25598035, 53798, 19158, 25546
25746153, 54046, 19258, 25660
25892668, 54303, 19358, 25768
26038305, 54511, 19458, 25870
26187257, 54779, 19558, 25971
26335338, 55027, 19658, 26077
26482492, 55262, 19758, 26183
26630450, 55511, 19858, 26286
26778482, 55752, 19958, 26388
26924244, 55988, 20058, 26491
27069675, 56214, 20158, 26591
27218058, 56457, 20258, 26693
27364723, 56719, 20358, 26797
27512591, 56971, 20458, 26897
27660911, 57210, 20558, 26997
27808203, 57439, 20658, 27097
27956761, 57661, 20758, 27199
28105083, 57915, 20858, 27299
28251976, 58180, 20958, 27401
28398349, 58422, 21058, 27501
28545909, 58643, 21158, 27603
28693587, 58884, 21258, 27716
28842839, 59122, 21358, 27823
28990780, 59342, 21458, 27923
29137778, 59560, 21558, 28023
29286177, 59778, 21658, 28123
29434630, 60030, 21758, 28234
29582733, 60286, 21858, 28350
29731430, 60526, 21958, 28454
29879132, 60759, 22062, 28558
30025224, 60986, 22162, 28658
30171170, 61201, 22262, 28758
30318477, 61428, 22362, 28858
30465482, 61657, 22462, 28960
30612905, 61886, 22562, 29062
30760056, 62132, 22666, 29168
30905995, 62374, 22766, 29268
31053271, 62614, 22870, 29372
31200699, 62856, 22970, 29472
31348034, 63073, 23070, 29572
31495286, 63280, 23170, 29674
