PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
10975, 177, 482, 1151
162659, 712, 1195, 2263
304487, 1110, 1321, 2454
446441, 1520, 1444, 2637
588235, 1929, 1579, 2804
730046, 2358, 1703, 2952
871471, 2812, 1811, 3082
1013661, 3241, 1926, 3244
1155569, 3664, 2032, 3373
1297441, 4092, 2139, 3501
1439306, 4480, 2245, 3622
1580769, 4901, 2352, 3753
1723329, 5314, 2461, 3879
1865309, 5711, 2561, 3984
2009189, 6291, 2829, 4635
2152135, 6731, 2938, 5022
2293881, 7151, 3041, 5250
2436187, 7577, 3141, 5463
2578564, 7975, 3244, 5684
2721153, 8392, 3348, 5872
2862586, 8803, 3452, 6057
3005034, 9189, 3563, 6245
3146669, 9567, 3667, 6429
3288022, 9965, 3773, 6603
3429369, 10359, 3881, 6778
3572063, 10765, 3983, 6935
3714720, 11186, 4089, 7102
3857181, 11610, 4193, 7266
3998936, 12001, 4293, 7422
4140784, 12412, 4393, 7582
4282201, 12818, 4493, 7740
4424383, 13233, 4594, 7898
4566709, 13645, 4694, 8054
4708259, 14045, 4794, 8209
4849733, 14465, 4894, 8371
4991367, 14847, 4994, 8546
5136705, 15350, 5094, 8780
5278271, 15798, 5194, 9025
5420234, 16192, 5294, 9155
5562230, 16608, 5394, 9276
5704069, 17009, 5496, 9409
5845375, 17406, 5596, 9524
5988122, 17818, 5696, 9655
6130092, 18224, 5796, 9766
6272109, 18632, 5896, 9892
6414422, 19031, 5996, 10008
6555775, 19459, 6096, 10128
6697494, 19861, 6196, 10234
6839645, 20262, 6296, 10345
6981591, 20651, 6396, 10459
7123088, 21067, 6496, 10570
7263952, 21469, 6596, 10672
7406499, 21880, 6696, 10787
7549129, 22278, 6796, 10902
7691736, 22696, 6896, 11009
7838071, 23097, 6996, 11144
7981942, 23494, 7096, 11357
8125580, 23878, 7196, 11509
8270662, 24302, 7296, 11683
8414696, 24719, 7396, 11855
8561641, 25212, 7525, 12192
8704615, 25614, 7651, 12424
8848757, 26004, 7759, 12569
9002604, 26392, 7863, 12720
9159387, 26688, 7973, 12862
9317005, 26960, 8089, 13002
9474843, 27245, 8197, 13127
9630657, 27516, 8303, 13245
9788807, 27800, 8407, 13368
9945643, 28111, 8511, 13480
10102990, 28388, 8615, 13593
10259104, 28682, 8717, 13697
10416085, 28959, 8818, 13799
10572702, 29240, 8919, 13902
10730054, 29568, 9020, 14004
10886321, 29873, 9120, 14106
11044638, 30166, 9220, 14210
11202145, 30421, 9320, 14329
11359949, 30719, 9420, 14439
11518450, 30991, 9520, 14552
11676248, 31271, 9620, 14655
11833701, 31549, 9720, 14769
11992181, 31816, 9820, 14872
12149622, 32122, 9920, 14979
12306154, 32422, 10020, 15082
12461104, 32709, 10120, 15183
12619247, 33008, 10220, 15293
12773821, 33288, 10320, 15395
12931194, 33577, 10420, 15500
13089215, 33858, 10520, 15602
13244563, 34120, 10620, 15707
13401048, 34373, 10722, 15811
13556745, 34640, 10822, 15915
13712940, 34897, 10922, 16017
13869903, 35177, 11022, 16121
14024636, 35459, 11122, 16223
14182336, 35771, 11222, 16334
14338687, 36046, 11322, 16443
14496564, 36332, 11422, 16552
14654435, 36617, 11522, 16659
14812359, 36907, 11622, 16770
14970461, 37187, 11722, 16881
15128046, 37482, 11822, 16995
15283104, 37759, 11922, 17104
15440622, 38042, 12022, 17204
15599323, 38348, 12122, 17318
15756734, 38642, 12222, 17422
15911330, 38930, 12322, 17531
16070060, 39219, 12422, 17632
16227473, 39488, 12522, 17736
16384223, 39748, 12622, 17837
16541588, 40050, 12722, 17938
16698533, 40351, 12822, 18038
16856248, 40660, 12922, 18139
17013914, 40923, 13022, 18240
17172048, 41185, 13122, 18340
17328178, 41465, 13222, 18442
17486043, 41746, 13322, 18543
17644246, 42002, 13423, 18645
17802224, 42304, 13523, 18747
17956994, 42573, 13623, 18847
18113378, 42863, 13723, 18948
18269682, 43142, 13823, 19048
18425898, 43413, 13923, 19153
18583972, 43693, 14023, 19253
18741749, 43993, 14123, 19357
18900110, 44273, 14223, 19457
19056329, 44580, 14323, 19557
19212607, 44848, 14423, 19657
19370928, 45153, 14523, 19757
19528222, 45445, 14623, 19857
19684327, 45750, 14723, 19957
19841888, 46037, 14823, 20057
19998075, 46349, 14923, 20157
20153837, 46628, 15023, 20258
20310422, 46939, 15123, 20361
20467697, 47236, 15223, 20461
20625048, 47530, 15323, 20563
20784585, 47891, 15423, 20792
20943035, 48201, 15523, 21017
21099093, 48511, 15623, 21197
21256951, 48796, 15723, 21347
21415336, 49072, 15823, 21487
21573712, 49530, 15950, 22592
21731997, 49812, 16062, 23036
21889560, 50136, 16162, 23341
22047100, 50416, 16262, 23557
22205773, 50728, 16364, 23756
22363076, 51007, 16464, 23938
22521456, 51309, 16564, 24108
22677702, 51598, 16664, 24287
22835565, 51911, 16764, 24434
22993474, 52194, 16864, 24590
23151073, 52479, 16964, 24745
23307951, 52775, 17064, 24897
23465573, 53093, 17164, 25055
23623161, 53372, 17265, 25204
23780001, 53649, 17365, 25352
23936217, 53920, 17465, 25501
24094373, 54222, 17565, 25652
24251643, 54482, 17665, 25801
24408504, 54764, 17765, 25950
24566438, 55038, 17865, 26088
24723783, 55338, 17965, 26238
24880913, 55608, 18065, 26379
25039140, 55886, 18165, 26515
25196394, 56159, 18265, 26667
25352523, 56442, 18365, 26809
25508019, 56706, 18465, 26954
25664324, 57013, 18565, 27102
25821393, 57286, 18665, 27249
25978148, 57584, 18766, 27388
26136286, 57891, 18866, 27524
26294294, 58193, 18966, 27660
26452239, 58486, 19066, 27808
26609021, 58784, 19166, 27953
26766704, 59064, 19266, 28090
26923942, 59366, 19366, 28238
27080002, 59678, 19466, 28378
27237451, 59941, 19566, 28524
27393384, 60228, 19666, 28662
27550919, 60491, 19766, 28806
27707705, 60778, 19866, 28942
27865516, 61044, 19966, 29081
28021892, 61330, 20066, 29226
28178366, 61582, 20166, 29366
28336215, 61852, 20266, 29504
28494278, 62120, 20366, 29640
28651619, 62401, 20466, 29782
28810053, 62707, 20566, 29923
28967884, 63009, 20666, 30059
29125525, 63296, 20766, 30195
29282275, 63560, 20866, 30335
29438887, 63836, 20966, 30476
29596423, 64087, 21066, 30616
29754707, 64378, 21166, 30754
29912453, 64645, 21266, 30894
30068300, 64908, 21366, 31034
30226636, 65209, 21466, 31171
30384944, 65473, 21566, 31307
30542546, 65749, 21666, 31450
30700491, 66039, 21766, 31596
30858509, 66341, 21866, 31734
31013703, 66610, 21966, 31870
31171117, 66917, 22066, 32012
31328943, 67199, 22166, 32148
31487287, 67506, 22266, 32289
31644755, 67809, 22366, 32435
31802685, 68097, 22466, 32575
31960649, 68385, 22566, 32717
32118393, 68673, 22666, 32861
32276100, 68946, 22766, 33003
32434624, 69226, 22866, 33141
32592121, 69541, 22966, 33279
32747594, 69818, 23066, 33422
32904683, 70104, 23166, 33564
33061714, 70399, 23266, 33702
33219479, 70664, 23366, 33840
33376879, 70971, 23466, 33984
33531591, 71241, 23566, 34122
33690316, 71501, 23666, 34265
33852690, 71819, 23767, 34527
34009252, 72185, 23879, 34876
34165907, 72470, 23983, 35033
34323542, 72796, 24087, 35157
34482031, 73070, 24191, 35281
34639696, 73344, 24293, 35390
34797430, 73617, 24395, 35501
34954129, 73888, 24497, 35608
35112138, 74203, 24599, 35723
35269769, 74482, 24699, 35825
35425782, 74792, 24799, 35928
35580051, 75076, 24899, 36029
35736919, 75345, 24999, 36129
35894943, 75628, 25099, 36231
36050423, 75913, 25199, 36335
36206494, 76209, 25299, 36440
36361673, 76533, 25399, 36544
36518586, 76852, 25499, 36644
36676731, 77134, 25599, 36746
36833630, 77426, 25699, 36846
36990979, 77723, 25799, 36958
37147360, 78019, 25899, 37063
37305556, 78282, 25999, 37163
37461900, 78574, 26099, 37266
37619781, 78866, 26199, 37369
37777189, 79155, 26299, 37470
37933968, 79440, 26399, 37637
38091834, 79716, 26499, 37791
38249283, 79983, 26599, 37940
38404741, 80261, 26699, 38088
38562419, 80546, 26799, 38230
38720747, 80861, 26899, 38377
38876446, 81163, 26999, 38531
39033955, 81460, 27099, 38673
39189434, 81743, 27199, 38815
39347271, 82017, 27299, 38969
39505945, 82302, 27399, 39115
39662177, 82597, 27499, 39257
39818339, 82890, 27599, 39400
39975780, 83192, 27699, 39548
40132947, 83488, 27799, 39696
40290727, 83784, 27899, 39843
40446080, 84096, 27999, 39991
40603197, 84404, 28099, 40138
40759959, 84731, 28199, 40281
40917757, 85064, 28299, 40426
41075464, 85348, 28399, 40575
41231931, 85637, 28499, 40717
41389988, 85951, 28599, 40859
41547291, 86257, 28699, 41002
41704594, 86535, 28799, 41150
41861606, 86814, 28899, 41292
42018198, 87093, 28999, 41434
42174214, 87392, 29099, 41577
42332453, 87669, 29199, 41725
42488853, 87951, 29299, 41868
42646575, 88243, 29399, 42011
42803885, 88553, 29499, 42160
42962427, 88856, 29599, 42309
43120970, 89270, 29699, 42840
43278802, 89573, 29799, 43097
43434622, 89886, 29899, 43310
43591461, 90165, 29999, 43485
43749587, 90486, 30099, 43656
43907357, 90775, 30199, 43818
44064952, 91068, 30299, 43993
44222348, 91356, 30399, 44168
44379590, 91657, 30499, 44323
44537681, 91945, 30599, 44493
44692852, 92229, 30699, 44649
44848599, 92497, 30799, 44802
45006842, 92770, 30899, 44944
45164094, 93061, 31000, 45102
45321724, 93377, 31100, 45257
45477623, 93652, 31200, 45413
45634772, 93976, 31300, 45564
45791485, 94289, 31400, 45719
45949344, 94560, 31500, 45866
46107225, 94837, 31600, 46011
46263531, 95135, 31700, 46177
46418346, 95414, 31800, 46327
46575051, 95710, 31900, 46477
46731566, 96000, 32000, 46625
46888010, 96291, 32100, 46773
47046513, 96715, 32200, 47227
47203561, 97055, 32300, 47663
47361121, 97359, 32400, 47936
47518474, 97668, 32500, 48151
47673834, 97984, 32600, 48345
47830474, 98284, 32700, 48530
47987912, 98601, 32800, 48712
48145781, 98893, 32900, 48878
48303999, 99202, 33000, 49048
48460315, 99517, 33100, 49226
48618462, 99813, 33200, 49378
48776618, 100097, 33300, 49526
48934252, 100367, 33400, 49688
49090433, 100641, 33500, 49847
49248284, 100920, 33600, 49996
49405006, 101239, 33700, 50149
49561365, 101517, 33800, 50301
49719240, 101798, 33900, 50454
49877391, 102103, 34000, 50608
50035227, 102365, 34100, 50762
50192369, 102668, 34200, 50916
50350421, 102953, 34300, 51074
50507455, 103225, 34400, 51216
50664985, 103535, 34500, 51375
50822319, 103825, 34600, 51531
50979496, 104099, 34700, 51681
51137496, 104384, 34800, 51824
51294774, 104660, 34900, 51971
51449352, 104930, 35002, 52123
51608048, 105217, 35102, 52267
51765985, 105511, 35202, 52417
51923521, 105783, 35306, 52573
52081836, 106095, 35406, 52718
52239391, 106367, 35506, 52863
52397306, 106658, 35606, 53010
52554111, 106952, 35710, 53164
52711914, 107227, 35810, 53308
52869839, 107489, 35910, 53454
53027159, 107759, 36014, 53606
53184296, 108041, 36114, 53755
53340026, 108314, 36214, 53897
53498009, 108608, 36314, 54047
53656179, 108905, 36414, 54195
53813998, 109205, 36514, 54338
53971711, 109499, 36618, 54485
54128464, 109785, 36718, 54632
54284590, 110091, 36822, 54785
54441171, 110375, 36922, 54933
54598644, 110663, 37026, 55084
54757097, 110970, 37126, 55232
54914844, 111256, 37226, 55375
55072672, 111553, 37326, 55519
55231129, 111858, 37426, 55664
