PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
12289, 177, 440, 1095
164634, 663, 1081, 2198
307200, 1080, 1195, 2342
449270, 1441, 1317, 2497
591947, 1794, 1441, 2631
734876, 2144, 1559, 2760
877591, 2504, 1664, 2873
1021844, 2852, 1769, 2978
1165062, 3190, 1883, 3093
1308156, 3540, 1997, 3218
1450454, 3905, 2101, 3330
1593098, 4249, 2201, 3439
1736075, 4631, 2315, 3563
1878698, 4987, 2416, 3665
2024255, 5534, 2600, 4106
2168756, 5989, 2708, 4381
2312729, 6355, 2814, 4571
2455313, 6689, 2922, 4729
2598180, 7062, 3030, 4894
2740512, 7406, 3138, 5056
2882824, 7772, 3246, 5222
3025253, 8129, 3354, 5401
3168075, 8471, 3458, 5556
3310819, 8827, 3565, 5721
3454333, 9171, 3665, 5885
3596265, 9510, 3765, 6037
3739082, 9881, 3865, 6201
3881764, 10241, 3965, 6356
4024691, 10627, 4066, 6519
4167745, 10967, 4166, 6684
4310768, 11323, 4266, 6852
4453614, 11658, 4366, 7008
4595882, 12009, 4466, 7162
4738689, 12350, 4571, 7324
4882688, 12708, 4671, 7488
5025113, 13045, 4771, 7650
5171283, 13557, 4914, 7918
5314028, 13966, 5020, 8080
5456469, 14339, 5121, 8185
5599323, 14712, 5221, 8294
5741985, 15080, 5321, 8409
5885161, 15450, 5421, 8519
6028017, 15809, 5521, 8633
6170947, 16151, 5621, 8739
6314081, 16524, 5721, 8841
6457601, 16883, 5821, 8950
6600213, 17258, 5921, 9056
6742765, 17583, 6021, 9171
6885187, 17935, 6121, 9279
7027843, 18293, 6221, 9386
7170520, 18658, 6321, 9494
7312903, 18984, 6421, 9600
7455052, 19330, 6521, 9704
7598765, 19685, 6621, 9808
7742122, 20032, 6721, 9913
7884923, 20386, 6837, 10034
8028466, 20719, 6937, 10138
8171616, 21062, 7037, 10242
8318860, 21531, 7141, 10387
8460986, 21980, 7251, 10551
8603620, 22338, 7351, 10666
8764027, 22582, 7455, 10827
8921056, 22817, 7558, 10935
9079251, 23050, 7658, 11049
9237194, 23299, 7758, 11165
9393427, 23522, 7858, 11274
9550136, 23787, 7960, 11382
9707025, 24025, 8060, 11487
9864163, 24264, 8160, 11587
10021972, 24544, 8260, 11691
10178257, 24803, 8360, 11793
10336608, 25059, 8460, 11893
10493972, 25305, 8560, 12000
10650725, 25536, 8660, 12100
10808019, 25788, 8760, 12206
10965273, 26033, 8860, 12306
11122517, 26250, 8960, 12415
11279764, 26466, 9060, 12531
11437647, 26707, 9160, 12637
11595258, 26942, 9260, 12743
11748636, 27172, 9368, 12855
11902825, 27419, 9468, 12959
12059338, 27652, 9568, 13063
12215808, 27892, 9668, 13163
12370810, 28124, 9768, 13269
12528421, 28376, 9868, 13369
12684040, 28646, 9972, 13479
12841528, 28909, 10072, 13579
12999164, 29150, 10176, 13690
13155407, 29380, 10276, 13790
13313657, 29624, 10376, 13896
13471554, 29848, 10476, 13998
13628840, 30084, 10580, 14106
13785135, 30322, 10680, 14206
13942128, 30601, 10780, 14308
14097206, 30848, 10880, 14412
14252622, 31086, 10980, 14512
14407976, 31314, 11084, 14620
14564714, 31573, 11184, 14722
14721991, 31777, 11284, 14826
14880029, 32015, 11385, 14928
15038105, 32233, 11485, 15028
15196229, 32469, 11589, 15132
15353946, 32723, 11691, 15235
15510262, 32961, 11791, 15335
15668347, 33184, 11891, 15435
15826003, 33399, 11991, 15537
15983896, 33681, 12091, 15637
16140706, 33938, 12191, 15741
16298265, 34193, 12291, 15841
16455877, 34417, 12391, 15941
16610531, 34631, 12491, 16041
16769292, 34847, 12591, 16143
16926912, 35092, 12695, 16247
17083070, 35307, 12795, 16347
17240026, 35533, 12895, 16479
17395827, 35756, 12995, 16629
17553487, 36004, 13098, 16782
17710271, 36269, 13198, 16937
17868222, 36520, 13298, 17093
18026758, 36763, 13398, 17243
18183959, 36999, 13498, 17399
18340641, 37250, 13598, 17554
18498549, 37507, 13698, 17714
18654558, 37741, 13798, 17864
18810259, 37969, 13898, 18012
18967672, 38215, 13998, 18160
19123578, 38464, 14098, 18314
19280381, 38720, 14201, 18469
19438090, 38955, 14301, 18621
19596143, 39189, 14401, 18773
19751934, 39432, 14501, 18929
19910052, 39689, 14601, 19079
20068182, 39926, 14701, 19227
20225057, 40160, 14801, 19375
20382511, 40403, 14901, 19533
20541853, 40707, 15001, 19693
20699079, 40991, 15101, 19862
20857200, 41244, 15201, 20015
21015600, 41494, 15301, 20167
21171550, 41741, 15401, 20319
21328961, 41964, 15501, 20482
21486427, 42198, 15601, 20634
21643964, 42466, 15701, 20793
21803520, 42912, 15807, 21840
21962351, 43209, 15915, 22123
22120908, 43465, 16017, 22295
22278559, 43748, 16117, 22469
22434255, 44018, 16217, 22634
22591978, 44289, 16317, 22796
22749313, 44540, 16417, 22962
22906916, 44767, 16517, 23115
23064182, 44989, 16617, 23271
23221176, 45228, 16717, 23425
23379237, 45486, 16817, 23585
23533869, 45736, 16921, 23742
23691440, 45996, 17021, 23898
23849676, 46247, 17121, 24048
24007691, 46475, 17221, 24211
24162307, 46697, 17321, 24370
24320686, 46916, 17421, 24528
24476735, 47162, 17521, 24686
24632558, 47391, 17621, 24840
24787212, 47644, 17721, 24991
24943442, 47871, 17821, 25142
25098997, 48106, 17921, 25294
25255436, 48363, 18021, 25450
25413119, 48636, 18123, 25607
25571265, 48891, 18227, 25768
25726738, 49109, 18327, 25922
25883665, 49340, 18427, 26072
26039947, 49568, 18527, 26220
26197129, 49793, 18627, 26372
26354646, 50062, 18731, 26533
26512343, 50290, 18831, 26686
26670159, 50553, 18933, 26840
26826694, 50815, 19033, 26991
26984571, 51064, 19133, 27145
27142149, 51309, 19233, 27300
27299367, 51546, 19335, 27452
27455382, 51810, 19435, 27600
27611609, 52037, 19535, 27756
27767386, 52283, 19635, 27906
27922887, 52500, 19735, 28054
28079644, 52757, 19835, 28202
28233985, 53003, 19935, 28360
28389653, 53244, 20035, 28512
28548343, 53490, 20135, 28662
28706280, 53745, 20235, 28815
28863867, 54006, 20335, 28971
29020179, 54266, 20435, 29121
29178262, 54498, 20535, 29271
29336491, 54726, 20635, 29419
29493939, 54960, 20735, 29575
29652187, 55191, 20835, 29725
29809797, 55428, 20935, 29875
29966006, 55677, 21035, 30023
30124607, 55874, 21135, 30177
30282526, 56113, 21242, 30338
30440351, 56340, 21342, 30502
30597454, 56553, 21442, 30654
30755959, 56805, 21542, 30810
30913681, 57041, 21642, 30962
31071959, 57267, 21742, 31110
31230215, 57540, 21842, 31264
31387700, 57792, 21942, 31430
31545024, 58016, 22042, 31583
31702189, 58239, 22142, 31731
31859732, 58457, 22242, 31881
32017594, 58724, 22342, 32037
32175848, 58976, 22442, 32187
32332611, 59209, 22542, 32335
32489885, 59451, 22642, 32483
32647727, 59694, 22742, 32637
32806236, 59973, 22842, 32791
32961865, 60189, 22942, 32939
33120041, 60418, 23042, 33087
33278138, 60684, 23142, 33241
33435799, 60917, 23242, 33391
33593892, 61227, 23342, 33555
33752064, 61515, 23442, 33690
