# started on Fri Feb  9 13:00:07 2024

     0.100082568,41329087,,br_inst_retired.all_branches,920603154,100.00,,
     0.100082568,424974,,br_misp_retired.all_branches,920590039,100.00,,
     0.100082568,415837,,cache-misses,920581313,100.00,37.950,of all cache refs
     0.100082568,1095747,,cache-references,920569092,100.00,,
     0.204433577,40920853,,br_inst_retired.all_branches,832377137,100.00,,
     0.204433577,400439,,br_misp_retired.all_branches,832376453,100.00,,
     0.204433577,370876,,cache-misses,832374966,100.00,48.269,of all cache refs
     0.204433577,768355,,cache-references,832374703,100.00,,
     0.308398152,40878015,,br_inst_retired.all_branches,831762861,100.00,,
     0.308398152,395814,,br_misp_retired.all_branches,831761833,100.00,,
     0.308398152,368991,,cache-misses,831761379,100.00,51.826,of all cache refs
     0.308398152,711984,,cache-references,831760924,100.00,,
     0.412312621,40953391,,br_inst_retired.all_branches,832125302,100.00,,
     0.412312621,406536,,br_misp_retired.all_branches,832125958,100.00,,
     0.412312621,377119,,cache-misses,832125954,100.00,43.829,of all cache refs
     0.412312621,860437,,cache-references,832126209,100.00,,
     0.516390511,40955184,,br_inst_retired.all_branches,832079312,100.00,,
     0.516390511,404046,,br_misp_retired.all_branches,832079723,100.00,,
     0.516390511,370742,,cache-misses,832080035,100.00,45.946,of all cache refs
     0.516390511,806910,,cache-references,832080101,100.00,,
     0.620401233,41342073,,br_inst_retired.all_branches,817582587,100.00,,
     0.620401233,416645,,br_misp_retired.all_branches,817582240,100.00,,
     0.620401233,390287,,cache-misses,817581841,100.00,41.009,of all cache refs
     0.620401233,951705,,cache-references,817581822,100.00,,
     0.724215684,41178470,,br_inst_retired.all_branches,831046051,100.00,,
     0.724215684,406626,,br_misp_retired.all_branches,831045751,100.00,,
     0.724215684,368141,,cache-misses,831046019,100.00,44.927,of all cache refs
     0.724215684,819417,,cache-references,831045955,100.00,,
     0.828207936,41981214,,br_inst_retired.all_branches,831999469,100.00,,
     0.828207936,408933,,br_misp_retired.all_branches,831999479,100.00,,
     0.828207936,391464,,cache-misses,831999496,100.00,49.688,of all cache refs
     0.828207936,787852,,cache-references,831999454,100.00,,
     0.932204271,41880190,,br_inst_retired.all_branches,831948784,100.00,,
     0.932204271,408056,,br_misp_retired.all_branches,831949090,100.00,,
     0.932204271,374780,,cache-misses,831949076,100.00,49.335,of all cache refs
     0.932204271,759666,,cache-references,831948996,100.00,,
     1.036174929,41880192,,br_inst_retired.all_branches,831832110,100.00,,
     1.036174929,408997,,br_misp_retired.all_branches,831831542,100.00,,
     1.036174929,372585,,cache-misses,831831350,100.00,47.830,of all cache refs
     1.036174929,778979,,cache-references,831831278,100.00,,
     1.140211735,41806504,,br_inst_retired.all_branches,832232239,100.00,,
     1.140211735,402977,,br_misp_retired.all_branches,832232456,100.00,,
     1.140211735,370353,,cache-misses,832233035,100.00,53.153,of all cache refs
     1.140211735,696764,,cache-references,832233234,100.00,,
     1.244218010,41882848,,br_inst_retired.all_branches,831980652,100.00,,
     1.244218010,411726,,br_misp_retired.all_branches,831980339,100.00,,
     1.244218010,372084,,cache-misses,831979661,100.00,44.886,of all cache refs
     1.244218010,828950,,cache-references,831979405,100.00,,
     1.348213357,41859635,,br_inst_retired.all_branches,832033472,100.00,,
     1.348213357,406506,,br_misp_retired.all_branches,832033268,100.00,,
     1.348213357,372229,,cache-misses,832033165,100.00,50.547,of all cache refs
     1.348213357,736407,,cache-references,832033195,100.00,,
     1.452222993,41950533,,br_inst_retired.all_branches,831987146,100.00,,
     1.452222993,417228,,br_misp_retired.all_branches,831987806,100.00,,
     1.452222993,379564,,cache-misses,831988204,100.00,42.718,of all cache refs
     1.452222993,888539,,cache-references,831988606,100.00,,
     1.556205374,43769619,,br_inst_retired.all_branches,843925536,100.00,,
     1.556205374,441289,,br_misp_retired.all_branches,843925471,100.00,,
     1.556205374,389140,,cache-misses,843925408,100.00,38.907,of all cache refs
     1.556205374,1000174,,cache-references,843925353,100.00,,
     1.664210327,41876070,,br_inst_retired.all_branches,852113420,100.00,,
     1.664210327,407980,,br_misp_retired.all_branches,852113241,100.00,,
     1.664210327,373076,,cache-misses,852113259,100.00,48.636,of all cache refs
     1.664210327,767073,,cache-references,852113375,100.00,,
     1.768225427,41892382,,br_inst_retired.all_branches,831991933,100.00,,
     1.768225427,409992,,br_misp_retired.all_branches,831991976,100.00,,
     1.768225427,373629,,cache-misses,831991597,100.00,46.878,of all cache refs
     1.768225427,797026,,cache-references,831991049,100.00,,
     1.872215424,41856919,,br_inst_retired.all_branches,831931214,100.00,,
     1.872215424,404450,,br_misp_retired.all_branches,831931219,100.00,,
     1.872215424,372396,,cache-misses,831931443,100.00,50.413,of all cache refs
     1.872215424,738695,,cache-references,831931680,100.00,,
     1.976216594,41963205,,br_inst_retired.all_branches,847159835,100.00,,
     1.976216594,418426,,br_misp_retired.all_branches,847159919,100.00,,
     1.976216594,375400,,cache-misses,847160062,100.00,41.169,of all cache refs
     1.976216594,911849,,cache-references,847160093,100.00,,
     2.080390583,41878359,,br_inst_retired.all_branches,832227086,100.00,,
     2.080390583,406046,,br_misp_retired.all_branches,832227024,100.00,,
     2.080390583,371826,,cache-misses,832227059,100.00,51.934,of all cache refs
     2.080390583,715961,,cache-references,832227276,100.00,,
     2.184395561,41812757,,br_inst_retired.all_branches,831793640,100.00,,
     2.184395561,404181,,br_misp_retired.all_branches,831793422,100.00,,
     2.184395561,370156,,cache-misses,831793490,100.00,51.612,of all cache refs
     2.184395561,717184,,cache-references,831793306,100.00,,
