PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
11599, 174, 449, 1089
162386, 656, 1091, 2240
306376, 1017, 1216, 2462
448792, 1364, 1340, 2632
591498, 1708, 1459, 2779
733602, 2026, 1569, 2927
877234, 2326, 1680, 3063
1019897, 2636, 1780, 3185
1162659, 2955, 1883, 3309
1305234, 3288, 1983, 3441
1447079, 3622, 2086, 3562
1590587, 3950, 2186, 3690
1733232, 4269, 2293, 3813
1876056, 4596, 2394, 3929
2019748, 4899, 2498, 4043
2162328, 5184, 2602, 4156
2308097, 5576, 2738, 4365
2451535, 5994, 2927, 4704
2594423, 6321, 3041, 4912
2737301, 6658, 3142, 5091
2880073, 7008, 3242, 5252
3022639, 7353, 3342, 5418
3164892, 7695, 3442, 5590
3307856, 8012, 3542, 5744
3451177, 8353, 3642, 5901
3593350, 8694, 3742, 6065
3735903, 9005, 3842, 6225
3878276, 9309, 3942, 6381
4021068, 9624, 4042, 6544
4164176, 9961, 4142, 6700
4307203, 10288, 4242, 6857
4450196, 10595, 4342, 7016
4593447, 10913, 4442, 7170
4736060, 11199, 4542, 7331
4878988, 11525, 4642, 7490
5022148, 11854, 4742, 7645
5164275, 12183, 4842, 7802
5307753, 12484, 4942, 7963
5449862, 12818, 5042, 8121
5596425, 13349, 5219, 8446
5738434, 13749, 5319, 8659
5880718, 14082, 5419, 8819
6023135, 14406, 5519, 8947
6165090, 14722, 5619, 9059
6307375, 15032, 5719, 9180
6449929, 15367, 5819, 9307
6593319, 15678, 5919, 9424
6735355, 16007, 6019, 9544
6877849, 16341, 6119, 9664
7021560, 16664, 6219, 9782
7163543, 16985, 6319, 9900
7305822, 17291, 6419, 10015
7448831, 17632, 6519, 10134
7591391, 17951, 6619, 10249
7734438, 18280, 6719, 10363
7877754, 18600, 6819, 10485
8020824, 18942, 6922, 10647
8163111, 19262, 7022, 10772
8309698, 19580, 7122, 10910
8454168, 19901, 7222, 11033
8598809, 20226, 7322, 11147
8743223, 20544, 7426, 11296
8894446, 20968, 7526, 11532
9038087, 21311, 7626, 11667
9181264, 21668, 7726, 11784
9325234, 22000, 7826, 11894
9468398, 22345, 7926, 12002
9612103, 22684, 8026, 12105
9757556, 23012, 8129, 12212
9901102, 23336, 8229, 12317
10045359, 23665, 8329, 12421
10190298, 23978, 8429, 12523
10333924, 24290, 8532, 12632
10477644, 24625, 8632, 12747
10621731, 24956, 8732, 12853
10765428, 25278, 8832, 12957
10908816, 25614, 8932, 13066
11053395, 25938, 9032, 13172
11197089, 26260, 9132, 13274
11340567, 26603, 9232, 13378
11484471, 26936, 9332, 13493
11628286, 27253, 9432, 13594
11772419, 27574, 9532, 13701
11916433, 27904, 9632, 13813
12061306, 28197, 9732, 13920
12206074, 28511, 9832, 14026
12349576, 28833, 9932, 14134
12494014, 29156, 10032, 14241
12637803, 29485, 10132, 14349
12782041, 29809, 10232, 14453
12926010, 30121, 10332, 14561
13068880, 30460, 10432, 14665
13212000, 30789, 10532, 14765
13355371, 31100, 10632, 14865
13498787, 31407, 10732, 14965
13643887, 31748, 10834, 15070
13787520, 32133, 10954, 15210
13931341, 32469, 11076, 15335
14075344, 32799, 11180, 15452
14219567, 33139, 11280, 15558
14368478, 33382, 11380, 15677
14512907, 33599, 11481, 15782
14659540, 33805, 11581, 15891
14805174, 34014, 11681, 15997
14949954, 34215, 11781, 16100
15095654, 34420, 11881, 16209
15239242, 34618, 11981, 16309
15385592, 34851, 12081, 16411
15530745, 35057, 12181, 16512
15674185, 35271, 12281, 16614
15818411, 35469, 12381, 16721
15965578, 35681, 12481, 16825
16110987, 35909, 12581, 16928
16258467, 36120, 12681, 17028
16402841, 36353, 12781, 17131
16546007, 36550, 12881, 17231
16691561, 36781, 12981, 17334
16837215, 37000, 13081, 17434
16981032, 37210, 13181, 17549
17127475, 37438, 13281, 17649
17272807, 37670, 13381, 17752
17418454, 37896, 13481, 17854
17562832, 38134, 13585, 17958
17707787, 38381, 13685, 18061
17852392, 38591, 13785, 18162
17995800, 38806, 13885, 18270
18141408, 39009, 13985, 18370
18286861, 39207, 14085, 18470
18432228, 39390, 14185, 18572
18576061, 39604, 14285, 18673
18720892, 39819, 14385, 18773
18867117, 40043, 14485, 18876
19013494, 40253, 14585, 18976
19157237, 40468, 14685, 19084
19302862, 40664, 14785, 19184
19448453, 40886, 14885, 19287
19593421, 41102, 14985, 19387
19739091, 41324, 15085, 19490
19883942, 41594, 15185, 19599
20030837, 41824, 15285, 19707
20176484, 42029, 15385, 19810
20320280, 42260, 15485, 19925
20463681, 42477, 15585, 20027
20608794, 42687, 15685, 20127
20755313, 43101, 15818, 21115
20899999, 43355, 15918, 21440
21043900, 43586, 16018, 21689
21187974, 43809, 16118, 21889
21332424, 44048, 16218, 22085
21477656, 44267, 16318, 22278
21622584, 44511, 16426, 22459
21766970, 44745, 16526, 22630
21911105, 44956, 16626, 22793
22061016, 45177, 16730, 22991
22208083, 45391, 16832, 23160
22355118, 45604, 16932, 23313
22502787, 45826, 17032, 23474
22648584, 46031, 17132, 23633
22794844, 46270, 17232, 23796
22941823, 46504, 17332, 23947
23091009, 46731, 17432, 24102
23239407, 46990, 17532, 24259
23386455, 47213, 17632, 24419
23531995, 47447, 17732, 24577
23681118, 47684, 17832, 24734
23827731, 47912, 17932, 24892
23973629, 48125, 18032, 25051
24120224, 48367, 18132, 25206
24267764, 48592, 18232, 25371
24414725, 48802, 18332, 25531
24562665, 49016, 18432, 25684
24708376, 49234, 18532, 25832
24854007, 49448, 18632, 25982
25001386, 49656, 18732, 26136
25149616, 49851, 18832, 26289
25298691, 50081, 18932, 26438
25447347, 50277, 19032, 26586
25594207, 50499, 19132, 26741
25741998, 50700, 19232, 26898
25890697, 50920, 19332, 27050
26038070, 51128, 19432, 27205
26183966, 51337, 19532, 27364
26332367, 51571, 19632, 27522
26479081, 51808, 19732, 27670
26625370, 52037, 19832, 27820
26772498, 52235, 19932, 27977
26918435, 52445, 20032, 28127
27066298, 52682, 20132, 28275
27215057, 52952, 20232, 28427
27363858, 53239, 20332, 28551
27513451, 53500, 20432, 28651
27664915, 53759, 20532, 28751
27814715, 53984, 20632, 28851
27963068, 54197, 20732, 28952
28108806, 54417, 20832, 29052
28256026, 54645, 20932, 29152
28403586, 54873, 21032, 29252
28550650, 55096, 21132, 29352
28697365, 55326, 21232, 29452
28843257, 55524, 21332, 29552
28990648, 55733, 21432, 29652
29137905, 55941, 21532, 29752
29283295, 56155, 21632, 29853
29431428, 56403, 21732, 29953
29579932, 56650, 21832, 30053
29726932, 56883, 21932, 30153
29874349, 57112, 22032, 30258
30019872, 57328, 22132, 30361
30167986, 57561, 22232, 30463
30316277, 57779, 22332, 30563
30462228, 58013, 22432, 30663
30609627, 58212, 22532, 30763
30758189, 58424, 22632, 30863
30906642, 58635, 22732, 30965
31054013, 58839, 22832, 31065
31198479, 59032, 22932, 31165
31345290, 59249, 23032, 31267
31492181, 59456, 23132, 31367
31640799, 59667, 23232, 31469
31787133, 59883, 23332, 31569
31935226, 60096, 23432, 31669
32087775, 60284, 23532, 31769
32239199, 60482, 23632, 31871
32389427, 60693, 23732, 31971
32541262, 60917, 23832, 32071
32692348, 61110, 23932, 32171
32843031, 61341, 24032, 32271
32993655, 61557, 24132, 32372
33142814, 61759, 24232, 32472
33291476, 61958, 24332, 32572
33440069, 62174, 24432, 32672
33589711, 62389, 24532, 32772
33739154, 62601, 24632, 32872
33890472, 62782, 24732, 32985
34043654, 62991, 24832, 33086
34195425, 63185, 24932, 33191
34344948, 63384, 25032, 33291
34496071, 63595, 25132, 33395
34645643, 63790, 25232, 33503
34795726, 63996, 25332, 33607
34946156, 64209, 25432, 33709
35097453, 64436, 25532, 33812
35246689, 64637, 25632, 33914
35399065, 64869, 25732, 34016
35550324, 65079, 25832, 34118
35699468, 65288, 25932, 34218
35849560, 65654, 26032, 34453
36001825, 65930, 26132, 34664
36152198, 66158, 26232, 34846
36301014, 66381, 26332, 35009
36453131, 66601, 26432, 35182
36605668, 66829, 26532, 35343
36755210, 67069, 26632, 35494
36903438, 67288, 26732, 35655
37055592, 67490, 26832, 35809
37204671, 67678, 26932, 35963
37356390, 67874, 27032, 36111
37507868, 68079, 27132, 36281
37659240, 68291, 27232, 36442
37810146, 68521, 27332, 36598
37961265, 68759, 27432, 36750
38111254, 68973, 27532, 36913
38263837, 69189, 27632, 37063
38414771, 69400, 27732, 37219
38566175, 69608, 27832, 37372
38718671, 69813, 27932, 37530
38867968, 70029, 28032, 37685
39019282, 70244, 28132, 37842
39170770, 70452, 28232, 37993
39323062, 70647, 28332, 38148
39472624, 70850, 28432, 38302
39624381, 71064, 28532, 38457
39772900, 71261, 28632, 38608
39923214, 71450, 28732, 38765
40072458, 71679, 28832, 38919
40221626, 71904, 28932, 39075
40371806, 72131, 29032, 39223
40523482, 72342, 29132, 39382
40674195, 72557, 29232, 39541
40826747, 72791, 29332, 39696
40979108, 73150, 29468, 40196
41131151, 73377, 29568, 40416
41282400, 73619, 29668, 40636
41432094, 73862, 29768, 40831
41582695, 74091, 29868, 41018
41729943, 74311, 29968, 41186
41879966, 74533, 30068, 41348
42029534, 74758, 30168, 41503
42181598, 74987, 30268, 41664
42334797, 75213, 30368, 41828
42486188, 75429, 30468, 41980
42636459, 75659, 30568, 42134
42787926, 75870, 30668, 42288
42938091, 76093, 30768, 42440
43089111, 76328, 30868, 42596
43237021, 76531, 30968, 42750
43386791, 76721, 31068, 42901
43537073, 76933, 31168, 43053
43689570, 77175, 31268, 43211
43839593, 77369, 31368, 43363
43994459, 77610, 31468, 43525
44147310, 77817, 31568, 43677
44300556, 78021, 31671, 43838
44452378, 78233, 31771, 44001
44603719, 78449, 31871, 44154
44757131, 78666, 31971, 44306
44910108, 78895, 32071, 44463
45063154, 79122, 32171, 44620
45216495, 79343, 32271, 44771
45369486, 79558, 32371, 44919
45523255, 79833, 32471, 45053
45676847, 80081, 32577, 45182
45829719, 80307, 32677, 45287
45982780, 80522, 32777, 45387
46135798, 80754, 32877, 45497
46288990, 80982, 32977, 45649
46442403, 81203, 33077, 45797
46595322, 81416, 33177, 45945
46748716, 81627, 33277, 46097
46901143, 81832, 33377, 46249
47054938, 82062, 33477, 46397
47206507, 82258, 33577, 46548
47359528, 82465, 33677, 46700
47512898, 82692, 33777, 46852
47665796, 82884, 33877, 47008
47820612, 83095, 33977, 47164
47973871, 83302, 34077, 47325
48126776, 83519, 34177, 47488
48280156, 83719, 34277, 47644
48434448, 83956, 34377, 47801
48588047, 84164, 34477, 47963
48739093, 84370, 34577, 48125
48892470, 84579, 34677, 48277
49045349, 84807, 34777, 48429
49198742, 85032, 34877, 48585
49352006, 85232, 34977, 48737
49503337, 85438, 35077, 48885
49656270, 85687, 35177, 49035
49809668, 85946, 35277, 49189
49961547, 86170, 35377, 49341
50114661, 86391, 35477, 49489
50267586, 86583, 35577, 49641
50420428, 86793, 35677, 49795
50573429, 86995, 35777, 49947
50727078, 87196, 35877, 50095
50878766, 87429, 35977, 50246
51031911, 87661, 36077, 50402
51184937, 87879, 36177, 50554
51338147, 88085, 36277, 50702
51490878, 88324, 36377, 50850
51644655, 88577, 36477, 51006
51798840, 88781, 36577, 51160
51951750, 88985, 36677, 51308
52105533, 89214, 36777, 51456
52258646, 89446, 36877, 51611
52411908, 89660, 36977, 51765
52564810, 89892, 37077, 51918
