PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
10333, 168, 475, 1183
160929, 656, 1043, 2172
303125, 994, 1159, 2318
446066, 1340, 1259, 2460
588017, 1665, 1362, 2575
731398, 2102, 1528, 3055
873305, 2561, 1682, 3463
1015417, 2944, 1785, 3632
1157688, 3297, 1887, 3740
1299296, 3619, 1987, 3849
1441139, 3968, 2088, 3965
1582739, 4338, 2188, 4074
1725064, 4660, 2288, 4174
1867169, 4997, 2388, 4276
2011854, 5378, 2488, 4478
2155511, 5803, 2632, 4735
2297467, 6152, 2734, 4851
2438945, 6492, 2836, 4970
2581208, 6815, 2936, 5070
2722675, 7138, 3039, 5173
2864942, 7474, 3139, 5289
3006702, 7787, 3239, 5394
3148717, 8086, 3339, 5494
3290593, 8427, 3439, 5594
3432703, 8744, 3542, 5700
3575014, 9085, 3642, 5800
3716798, 9401, 3742, 5904
3859091, 9734, 3842, 6004
4001105, 10065, 3942, 6104
4142883, 10394, 4042, 6207
4285863, 10702, 4142, 6307
4427082, 11008, 4242, 6411
4568921, 11326, 4342, 6511
4711363, 11634, 4442, 6619
4852929, 11932, 4542, 6719
4995069, 12280, 4642, 6819
5137358, 12607, 4742, 6927
5280837, 13055, 4886, 7161
5422724, 13429, 4988, 7283
5565243, 13752, 5088, 7393
5707938, 14094, 5188, 7493
5849785, 14400, 5288, 7595
5990799, 14731, 5388, 7701
6132733, 15047, 5488, 7801
6274766, 15382, 5588, 7901
6416630, 15707, 5688, 8001
6558708, 16019, 5788, 8101
6701121, 16325, 5888, 8201
6842444, 16642, 5991, 8304
6984256, 16984, 6091, 8404
7126139, 17296, 6191, 8505
7271485, 17587, 6294, 8628
7414679, 17889, 6394, 8732
7558745, 18208, 6494, 8832
7702934, 18531, 6594, 8932
7846771, 18864, 6694, 9032
7990439, 19194, 6794, 9133
8134062, 19537, 6894, 9234
8277073, 19842, 6994, 9334
8420412, 20174, 7094, 9438
8564244, 20463, 7194, 9538
8707924, 20786, 7294, 9638
8851758, 21126, 7394, 9742
8995290, 21541, 7494, 9879
9137992, 21936, 7594, 10023
9280939, 22278, 7742, 10174
9425592, 22630, 7843, 10285
9577773, 22944, 7943, 10385
9736149, 23187, 8046, 10488
9894228, 23411, 8146, 10593
10051818, 23615, 8246, 10695
10209674, 23828, 8346, 10799
10366468, 24038, 8446, 10899
10522745, 24233, 8546, 11003
10680069, 24480, 8646, 11103
10835954, 24690, 8746, 11207
10993408, 24935, 8847, 11309
11150658, 25150, 8947, 11409
11308709, 25376, 9047, 11513
11465947, 25598, 9147, 11615
11621674, 25800, 9247, 11719
11776229, 26041, 9347, 11819
11934030, 26261, 9447, 11923
12092422, 26464, 9547, 12027
12247042, 26680, 9647, 12131
12405335, 26907, 9747, 12235
12561284, 27127, 9847, 12339
12716401, 27356, 9947, 12443
12873237, 27564, 10047, 12547
13030754, 27785, 10147, 12654
13188538, 28001, 10247, 12757
13345031, 28194, 10347, 12863
13501075, 28414, 10447, 12963
13657924, 28621, 10547, 13063
13815564, 28834, 10647, 13163
13973670, 29032, 10747, 13263
14131069, 29250, 10847, 13363
14289297, 29468, 10947, 13463
14447169, 29669, 11047, 13563
14605136, 29894, 11147, 13663
14762523, 30109, 11247, 13763
14919883, 30299, 11347, 13864
15075617, 30492, 11447, 13964
15233658, 30712, 11547, 14066
15391991, 30909, 11647, 14166
15549575, 31111, 11747, 14267
15707268, 31306, 11847, 14367
15863636, 31529, 11947, 14467
16019208, 31752, 12047, 14567
16176782, 31966, 12147, 14667
16334347, 32187, 12247, 14767
16492310, 32419, 12347, 14867
16647831, 32627, 12447, 14967
16804800, 32829, 12547, 15067
16963165, 33036, 12647, 15167
17121211, 33255, 12747, 15267
17277129, 33460, 12847, 15367
17434795, 33675, 12947, 15467
17593482, 33888, 13047, 15568
17750740, 34100, 13147, 15668
17905943, 34331, 13247, 15768
18063363, 34534, 13347, 15868
18221515, 34738, 13447, 15968
18379486, 34929, 13547, 16071
18534214, 35137, 13649, 16173
18692334, 35362, 13749, 16273
18849175, 35565, 13849, 16373
19005201, 35739, 13949, 16517
19162917, 35924, 14049, 16665
19319896, 36136, 14149, 16813
19477341, 36330, 14249, 16967
19634023, 36533, 14349, 17117
19791543, 36739, 14449, 17265
19947757, 36935, 14549, 17413
20105782, 37150, 14649, 17567
20263291, 37352, 14749, 17717
20422012, 37553, 14849, 17865
20577711, 37774, 14949, 18013
20735333, 37992, 15049, 18167
20891981, 38172, 15149, 18318
21048678, 38369, 15249, 18466
21207692, 38687, 15349, 18602
21366151, 38919, 15449, 18729
21523012, 39152, 15549, 18829
21681365, 39553, 15695, 19816
21839177, 39833, 15795, 20122
21997840, 40087, 15895, 20303
22155065, 40329, 15995, 20461
22313261, 40557, 16095, 20616
22470672, 40787, 16195, 20778
22627756, 40995, 16295, 20932
22783738, 41219, 16395, 21090
22941839, 41424, 16495, 21240
23100147, 41631, 16595, 21396
23257714, 41838, 16695, 21556
23412671, 42041, 16795, 21708
23569759, 42266, 16898, 21866
23728313, 42475, 16998, 22025
23886103, 42686, 17098, 22179
24043719, 42890, 17198, 22334
24202329, 43091, 17298, 22487
24359705, 43293, 17398, 22639
24517975, 43518, 17498, 22797
24675708, 43755, 17598, 22951
24833738, 43960, 17698, 23103
24991466, 44171, 17798, 23254
25147708, 44374, 17898, 23414
25302701, 44595, 17998, 23566
25459179, 44808, 18098, 23718
25615456, 45028, 18198, 23872
25771638, 45251, 18298, 24030
25928567, 45495, 18402, 24182
26084405, 45687, 18506, 24334
26242327, 45894, 18608, 24486
26400864, 46111, 18712, 24644
26558596, 46315, 18814, 24794
26715853, 46505, 18916, 24944
26872092, 46723, 19016, 25094
27030806, 46915, 19116, 25248
27188052, 47132, 19216, 25396
27346495, 47352, 19316, 25544
27504179, 47562, 19416, 25694
27660621, 47762, 19516, 25848
27816404, 47990, 19616, 25996
27973155, 48174, 19716, 26144
28131157, 48381, 19816, 26294
28289155, 48580, 19916, 26448
28446986, 48785, 20016, 26596
28605301, 48998, 20116, 26744
28761503, 49169, 20216, 26894
28919105, 49371, 20316, 27048
29077395, 49562, 20416, 27196
29235407, 49772, 20516, 27344
29391037, 49976, 20616, 27494
29549380, 50193, 20716, 27650
29707458, 50403, 20816, 27800
29865211, 50612, 20916, 27948
30022762, 50841, 21016, 28098
30179537, 51060, 21116, 28252
30337590, 51244, 21216, 28400
30493421, 51449, 21316, 28548
30651245, 51669, 21416, 28698
30808429, 51884, 21516, 28852
30966275, 52111, 21616, 29000
31123606, 52317, 21716, 29148
31282144, 52475, 21816, 29298
31439808, 52675, 21916, 29452
31596079, 52885, 22016, 29600
31754082, 53077, 22116, 29751
31911870, 53299, 22216, 29909
32069436, 53508, 22316, 30069
32225543, 53692, 22416, 30219
32381388, 53896, 22516, 30367
32538889, 54106, 22616, 30517
32696694, 54290, 22716, 30671
32855201, 54471, 22816, 30819
33012741, 54670, 22916, 30967
33169147, 54900, 23016, 31117
33324878, 55115, 23116, 31271
33480455, 55320, 23216, 31419
33636634, 55533, 23316, 31567
33794606, 55754, 23416, 31717
33951955, 55968, 23516, 31871
34108790, 56192, 23616, 32019
34266363, 56581, 23717, 32357
34423432, 56871, 23817, 32566
34579494, 57139, 23917, 32666
34738476, 57380, 24017, 32776
34896152, 57640, 24117, 32876
35051861, 57857, 24217, 32980
35208032, 58073, 24317, 33080
35363647, 58282, 24417, 33183
35521662, 58477, 24517, 33285
35678029, 58683, 24617, 33385
35836138, 58906, 24717, 33490
35992338, 59119, 24817, 33590
36149333, 59328, 24917, 33693
36307418, 59558, 25017, 33793
36466139, 59788, 25117, 33896
36622119, 59994, 25217, 33996
36779743, 60230, 25317, 34100
36936826, 60449, 25417, 34200
37094126, 60702, 25517, 34300
37251757, 60924, 25617, 34400
37408396, 61136, 25717, 34500
37566439, 61365, 25817, 34600
37722727, 61569, 25917, 34701
37877808, 61789, 26017, 34801
38034785, 62003, 26117, 34901
38192399, 62226, 26217, 35001
38348772, 62464, 26317, 35101
38505855, 62681, 26417, 35201
38664665, 62901, 26517, 35301
38822633, 63146, 26617, 35401
38979506, 63373, 26717, 35501
39135804, 63617, 26817, 35601
