PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
10253, 182, 457, 1079
161813, 694, 1010, 2142
303776, 1023, 1117, 2257
444962, 1306, 1217, 2372
586284, 1619, 1317, 2486
727949, 1945, 1417, 2602
869512, 2265, 1519, 2720
1011335, 2580, 1619, 2823
1153366, 2875, 1719, 2923
1295023, 3187, 1828, 3036
1436587, 3516, 1928, 3168
1577878, 3806, 2028, 3274
1720210, 4134, 2131, 3379
1861400, 4455, 2231, 3479
2003123, 4777, 2334, 3586
2143837, 5102, 2441, 3693
2284902, 5427, 2541, 3797
2425911, 5725, 2641, 3897
2572484, 6125, 2841, 4227
2714389, 6514, 3017, 4487
2855507, 6841, 3119, 4635
2997229, 7170, 3219, 4744
3138675, 7481, 3321, 4850
3279363, 7799, 3421, 4950
3420653, 8112, 3521, 5054
3562075, 8412, 3621, 5161
3703272, 8713, 3721, 5267
3844944, 9021, 3821, 5369
3985532, 9326, 3921, 5473
4127068, 9642, 4021, 5573
4268485, 9961, 4125, 5685
4410358, 10266, 4225, 5789
4552578, 10561, 4328, 5894
4694118, 10867, 4428, 5998
4836753, 11167, 4528, 6102
4978151, 11478, 4628, 6203
5119520, 11803, 4728, 6308
5260193, 12124, 4828, 6412
5401022, 12438, 4928, 6516
5542540, 12758, 5028, 6617
5683872, 13079, 5128, 6721
5828944, 13520, 5233, 6921
5970979, 13887, 5337, 7045
6112449, 14210, 5437, 7153
6253401, 14514, 5540, 7259
6394818, 14820, 5640, 7363
6536029, 15166, 5742, 7471
6677434, 15438, 5846, 7575
6819366, 15736, 5950, 7679
6961370, 16056, 6054, 7783
7102822, 16368, 6158, 7887
7244357, 16647, 6262, 7991
7386054, 16966, 6366, 8099
7527318, 17278, 6470, 8213
7668441, 17596, 6574, 8322
7810333, 17892, 6678, 8432
7951549, 18193, 6780, 8534
8097372, 18488, 6908, 8663
8240219, 18797, 7020, 8775
8383062, 19092, 7124, 8879
8527718, 19399, 7226, 8981
8671081, 19702, 7326, 9081
8814581, 20007, 7426, 9181
8956754, 20328, 7529, 9284
9099777, 20639, 7629, 9384
9242792, 20960, 7729, 9484
9389693, 21369, 7855, 9664
9533008, 21742, 7976, 9815
9673976, 22049, 8079, 9929
9816644, 22335, 8179, 10044
9959205, 22661, 8279, 10150
10103188, 22960, 8379, 10253
10245115, 23249, 8479, 10353
10395777, 23536, 8579, 10465
10551965, 23736, 8679, 10565
10708950, 23952, 8779, 10665
10863259, 24160, 8879, 10769
11019200, 24341, 8979, 10869
11176024, 24527, 9079, 10973
11333963, 24713, 9179, 11073
11490386, 24917, 9279, 11177
11646278, 25129, 9379, 11277
11803689, 25355, 9479, 11381
11961320, 25562, 9579, 11481
12117274, 25776, 9679, 11586
12273907, 25996, 9779, 11690
12432102, 26231, 9879, 11794
12588337, 26448, 9979, 11901
12745629, 26670, 10079, 12005
12901721, 26875, 10179, 12112
13059107, 27088, 10279, 12216
13216121, 27310, 10379, 12317
13372728, 27537, 10479, 12417
13530555, 27758, 10579, 12517
13689108, 27973, 10679, 12617
13846772, 28179, 10779, 12717
14003698, 28394, 10879, 12817
14161243, 28602, 10979, 12917
14318854, 28830, 11079, 13017
14474893, 29045, 11179, 13117
14630825, 29249, 11279, 13217
14788351, 29470, 11379, 13317
14945848, 29691, 11479, 13417
15103469, 29895, 11579, 13517
15260302, 30117, 11679, 13617
15417965, 30316, 11779, 13717
15574351, 30528, 11879, 13817
15730517, 30715, 11979, 13917
15886334, 30896, 12079, 14017
16043480, 31081, 12179, 14165
16201110, 31289, 12279, 14313
16359401, 31502, 12379, 14467
16517361, 31712, 12479, 14617
16673325, 31901, 12579, 14765
16831547, 32108, 12679, 14913
16989596, 32337, 12779, 15067
17147414, 32568, 12879, 15217
17305165, 32815, 12979, 15365
17463402, 33053, 13083, 15517
17621309, 33253, 13183, 15671
17779092, 33471, 13283, 15821
17937324, 33674, 13383, 15969
18093785, 33867, 13483, 16117
18251280, 34054, 13583, 16271
18407162, 34249, 13683, 16421
18562522, 34452, 13783, 16569
18719260, 34651, 13883, 16717
18876213, 34854, 13983, 16871
19031067, 35060, 14083, 17021
19189825, 35265, 14183, 17169
19347410, 35474, 14283, 17317
19502255, 35658, 14383, 17471
19659537, 35870, 14483, 17621
19816681, 36070, 14583, 17769
19974266, 36267, 14683, 17917
20132524, 36498, 14783, 18071
20290645, 36704, 14883, 18221
20445214, 36908, 14983, 18369
