PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
14790, 165, 490, 901
211047, 625, 985, 1734
395128, 973, 1100, 1881
577261, 1294, 1213, 2003
740375, 1611, 1329, 2126
898953, 1888, 1460, 2271
1055042, 2142, 1579, 2405
1212478, 2400, 1692, 2533
1367758, 2646, 1794, 2635
1525154, 2876, 1894, 2735
1679365, 3121, 2001, 2842
1836885, 3360, 2107, 2948
1994498, 3598, 2207, 3048
2150316, 3836, 2307, 3148
2306475, 4055, 2409, 3256
2461258, 4263, 2512, 3359
2619602, 4598, 2736, 3718
2776570, 4897, 2874, 4003
2930668, 5130, 2974, 4170
3086176, 5380, 3078, 4332
3244947, 5636, 3181, 4497
3402117, 5908, 3284, 4654
3557001, 6160, 3384, 4810
3711946, 6406, 3485, 4964
3870383, 6647, 3585, 5118
4024521, 6874, 3685, 5266
4182514, 7115, 3785, 5418
4339894, 7360, 3885, 5582
4495890, 7622, 3987, 5732
4651694, 7846, 4087, 5887
4807792, 8082, 4187, 6035
4965465, 8328, 4289, 6197
5122536, 8582, 4389, 6345
5279217, 8835, 4489, 6496
5436132, 9088, 4589, 6648
5593729, 9309, 4689, 6800
5751238, 9535, 4792, 6955
5908526, 9781, 4892, 7103
6063433, 10029, 4995, 7262
6221956, 10253, 5095, 7414
6379832, 10489, 5195, 7565
6537033, 10745, 5295, 7717
6695430, 10978, 5397, 7873
6852979, 11212, 5497, 8027
7009200, 11426, 5597, 8175
7165939, 11643, 5697, 8323
7321378, 11871, 5800, 8486
7479067, 12108, 5900, 8634
7635390, 12359, 6000, 8786
7791292, 12609, 6100, 8938
7948360, 12853, 6200, 9096
8105984, 13066, 6300, 9244
8261915, 13278, 6400, 9392
8420257, 13518, 6500, 9550
8578355, 13754, 6600, 9702
8734244, 13979, 6700, 9854
8890380, 14198, 6800, 10002
9048526, 14431, 6903, 10161
9204930, 14663, 7003, 10313
9360654, 14878, 7103, 10461
9519237, 15088, 7203, 10613
9674783, 15329, 7303, 10765
9828628, 15560, 7403, 10923
9985330, 15812, 7503, 11071
10142336, 16038, 7603, 11223
10299710, 16279, 7703, 11377
10457183, 16497, 7803, 11533
10613802, 16708, 7908, 11686
10771948, 16933, 8008, 11834
10927834, 17169, 8110, 11996
11084078, 17413, 8210, 12146
11242356, 17650, 8310, 12302
11400729, 17853, 8410, 12450
11558010, 18080, 8510, 12610
11715071, 18346, 8610, 12758
11872831, 18567, 8710, 12910
12028672, 18829, 8810, 13062
12184558, 19066, 8910, 13218
12340256, 19289, 9010, 13366
12496014, 19525, 9110, 13514
12652881, 19742, 9210, 13678
12810304, 19973, 9310, 13826
12967186, 20237, 9413, 13979
13125315, 20476, 9513, 14127
13281453, 20710, 9614, 14285
13439125, 20938, 9717, 14438
13596750, 21211, 9817, 14587
13753725, 21434, 9917, 14735
13911009, 21653, 10017, 14891
14068977, 21875, 10117, 15039
14227777, 22109, 10217, 15187
14384159, 22355, 10317, 15335
14539726, 22609, 10417, 15491
14697185, 22836, 10517, 15639
14851709, 23056, 10617, 15787
15008842, 23271, 10717, 15935
15165264, 23522, 10817, 16091
15321210, 23738, 10917, 16239
15479840, 23972, 11017, 16390
15638177, 24291, 11117, 16565
15796195, 24580, 11217, 16747
15952782, 24815, 11317, 16921
16110094, 25037, 11417, 17077
16268086, 25291, 11522, 17241
16426349, 25525, 11626, 17399
16582604, 25755, 11726, 17553
16738137, 26003, 11826, 17705
16895905, 26242, 11928, 17866
17053726, 26519, 12028, 18039
17209746, 26743, 12128, 18193
17366979, 26977, 12232, 18357
17525491, 27218, 12336, 18517
17680276, 27425, 12436, 18675
17837605, 27658, 12536, 18823
17993859, 27910, 12644, 18983
18149590, 28154, 12748, 19147
18307795, 28410, 12850, 19297
18464637, 28635, 12950, 19445
18623346, 28888, 13052, 19597
18780821, 29146, 13154, 19753
18938994, 29428, 13256, 19903
19096878, 29669, 13356, 20051
19253534, 29917, 13456, 20201
19411084, 30191, 13556, 20355
19564887, 30451, 13656, 20503
19723862, 30706, 13756, 20651
19881558, 30945, 13856, 20803
20039399, 31191, 13956, 20955
20196722, 31446, 14056, 21103
20353987, 31663, 14156, 21251
20512271, 31896, 14256, 21407
20667906, 32144, 14356, 21555
20824541, 32358, 14456, 21703
20982427, 32632, 14556, 21853
21138881, 32879, 14656, 22007
21293101, 33096, 14756, 22155
21450351, 33330, 14856, 22303
21605139, 33555, 14956, 22453
21760800, 33808, 15056, 22607
21916924, 34041, 15156, 22755
22074219, 34283, 15256, 22903
22231682, 34511, 15356, 23053
22385581, 34756, 15456, 23211
22541314, 34988, 15556, 23359
22700279, 35430, 15728, 24172
22856803, 35742, 15846, 24447
23012500, 36002, 15953, 24627
23169977, 36278, 16053, 24822
23327667, 36510, 16154, 24993
23484500, 36761, 16256, 25147
23642443, 37056, 16356, 25305
23798752, 37299, 16456, 25467
23957065, 37534, 16560, 25623
24114691, 37767, 16660, 25779
24354274, 38038, 16762, 25951
24511958, 38299, 16873, 26143
24669567, 38533, 16975, 26297
24827144, 38789, 17078, 26460
24984009, 39028, 17180, 26631
25140186, 39277, 17280, 26783
25297881, 39536, 17380, 26933
25454239, 39770, 17480, 27089
25611236, 40000, 17580, 27239
25768940, 40203, 17680, 27387
25924949, 40441, 17780, 27535
26081943, 40667, 17880, 27691
26239418, 40923, 17986, 27846
26397417, 41156, 18086, 27994
26555401, 41393, 18186, 28142
26713279, 41651, 18286, 28298
26870875, 41876, 18386, 28446
27029306, 42105, 18486, 28594
27185769, 42329, 18590, 28751
27342480, 42563, 18695, 28912
27499733, 42779, 18795, 29060
27657957, 43031, 18899, 29212
27813914, 43268, 18999, 29364
27971893, 43509, 19099, 29516
28129003, 43753, 19199, 29664
28286738, 44003, 19315, 29828
28444097, 44219, 19418, 29991
28601724, 44465, 19518, 30159
28760362, 44761, 19622, 30403
28916242, 45075, 19725, 30622
29074501, 45337, 19839, 30761
