PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
11139, 173, 449, 1084
162901, 660, 1074, 2289
306601, 1028, 1231, 2611
449178, 1354, 1346, 2859
592635, 1662, 1454, 3068
736064, 1979, 1555, 3271
879187, 2299, 1655, 3466
1021622, 2603, 1755, 3666
1164221, 2914, 1858, 3852
1307634, 3232, 1960, 4039
1450438, 3558, 2060, 4228
1597416, 4013, 2205, 4530
1741200, 4408, 2305, 4782
1884037, 4736, 2405, 4961
2027779, 5088, 2505, 5132
2170732, 5413, 2611, 5299
2313652, 5758, 2714, 5467
2457644, 6070, 2822, 5632
2601692, 6427, 2926, 5797
2744282, 6745, 3032, 5968
2886466, 7080, 3136, 6137
3030253, 7415, 3244, 6298
3174344, 7730, 3348, 6459
3317199, 8046, 3452, 6621
3460723, 8359, 3552, 6782
3603506, 8685, 3656, 6928
3747651, 9026, 3762, 7080
3890431, 9342, 3865, 7216
4033468, 9663, 3965, 7376
4175742, 9991, 4065, 7511
4318783, 10341, 4165, 7646
4461685, 10638, 4265, 7778
4605239, 10937, 4365, 7885
4750807, 11356, 4465, 8069
4893628, 11782, 4609, 8293
5036187, 12124, 4709, 8427
5179086, 12457, 4846, 8591
5322273, 12772, 4946, 8722
5465875, 13115, 5046, 8839
5609478, 13451, 5146, 8950
5752140, 13736, 5246, 9066
5894639, 14079, 5346, 9182
6037537, 14397, 5446, 9298
6181637, 14705, 5546, 9428
6324199, 15044, 5646, 9555
6466847, 15364, 5746, 9691
6609611, 15679, 5855, 9832
6752590, 15998, 5980, 10000
6896048, 16318, 6080, 10150
7038657, 16664, 6180, 10298
7182148, 17000, 6280, 10442
7325524, 17329, 6380, 10578
7467950, 17641, 6480, 10723
7613532, 17949, 6580, 10853
7758753, 18286, 6680, 10989
7903769, 18616, 6780, 11122
8048485, 18914, 6880, 11252
8199720, 19365, 6980, 11480
8344592, 19705, 7080, 11646
8488717, 20067, 7180, 11759
8633602, 20400, 7280, 11862
8776594, 20732, 7380, 11971
8920585, 21040, 7480, 12078
9064269, 21399, 7580, 12186
9208500, 21700, 7680, 12294
9352672, 22017, 7780, 12395
9496548, 22375, 7881, 12508
9640148, 22683, 7981, 12617
9783866, 23018, 8081, 12722
9927956, 23351, 8181, 12826
10071643, 23660, 8281, 12934
10216287, 23976, 8381, 13038
10360273, 24289, 8481, 13138
10504389, 24622, 8581, 13246
10648834, 24969, 8681, 13346
10792904, 25306, 8781, 13456
10936956, 25633, 8881, 13561
11081141, 25972, 9007, 13717
11225348, 26304, 9115, 13868
11368441, 26629, 9215, 14009
