PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
11387, 166, 385, 1013
163122, 666, 940, 2009
305506, 1016, 1040, 2126
448164, 1346, 1141, 2256
591376, 1678, 1248, 2378
734433, 1990, 1348, 2497
877034, 2309, 1448, 2612
1019182, 2616, 1553, 2729
1162201, 2929, 1653, 2841
1304731, 3243, 1753, 2947
1447838, 3576, 1853, 3049
1590978, 3879, 1953, 3153
1734369, 4215, 2053, 3253
1876265, 4521, 2153, 3353
2018089, 4803, 2253, 3457
2159678, 5138, 2357, 3562
2301646, 5445, 2457, 3666
2443737, 5740, 2557, 3766
2586100, 6040, 2657, 3866
2728519, 6368, 2757, 3970
2874527, 6831, 2989, 4399
3016289, 7241, 3099, 4631
3158523, 7581, 3205, 4751
3300379, 7921, 3306, 4863
3443087, 8249, 3406, 4969
3586185, 8548, 3506, 5072
3727772, 8870, 3606, 5172
3870094, 9172, 3709, 5275
4012440, 9492, 3809, 5376
4154726, 9807, 3911, 5514
4297255, 10119, 4011, 5677
4439633, 10450, 4113, 5840
4582275, 10760, 4213, 5988
4724460, 11082, 4318, 6141
4867195, 11410, 4418, 6295
5010060, 11715, 4518, 6451
5153386, 12042, 4621, 6602
5295178, 12384, 4721, 6750
5437581, 12733, 4821, 6904
5580312, 13032, 4921, 7054
5722566, 13311, 5023, 7208
5864645, 13620, 5123, 7356
6011942, 14030, 5227, 7605
6189674, 14896, 5340, 9116
6334289, 15330, 5442, 9688
6476390, 15651, 5546, 9881
6618540, 16032, 5646, 10031
6761108, 16355, 5746, 10146
6903534, 16699, 5846, 10250
7045847, 17025, 5950, 10360
7187620, 17346, 6050, 10464
7329393, 17689, 6150, 10569
7470828, 18036, 6250, 10684
7613272, 18366, 6350, 10798
7755824, 18698, 6488, 10949
7897441, 19023, 6592, 11061
8063788, 19504, 6697, 11346
8237683, 20343, 6813, 12872
8381508, 20714, 6913, 13371
8540322, 20962, 7013, 13495
8699051, 21176, 7113, 13603
8856727, 21385, 7213, 13731
9012816, 21570, 7313, 13839
9170772, 21797, 7413, 13939
9328924, 21989, 7513, 14044
9485041, 22201, 7613, 14149
9641261, 22418, 7717, 14261
9816716, 23131, 7867, 16268
9985621, 23593, 7983, 17195
10141706, 23888, 8105, 17565
10296584, 24140, 8207, 17714
10454703, 24374, 8308, 17833
10612585, 24605, 8408, 17949
10770285, 24822, 8512, 18059
10928395, 25041, 8614, 18163
11084737, 25251, 8714, 18270
11242351, 25494, 8814, 18372
11397190, 25708, 8914, 18476
11555695, 25932, 9014, 18581
11711870, 26153, 9114, 18709
11869579, 26371, 9214, 18809
12025316, 26591, 9319, 18922
12184148, 26808, 9419, 19026
12341841, 27012, 9519, 19133
12496693, 27255, 9623, 19267
12653882, 27480, 9723, 19378
12810736, 27688, 9823, 19486
12967387, 27883, 9923, 19590
13124894, 28120, 10023, 19701
13282979, 28351, 10123, 19803
13440593, 28588, 10223, 19903
13598722, 28798, 10323, 20003
13757032, 29019, 10423, 20103
13914555, 29247, 10523, 20203
14071914, 29462, 10623, 20303
14228950, 29685, 10723, 20403
14387387, 29919, 10823, 20506
14543371, 30125, 10923, 20613
14701420, 30347, 11023, 20721
14859112, 30552, 11123, 20825
15017076, 30766, 11223, 20925
15173249, 30977, 11323, 21027
15352969, 31475, 11452, 22356
15517927, 31880, 11581, 23439
15677435, 32096, 11681, 23611
15835119, 32333, 11781, 23752
15993272, 32599, 11881, 23888
16150961, 32828, 11981, 24025
16339180, 33400, 12130, 25130
16546013, 33934, 12232, 26073
16721412, 34550, 12332, 27321
16880534, 34875, 12432, 27848
17038917, 35127, 12532, 28038
17196361, 35368, 12632, 28200
17354580, 35623, 12732, 28374
17513978, 35863, 12832, 28538
17671520, 36117, 12932, 28694
17830029, 36338, 13032, 28846
17987561, 36566, 13132, 29004
18145302, 36792, 13232, 29163
18303777, 37012, 13332, 29313
18461393, 37228, 13432, 29461
18619044, 37426, 13532, 29619
18775132, 37655, 13632, 29782
18933814, 37866, 13732, 29934
19091891, 38072, 13832, 30093
19249238, 38288, 13932, 30249
19407686, 38502, 14032, 30400
19564046, 38728, 14132, 30552
19718636, 38942, 14232, 30700
19875728, 39143, 14332, 30854
20032895, 39356, 14432, 31011
20190413, 39587, 14532, 31161
20348526, 39819, 14632, 31309
20506931, 40031, 14732, 31463
20664417, 40290, 14832, 31622
20822568, 40498, 14932, 31770
20980411, 40689, 15034, 31920
21138161, 40892, 15134, 32074
21294702, 41102, 15234, 32224
21452421, 41336, 15334, 32372
21609248, 41575, 15434, 32496
21766510, 41796, 15538, 32600
21925913, 42238, 15641, 33577
22085790, 42495, 15743, 33939
22245437, 42761, 15846, 34063
22404070, 42997, 15946, 34171
22565286, 43314, 16046, 34417
22723269, 43580, 16146, 34575
22880970, 43840, 16246, 34704
23038880, 44079, 16346, 34819
23196984, 44306, 16446, 34926
23355333, 44530, 16546, 35031
23512729, 44736, 16646, 35133
23671273, 44958, 16746, 35246
23828747, 45195, 16846, 35346
23986260, 45412, 16946, 35446
24144230, 45657, 17046, 35547
24302562, 45851, 17146, 35649
24458904, 46061, 17246, 35753
24614828, 46261, 17346, 35856
24773343, 46481, 17446, 35959
24931235, 46679, 17546, 36059
25088713, 46893, 17646, 36159
25246904, 47100, 17746, 36259
25404926, 47315, 17846, 36360
25562614, 47546, 17946, 36460
25718885, 47760, 18046, 36560
25877262, 47937, 18148, 36666
26035128, 48190, 18248, 36772
26192643, 48389, 18348, 36872
26350832, 48607, 18448, 36973
26508639, 48812, 18548, 37079
26666773, 49017, 18648, 37179
26824923, 49208, 18748, 37279
26982617, 49419, 18848, 37381
27140452, 49642, 18948, 37481
27298779, 49853, 19048, 37581
27456218, 50047, 19148, 37681
27614251, 50260, 19248, 37781
27771983, 50461, 19348, 37881
27930058, 50672, 19448, 37983
28088002, 50880, 19548, 38083
28245673, 51125, 19648, 38183
28402481, 51342, 19748, 38288
28558614, 51558, 19848, 38391
28716777, 51782, 19948, 38491
28872726, 51988, 20048, 38591
29031001, 52199, 20148, 38691
29188432, 52413, 20248, 38791
29346077, 52601, 20348, 38894
29504783, 52853, 20448, 38994
29662695, 53071, 20548, 39094
29820534, 53281, 20648, 39198
29978286, 53515, 20752, 39303
30136037, 53722, 20852, 39403
30294258, 53926, 20952, 39503
30452306, 54153, 21052, 39603
30609980, 54380, 21152, 39703
30767372, 54618, 21252, 39804
30924985, 54820, 21352, 39904
31081289, 55040, 21452, 40004
31240029, 55280, 21552, 40107
31397687, 55488, 21656, 40222
31556350, 55684, 21756, 40330
31713587, 55891, 21856, 40430
31871666, 56108, 21956, 40530
32030094, 56329, 22056, 40630
32187695, 56529, 22156, 40730
32345364, 56745, 22256, 40830
32503716, 56972, 22356, 40930
32661063, 57168, 22456, 41030
32819164, 57350, 22556, 41133
32976457, 57575, 22656, 41233
33133366, 57797, 22756, 41333
33291074, 57999, 22856, 41433
33449576, 58216, 22956, 41535
33607748, 58434, 23056, 41636
33765330, 58659, 23156, 41738
33923274, 58889, 23256, 41838
34083128, 59102, 23356, 41955
34240638, 59292, 23456, 42062
34398568, 59504, 23564, 42176
34556737, 59707, 23664, 42279
34714163, 59925, 23764, 42379
34872372, 60122, 23864, 42479
35030541, 60321, 23964, 42579
35188290, 60554, 24064, 42682
35346191, 60758, 24164, 42782
35503987, 60982, 24264, 42885
35662377, 61216, 24364, 42989
35831790, 61552, 24465, 43165
35990443, 61805, 24565, 43389
36147672, 62008, 24665, 43492
36305357, 62222, 24765, 43618
36462763, 62452, 24865, 43721
36621141, 62665, 24965, 43822
36778920, 62864, 25065, 43922
36936305, 63075, 25165, 44022
37095112, 63304, 25265, 44122
37252553, 63491, 25365, 44222
37410353, 63688, 25465, 44322
37570216, 63922, 25565, 44428
37726809, 64137, 25665, 44535
37883229, 64373, 25765, 44637
38040373, 64598, 25865, 44742
38199038, 64828, 25965, 44856
38356653, 65015, 26065, 44959
38514272, 65204, 26165, 45059
38672936, 65407, 26265, 45159
38829024, 65627, 26365, 45305
38986484, 65859, 26465, 45457
39142994, 66071, 26565, 45613
39301236, 66267, 26665, 45767
39457817, 66478, 26765, 45917
39613530, 66690, 26865, 46069
39771347, 66897, 26965, 46217
39929668, 67107, 27065, 46371
40087479, 67319, 27165, 46521
40245315, 67560, 27265, 46671
40402065, 67788, 27365, 46820
40559666, 67987, 27465, 46998
40717106, 68202, 27565, 47148
40872703, 68399, 27665, 47296
41030581, 68614, 27765, 47436
41188141, 68836, 27865, 47578
41346146, 69038, 27965, 47714
41504497, 69259, 28065, 47852
41660432, 69469, 28165, 47992
41818255, 69710, 28265, 48138
41976429, 69949, 28365, 48278
42133045, 70164, 28465, 48417
42290394, 70376, 28565, 48553
42448620, 70602, 28665, 48695
42606796, 70815, 28765, 48831
42764348, 71034, 28865, 48967
42920582, 71237, 28965, 49103
43079179, 71433, 29065, 49245
43236797, 71650, 29165, 49385
43394296, 71855, 29265, 49521
43553677, 72251, 29366, 50059
43711820, 72550, 29466, 50252
43869352, 72787, 29566, 50392
44026967, 73030, 29666, 50543
44184280, 73270, 29766, 50692
44341859, 73487, 29866, 50837
44499408, 73728, 29966, 50980
44656752, 73946, 30066, 51129
44813724, 74145, 30166, 51269
44971582, 74318, 30266, 51407
45129050, 74538, 30366, 51543
45286185, 74740, 30466, 51685
45444048, 74972, 30566, 51824
45598804, 75196, 30666, 51962
45756115, 75426, 30766, 52098
45914725, 75645, 30866, 52240
46072797, 75863, 30966, 52379
46230034, 76061, 31066, 52521
46388270, 76273, 31166, 52661
46546028, 76471, 31268, 52807
46703606, 76659, 31372, 52947
46862057, 76847, 31476, 53087
47020170, 77038, 31580, 53227
47177592, 77235, 31684, 53373
47336187, 77437, 31788, 53513
47493611, 77633, 31892, 53653
47650127, 77850, 31996, 53795
47807860, 78041, 32100, 53939
47966023, 78264, 32204, 54080
48123864, 78482, 32306, 54218
48281009, 78701, 32408, 54363
48438097, 78906, 32510, 54505
48594629, 79127, 32612, 54643
48750871, 79335, 32712, 54779
48913632, 79632, 32812, 54964
49069641, 79886, 32912, 55145
49228371, 80104, 33012, 55273
49385820, 80351, 33118, 55431
49543408, 80565, 33220, 55557
49701228, 80810, 33321, 55665
49858234, 81064, 33421, 55769
50016282, 81285, 33521, 55869
50173888, 81516, 33621, 55979
50331984, 81741, 33721, 56083
50489825, 81946, 33821, 56183
50644563, 82152, 33921, 56286
50802256, 82373, 34021, 56386
50958951, 82592, 34121, 56486
51117236, 82808, 34221, 56586
51272984, 83033, 34321, 56686
51429749, 83215, 34421, 56786
51587128, 83422, 34521, 56886
51745154, 83619, 34621, 56989
51902476, 83825, 34721, 57089
52058360, 84022, 34821, 57189
52214687, 84218, 34921, 57292
52370966, 84428, 35021, 57404
52528418, 84659, 35121, 57509
52685109, 84877, 35221, 57609
52842652, 85097, 35321, 57709
53000580, 85329, 35421, 57842
53158722, 85540, 35521, 57984
53316713, 85743, 35621, 58120
53474250, 85939, 35721, 58256
53632557, 86131, 35821, 58392
53789427, 86327, 35921, 58534
53945270, 86508, 36021, 58672
54103153, 86725, 36121, 58808
54259504, 86939, 36221, 58944
54417656, 87145, 36321, 59086
54575223, 87353, 36421, 59222
54733620, 87583, 36521, 59358
54891526, 87793, 36621, 59494
55048629, 88021, 36721, 59636
55204989, 88222, 36821, 59772
55361784, 88441, 36921, 59908
55518308, 88655, 37021, 60044
55676606, 88861, 37121, 60187
55834467, 89051, 37221, 60342
55992170, 89240, 37321, 60491
56149753, 89472, 37421, 60627
56306416, 89693, 37521, 60769
56463090, 89915, 37621, 60905
56617271, 90128, 37721, 61041
56775061, 90341, 37821, 61192
56933323, 90564, 37921, 61334
57091173, 90747, 38021, 61470
57247705, 90949, 38121, 61606
57405168, 91180, 38221, 61742
57563790, 91380, 38321, 61884
57721510, 91591, 38421, 62024
57879459, 91830, 38521, 62160
58037643, 92046, 38621, 62296
58195202, 92271, 38721, 62438
58351275, 92495, 38821, 62574
58509724, 92723, 38921, 62714
58667124, 92944, 39021, 62850
58824882, 93169, 39121, 62992
58982761, 93384, 39221, 63128
59141183, 93608, 39321, 63264
59299058, 93808, 39421, 63400
59457068, 94020, 39521, 63542
59615114, 94225, 39621, 63678
59770919, 94444, 39721, 63814
59928892, 94672, 39821, 63950
60087297, 94873, 39921, 64092
60244746, 95110, 40021, 64228
60402655, 95312, 40121, 64364
60561262, 95549, 40221, 64500
60719006, 95767, 40321, 64642
60876963, 95986, 40421, 64778
61034639, 96186, 40521, 64916
61192365, 96395, 40621, 65052
61350128, 96597, 40721, 65198
61506743, 96797, 40821, 65334
61664617, 97016, 40921, 65470
61822945, 97232, 41021, 65606
61980427, 97432, 41121, 65748
62141485, 97711, 41221, 65904
62298323, 97990, 41321, 66046
62453570, 98214, 41421, 66147
62611767, 98441, 41521, 66249
62769497, 98643, 41621, 66349
62927412, 98857, 41721, 66453
63085812, 99064, 41821, 66554
63243048, 99282, 41921, 66683
63400215, 99490, 42021, 66791
63558173, 99696, 42121, 66895
63715951, 99906, 42221, 66997
63873658, 100119, 42321, 67097
64031872, 100333, 42421, 67197
64189299, 100526, 42521, 67297
64347135, 100724, 42621, 67399
64504777, 100944, 42721, 67501
64663477, 101138, 42821, 67614
64821216, 101358, 42921, 67714
64977693, 101729, 43033, 68162
65137123, 102035, 43133, 68375
65292849, 102253, 43235, 68539
65450024, 102507, 43335, 68716
65607868, 102734, 43435, 68860
65765013, 102934, 43539, 69000
65923944, 103150, 43643, 69140
66081152, 103360, 43747, 69284
66239339, 103594, 43847, 69422
66396596, 103819, 43947, 69558
66555408, 104030, 44047, 69694
66713211, 104230, 44147, 69836
66869044, 104434, 44247, 69972
67026194, 104615, 44347, 70108
67183551, 104821, 44447, 70244
67341161, 105026, 44547, 70386
67500020, 105236, 44647, 70522
67654944, 105434, 44747, 70658
67812096, 105659, 44847, 70797
67969988, 105872, 44947, 70939
68128204, 106090, 45047, 71075
68285925, 106288, 45147, 71211
68443609, 106481, 45247, 71347
68602051, 106669, 45347, 71489
68760119, 106896, 45447, 71625
68917615, 107112, 45547, 71761
69075672, 107356, 45647, 71897
69231798, 107567, 45747, 72039
69390040, 107772, 45847, 72175
69547580, 107987, 45947, 72311
69704657, 108211, 46049, 72449
69862025, 108421, 46149, 72591
70020058, 108634, 46249, 72728
70178313, 108884, 46349, 72864
70336022, 109129, 46449, 73000
70493854, 109343, 46549, 73142
70652212, 109563, 46649, 73278
70809512, 109807, 46749, 73414
70967677, 110014, 46849, 73550
71123292, 110229, 46949, 73692
71282099, 110451, 47049, 73828
71439565, 110658, 47149, 73964
71597101, 110859, 47249, 74100
71756166, 111069, 47349, 74242
71913364, 111300, 47449, 74378
72071204, 111509, 47549, 74514
72229712, 111725, 47649, 74650
72386066, 111941, 47749, 74792
72543612, 112144, 47849, 74928
72701100, 112344, 47949, 75064
72858176, 112562, 48049, 75202
73016023, 112779, 48149, 75343
73173551, 113001, 48249, 75491
73332309, 113201, 48349, 75643
73489822, 113408, 48449, 75787
73647548, 113626, 48549, 75927
73805889, 113831, 48649, 76063
73963581, 114079, 48749, 76201
74121245, 114291, 48849, 76339
74279422, 114525, 48949, 76479
74437347, 114772, 49049, 76615
74594930, 114982, 49149, 76751
74752506, 115190, 49249, 76889
74909627, 115403, 49349, 77029
75067008, 115633, 49449, 77165
75228268, 115909, 49550, 77323
75386906, 116170, 49650, 77482
75544194, 116402, 49750, 77589
75701083, 116630, 49850, 77691
75859233, 116871, 49950, 77797
76015511, 117090, 50050, 77897
76172747, 117329, 50150, 78016
76326445, 117541, 50250, 78164
76484482, 117762, 50350, 78306
76642462, 117985, 50450, 78450
76800512, 118196, 50550, 78590
76957880, 118409, 50650, 78728
77116079, 118621, 50750, 78864
77270454, 118827, 50850, 79011
77429230, 119010, 50950, 79151
77586914, 119238, 51050, 79297
77742953, 119462, 51150, 79442
77901188, 119665, 51250, 79585
78058786, 119878, 51350, 79722
78216683, 120087, 51450, 79858
78374295, 120291, 51550, 79995
78531349, 120486, 51650, 80142
78686072, 120724, 51750, 80283
78843352, 120956, 51850, 80421
79001766, 121174, 51950, 80566
79159795, 121416, 52050, 80706
79317706, 121655, 52150, 80844
79474567, 121853, 52250, 80980
79631718, 122100, 52350, 81121
79786884, 122339, 52450, 81261
79944321, 122559, 52551, 81399
80102903, 122761, 52651, 81538
80260729, 122962, 52751, 81678
80417885, 123169, 52851, 81818
80575840, 123376, 52951, 81954
80732883, 123594, 53051, 82090
80890655, 123818, 53151, 82228
81047856, 124028, 53251, 82368
81205623, 124240, 53351, 82506
81361316, 124470, 53451, 82642
81518957, 124702, 53551, 82780
81676768, 124926, 53651, 82920
81835024, 125134, 53751, 83058
81990876, 125328, 53851, 83194
82148612, 125532, 53951, 83332
82307296, 125744, 54051, 83472
82464653, 125947, 54151, 83608
82621518, 126148, 54251, 83744
82778023, 126366, 54351, 83882
82935948, 126555, 54451, 84023
83093426, 126758, 54551, 84159
83251042, 126979, 54651, 84295
83408158, 127196, 54751, 84433
83564085, 127387, 54851, 84573
83722011, 127621, 54951, 84709
83880584, 127820, 55051, 84845
84038433, 128043, 55151, 84983
84195696, 128256, 55251, 85123
84353145, 128473, 55351, 85259
84510558, 128690, 55451, 85395
84667918, 128889, 55551, 85533
84825695, 129097, 55651, 85675
84984398, 129297, 55751, 85811
85141946, 129499, 55851, 85947
85299596, 129680, 55951, 86085
85458193, 129882, 56051, 86238
85615855, 130101, 56151, 86374
85775140, 130502, 56251, 86737
85932859, 130784, 56351, 86910
86090448, 131056, 56451, 87056
86248899, 131310, 56551, 87199
86405358, 131545, 56651, 87339
86562752, 131769, 56751, 87475
86719190, 131996, 56851, 87611
86877421, 132222, 56951, 87751
87035176, 132441, 57051, 87890
87189963, 132666, 57151, 88026
87348441, 132870, 57251, 88162
87505927, 133087, 57351, 88302
87664081, 133320, 57451, 88440
87821218, 133547, 57551, 88576
87976777, 133738, 57651, 88712
88134092, 133946, 57751, 88854
88290287, 134139, 57851, 88990
88451265, 134448, 57951, 89134
88607882, 134693, 58051, 89300
88765429, 134916, 58151, 89404
88922073, 135126, 58251, 89512
89080317, 135347, 58351, 89635
89237978, 135568, 58451, 89760
89395784, 135795, 58551, 89862
89554068, 135999, 58651, 89966
89711254, 136189, 58751, 90068
89867210, 136368, 58851, 90170
90024675, 136556, 58951, 90270
90182643, 136750, 59051, 90373
90340487, 136972, 59151, 90502
90498271, 137227, 59251, 90610
90655807, 137430, 59351, 90718
90813622, 137656, 59451, 90824
90971904, 137846, 59551, 90926
91129938, 138082, 59651, 91028
91287949, 138307, 59751, 91137
91445962, 138543, 59852, 91241
91603455, 138755, 59952, 91341
91761791, 138952, 60052, 91441
91918956, 139168, 60153, 91543
92077623, 139400, 60253, 91643
92235283, 139623, 60353, 91743
92393256, 139857, 60453, 91843
92551472, 140095, 60553, 91943
92709112, 140308, 60653, 92043
92866979, 140509, 60753, 92144
93025084, 140696, 60853, 92244
93182933, 140889, 60953, 92344
93340603, 141091, 61053, 92444
93498812, 141302, 61153, 92544
93656949, 141509, 61253, 92646
93814701, 141729, 61353, 92748
93970466, 141921, 61453, 92850
94127621, 142125, 61553, 92954
94285017, 142331, 61653, 93065
94442900, 142514, 61753, 93165
94601359, 142696, 61853, 93265
94757036, 142874, 61953, 93365
94915097, 143053, 62053, 93465
95073386, 143254, 62153, 93565
95230893, 143463, 62253, 93709
95388716, 143675, 62353, 93845
95546279, 143878, 62453, 93987
