0,0,0,0,0
504784,241788,37058950,1225063,592695607
209085,79516,21714225,709204,344112105
881447,349690,38650134,799527,622482921
238122,47075,20235604,558685,319440691
411929,220055,22017695,419091,352588433
318871,108973,17078716,95148,270128757
725460,339976,38460510,926041,615763524
926794,345607,37439118,1057922,601094611
1158665,535756,40029842,526400,649454585
954794,299661,39777363,824731,637493687
593686,186296,38270976,1208119,607374954
1105106,397274,48958472,1076673,783357960
2761147,1823689,65933629,734184,1094992659
1381941,904118,71764920,634166,1161205547
1118767,381756,72761625,1362904,1160933144
1153568,385809,71600107,1495070,1137963955
1089155,375011,73376511,1282735,1172551839
783502,309173,53882127,1264469,862224208
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
11319588,6863739,48914134,2135492,273124195
9164022,5092073,106900929,7288366,531234007
85189,18904,24682777,1176372,553623398
82378,19948,24467126,1161447,559138452
89210,20759,24562730,1144445,560437512
76136,18695,22257039,907026,511169690
67630,15252,19003732,772204,434998344
93658,13543,16850737,706451,387346793
54559,15568,16545760,746812,384110014
71953,21733,24193486,1090740,563785215
79383,23509,24418245,1108155,560901077
75148,21273,24151145,1124453,558978602
77865,21789,24585120,1113237,559583350
77001,21558,24684488,1135190,556865158
70662,19344,20599180,934459,468846720
82206,22705,24245122,1049166,561790007
67506,22109,23715965,1059851,560928840
60435,21098,23656534,1040827,562233913
64807,23512,23942188,1018488,565477387
65582,22737,23850361,1034152,561024479
60659,14678,23366619,1080762,556757800
46006,11207,19619445,912718,466508215
50508,11800,19484352,893538,464854685
36023,7635,12299552,567778,289509982
40652,7110,13004609,593293,307752638
98047,8664,15915042,702402,380991265
74447,10745,23059160,1014747,558033961
76058,13187,23642549,1057841,554116418
59713,9986,22949008,991681,556458388
34465,6100,13008764,583940,309730297
30978,11147,11370864,441583,269909553
78946,36725,25246351,775387,574045105
63397,23542,23778397,925183,561651376
53562,16593,23026333,878884,566678147
49543,16216,22743462,866311,570173714
61167,14565,22461723,945842,559995030
50397,13354,18415736,769462,454675715
54802,11727,15907317,678903,390833147
67996,13987,22210634,974529,553179012
68673,16377,22698579,946596,557465997
64262,12682,22666876,995817,552163125
67644,11073,22789092,1019636,550891442
71094,10734,22807514,1016794,550522363
77781,11407,22544096,1005870,543845747
73195,23982,23860323,1071260,550930014
66026,22048,23225334,992217,555238731
58566,19578,19660153,834348,465394466
37944,11858,12351252,480537,290730489
36104,11609,10373532,423523,248886220
48875,18562,15509409,638672,378744161
25183044,11019935,40569857,400883,447511336
2279568,1052108,26174805,598327,514805998
490343,326158,18247435,774729,483873115
944251,600695,10416613,147599,194819046
10192903,6745839,15436425,2040,459246619
8905572,6113725,6080574,7,189824059
6886499,2803341,123156548,344738,666319569
8686022,4569162,68934711,411543,363643480
6221052,3543045,70121601,379405,367665036
5032683,3164315,91400458,313850,468420364
7867856,5440756,31894943,242603,175463384
4819827,3251526,44121862,227683,241057608
5334254,2986002,64329843,226562,335801001
6243600,3069280,84383646,246242,431528323
6493027,3218067,75594832,260292,386791798
9385675,6282419,39192515,204654,202769319
