2,0,1291,0,8249
244,98,63214899,143,404572195
111,18,63887588,73,408875649
65,18,63879071,46,408821480
113,52,60014844,141,384091727
113,40,63492600,91,406347367
74,17,63885899,50,408865989
384,90,63686924,95,407593271
170,64,63882151,96,408839828
73,35,63888441,60,408881922
267378,266176,62509864,172,402369365
39,10,60755051,39,396927667
125,22,60747700,57,396882029
127,15,60714200,57,396663064
167,42,60743897,76,396857088
84,23,60748604,49,396886551
39,4,60744882,34,396863549
1,1,60755240,36,396931179
42,4,60755738,36,396934772
128,81,60566299,75,395696537
123,24,60713865,57,396659044
3,3,60755406,40,396931356
45,23,60748986,42,396890303
102,16,60749964,47,396896099
28,6,60754767,33,396927592
42,2,60752441,34,396912941
139,37,60749197,67,396891607
381,36,60602072,159,395929225
400,21,60585775,138,395823509
346,7,60595117,148,395885334
687,22,60435877,228,394845057
973,23,60214194,290,393395982
939,90,60052278,319,392338179
292,11,60344009,102,394242960
818,103,59857404,184,391064990
588,23,60103780,152,392673603
326,7,60363631,76,394372056
205,0,60338306,77,394207019
591,93,60305025,161,393989205
335,2,60597669,158,395901426
354,15,60600543,148,395920619
607,30,60420309,163,394743089
243,4,60348038,74,394269925
274,0,60334900,95,394184413
449,28,60332688,89,394169655
490,42,60365231,96,394381527
443,12,60412615,130,394692547
377,2,60341249,74,394226113
311,5,60359382,82,394344780
1364,263,58842963,226,384436714
2652,269,57535007,703,375891019
1483,74,59516205,385,388834578
435,46,60551538,194,395599033
417,47,60401139,132,394616243
21,0,60726454,35,396742819
49,19,60747842,36,396882864
0,0,60755076,34,396929310
6,0,60753846,33,396921552
36,21,60748717,25,396888366
13,2,60753642,36,396920564
267484,266355,60212885,176,394400579
52,31,60374705,87,397461567
61,30,60363046,80,397386950
31,2,60371736,80,397443426
370,90,59359033,863,390777060
113,40,60363650,104,397389731
39,39,60374262,82,397459728
4,2,60374912,55,397465163
45,19,60368306,60,397421409
8,6,60376790,48,397476516
3,3,60375865,55,397471316
7,4,60369493,61,397429513
1,0,60374027,44,397458964
16,2,60374178,62,397460422
57,33,60364142,64,397394196
70,32,60368791,53,397424111
72,61,60378828,76,397490905
7,7,60374723,57,397462807
24,13,60368731,66,397424664
432,99,59671979,786,392837452
134,50,60158634,132,396040414
20,13,60368614,71,397422378
7,3,60371382,70,397441520
59,20,60370638,67,397436836
0,0,60374550,60,397462444
14,1,60375107,52,397466443
64,43,60369147,67,397427327
4,3,60376382,45,397474065
7,5,60374464,40,397462073
18,3,60378068,62,397485481
16,14,60372102,47,397446390
0,0,60374293,52,397460601
63,34,60368064,68,397420148
14,4,60367819,54,397417741
87,40,60306733,239,397016048
541,174,59575186,670,392200169
33,10,60376216,85,397471465
9,6,60375927,77,397471918
66,35,60373642,76,397456484
13,5,60375362,70,397466955
84,26,60350116,62,397301864
38,8,60373088,54,397452989
1,1,60374497,58,397462348
28,6,60367985,54,397419595
69,59,60368333,51,397422064
62,35,60376189,68,397472266
24,2,60370358,55,397435071
3,3,60375259,58,397466894
6,6,60377199,46,397480317
26,9,60374158,65,397459984
267385,266021,58881906,485351,390141561
12,2,58084726,1262708,388910072
8,6,58085233,1262721,388915241
16,4,58087640,1262768,388931703
15,6,58085625,1262717,388918182
95,50,58074553,1262490,388844046
0,0,58086950,1262764,388927089
4,4,58085634,1262714,388918168
18,2,58081309,1262619,388889492
169,8,57985988,1260556,388250648
1026,69,57017010,1239529,381762787
2017,32,55614633,1208975,372372000
1875,6,55738602,1211633,373202689
1669,4,56482244,1227847,378181658
1042,24,57497334,1249921,384978740
214,76,57821649,1257008,387150685
119,44,58075013,1262511,388845490
5,3,58089297,1262804,388942305
120,19,57969235,1260215,388138698
3,3,58085020,1262719,388913874
18,2,58085738,1262727,388919151
12,2,58087196,1262754,388928573
46,14,58082552,1262656,388897864
48,2,58081351,1262634,388889263
1437,72,56967510,1238459,381431018
807,65,57254534,1244728,383353509
338,13,57893258,1258537,387627473
304,19,57918588,1259061,387799839
286,5,57924977,1259197,387842432
206,26,57987324,1260595,388260262
116,72,57970087,1260227,388144077
3723,930,55056173,1197064,368632360
6432,1204,49208321,1070194,329476667
5105,1039,49753916,1081985,333129088
2314,379,56266136,1223429,376732565
1503,209,57333372,1246490,383879516
297,190,56514515,1228583,378396319
156,30,57988819,1260656,388268896
17,7,58090959,1262848,388952235
67,27,58084484,1262715,388910482
10,8,58085224,1262721,388915077
6,4,58085405,1262722,388916981
4,1,58086312,1262733,388922658
147,54,57971755,1260262,388155609
92,51,58066974,1262334,388792678
204,166,57939038,1259553,387936759
26,20,58077948,1262566,388864456
0,0,58086197,1262739,388921617
27,11,58085380,1262715,388916433
45,28,58083638,1262669,388904837
267582,266341,57461632,704357,385770143
24,22,57718473,57,388835247
7,5,57716861,46,388826648
53,15,57707695,50,388764584
0,0,57720589,49,388851447
71,54,57711065,45,388787257
44,21,57707043,52,388758943
1,1,57715455,44,388816776
4,4,57715576,37,388817732
17,1,57711788,41,388792403
123,77,57516489,76,387476199
45,38,57693182,42,388665326
79,59,57679779,55,388576148
56,14,57707100,49,388760346
7,7,57715611,37,388817843
70,22,57710558,40,388783788
315,10,57556489,247,387745934
391,24,57531115,267,387574366
76,20,57704461,64,388740674
4,2,57716537,38,388824157
511,92,57495605,215,387336006
589,13,57284696,153,385914304
592,25,57300272,129,386019679
605,12,57294422,123,385980218
271,45,57538050,74,387621147
67,57,57633571,58,388265377
33,11,57716549,43,388822692
4,2,57716217,38,388821806
111,44,57646142,45,388350094
4015,717,55659983,1700,374969175
10162,1319,49106883,4164,330821305
6953,1066,49070764,4955,330575318
2961,369,54933798,2159,370075533
2466,206,56692345,1754,381922525
51,13,57687172,84,388623398
119,65,57705514,70,388750041
56,18,57710520,68,388782461
8,6,57715519,61,388817215
50,17,57711655,49,388791480
111,33,57667441,104,388492986
1106,156,56804336,867,382678410
1565,96,56842175,958,382929364
854,80,57262778,205,385765377
492,40,57298320,124,386005712
277,9,57498268,87,387353718
26,23,57715223,43,388815373
