29415469,22505087,129609868
29445833,22413116,129532489
29477759,22416148,129895056
29454899,22365585,129635378
29397338,22363492,129626848
29483364,22385008,129905716
29582479,22533781,130467390
29595469,22523726,130531980
29572136,22432355,130313355
29529384,22432716,130147120
29383778,22364869,129546964
29484491,22527851,130168090
28017468,22073651,124202927
29355880,22453293,129607624
29643770,22598363,130691450
22438443,16487960,99239428
27608234,20435353,37738400
25211081,17370541,32647622
25120450,17234998,32426776
25038662,17238979,32351558
25069007,17233118,32370911
25051806,17235436,32355379
25082309,17245841,32402774
25093642,17249144,32411321
25051806,17398402,32514237
24942418,17267395,32820570
24623401,16913616,32381150
25872214,19010495,34814870
25302793,17837968,33071255
25023218,17217174,32336975
25073981,17231457,32385695
25036427,17246703,32354070
25072240,17258137,32418143
25103800,17285600,32448463
25084472,17251858,32400485
25103553,17244867,32418805
25064728,17243665,32380360
25082124,17234520,32394115
25067032,17335570,32475210
25064039,17247496,32382443
25075911,17239392,32385757
25066488,17250146,32376140
25786926,18491618,33994527
25734601,18689190,34372658
24548552,16894375,32294163
24605820,16900190,32351232
23768536,14885334,54406240
30023412,22985783,106738339
29425116,22069604,103184309
29432799,22105281,103247769
