
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
372252,211859,48380881
743457,431254,100575699
742059,431990,100774911
738493,424424,98984923
716060,424695,98983176
742711,422714,98536394
737410,422461,98653903
739773,422417,98580981
740511,422915,98689617
766941,435869,101696545
786659,450898,105151576
789758,450860,105226083
797854,450797,105186681
809454,451483,105182987
796688,455373,106290026
780876,461465,107543940
809574,461084,107556996
808002,461526,107655010
808972,461063,107594105
817068,461515,107701815
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
435298,316374,72805106
569827,427194,99702622
574577,430765,100531214
571861,428503,100184226
584113,429050,99959144
578320,428219,100182602
581697,428092,100038880
591846,428412,100072805
599580,443044,103384060
607972,442091,103372896
612606,445506,103694015
617207,454030,106050944
607767,453080,105814176
608240,454990,106279943
613627,454617,106223016
619271,455989,106524035
613185,455437,106364156
617365,456218,106408694
627009,465010,108493167
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
458011,267493,61390584
731707,428984,100120304
741082,428586,100151663
734163,428613,100293489
739814,429827,100307390
730425,428891,100235682
729521,428300,100058287
731122,429185,100295292
743022,430739,100669007
751236,438959,102646249
762960,442294,103297569
761048,441610,103025390
752887,441035,102918933
756684,441831,102938994
783111,451701,105546990
775363,454789,106114770
780076,454737,106317911
774458,455010,106038296
776604,456119,106506126
791558,463017,108130663
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
294023,283939,65287396
435525,428801,100028158
438237,430326,100502044
444281,428535,99967891
437351,428735,100004510
436862,428701,100140343
453594,438173,102324256
447079,441445,103071193
461498,446133,104170670
447594,441655,103165024
447477,441989,103160619
458301,450918,105331392
459803,454155,106063542
459912,454182,106085676
460896,454013,106064724
460768,454829,106162614
470190,462835,108144412
471994,466352,108935898
472154,464180,108546619
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
272394,263603,60516684
435107,426801,99757371
438114,428684,100152592
434478,427583,99938707
437696,426420,99676890
437120,426496,99747326
436737,426879,99855839
449048,440151,102741864
448200,441401,103046850
448760,440521,102747329
446342,440642,102863182
448102,441469,103078315
458231,451334,105352488
460392,451921,105467702
460466,451403,105278635
463673,452000,105437080
459881,452339,105694154
459065,452148,105419534
457223,451682,105455569
465315,454594,106098795
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
364983,266942,61333635
575553,425505,99373039
580478,427308,99898426
577490,426307,99772835
571436,425351,99325056
577417,424880,99226906
582821,423894,99209689
567914,424562,99288085
575830,426303,99710741
587410,431447,100888362
580214,438066,102418263
593017,438582,102446233
593854,438302,102652301
578041,438595,102467379
609000,447457,104679783
613226,451474,105451336
620246,451078,105421554
605739,451382,105490346
607136,452722,105820542
609981,451655,105533675
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
344284,252845,58058442
560795,424847,99097589
560341,424846,99108856
563378,420244,98120786
539273,423156,98567683
553354,423192,98770265
594380,443625,103575477
596260,443842,103617751
602556,445335,103875829
591048,444326,103819226
579700,446579,104119542
606215,455405,106259669
609884,455475,106249901
590949,455453,106245247
598901,455070,106260644
595644,455997,106390516
606910,456457,106549013
618706,456633,106307755
613218,456573,106485275
614320,457061,106660924
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
640675,268638,61771222
1025457,426094,99456022
1031265,427426,99906878
1034832,426938,99569442
1034312,426007,99386241
1038107,428876,99995824
1081668,440214,102797177
1062624,439967,102630946
1059619,441076,102891759
1064749,440715,102947159
1061262,442969,103202377
1087416,451110,105270586
1090475,450798,105253560
1098364,451611,105324597
1093119,451123,105319230
1081728,451710,105370682
1091504,451827,105493256
1097440,453962,105928732
1089400,452509,105603755
1108022,453001,105692387
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
235770,226394,51860547
437339,423508,98931427
433936,426161,99548354
433503,424339,99207451
434112,425163,99222373
434003,423893,99117853
435001,422995,98948470
432430,423359,98903149
440260,430494,100768611
444037,437464,102384516
446560,436920,102257432
446657,436833,102207756
458030,437779,102073976
456858,445391,103918233
456999,449359,105120441
460662,449203,104961711
458398,449478,105096027
461062,449999,105031859
466598,450512,105439915
465188,450287,105089970
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
246335,233854,53621966
440429,425670,99322405
444882,428275,99924365
439940,426884,99715926
443406,427025,99567396
443832,427036,99577552
440236,426878,99601972
440351,426886,99552909
443911,428408,99900795
453681,432771,100957760
452021,439999,102650076
456480,440075,102696747
459679,445121,103953314
457849,443497,103419459
460487,446279,104315684
468977,452619,105564172
472910,452461,105607119
473840,452857,105563486
470126,453803,106142110
479158,456598,106626850
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
251936,240201,55095890
448867,417874,97362363
444513,420111,97978645
439472,417869,97471054
444994,418046,97373177
443454,417800,97556154
434039,416828,97234946
448197,430473,100387412
455450,440350,102814721
449079,439705,102555639
477150,444314,103404285
457851,443668,103378638
462410,448815,104478443
465533,447081,104084560
472071,448269,104468263
462421,447334,104317011
462073,449563,104822821
466213,451779,105301027
473302,455980,106360999
469976,455444,106241868
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
461482,218537,50019970
910487,419125,97787885
905938,421339,98278352
900505,419654,97932913
895974,419655,97808904
892841,424022,98962290
905012,432130,101071979
913293,436278,101808519
917520,435762,101663359
898753,432403,100939518
920633,437703,102047640
943096,449867,104960261
937893,444345,103648698
953698,446773,104237311
951494,449683,104991041
976381,450826,105146016
967742,455413,106304398
982098,455562,106301685
987361,456607,106569052
989793,456026,106399427
