PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
10447, 176, 451, 1019
162339, 686, 981, 2064
305631, 1055, 1091, 2209
448688, 1396, 1193, 2328
591599, 1734, 1295, 2443
734896, 2050, 1407, 2564
878131, 2363, 1507, 2680
1020703, 2663, 1609, 2787
1164404, 2957, 1713, 2891
1306204, 3285, 1817, 2999
1448967, 3590, 1921, 3103
1590820, 3909, 2031, 3216
1738548, 4356, 2195, 3565
1882211, 4771, 2340, 3843
2024493, 5090, 2442, 3947
2166585, 5411, 2547, 4052
2308787, 5723, 2647, 4152
2451299, 6026, 2750, 4262
2594011, 6370, 2850, 4373
2737872, 6669, 2952, 4480
2879228, 6996, 3052, 4584
3021743, 7302, 3152, 4684
3164226, 7631, 3252, 4784
3307424, 7938, 3352, 4884
3450336, 8265, 3455, 4989
3592681, 8580, 3555, 5104
3735366, 8876, 3658, 5213
3878063, 9195, 3758, 5320
4020156, 9520, 3858, 5422
4162957, 9842, 3958, 5536
4305881, 10145, 4058, 5638
4448965, 10453, 4158, 5742
4591459, 10773, 4258, 5844
4734914, 11099, 4358, 5948
4876976, 11409, 4458, 6048
5022685, 11889, 4558, 6276
5165905, 12276, 4661, 6437
5309051, 12599, 4761, 6590
5453003, 12910, 4861, 6738
5595643, 13209, 4961, 6899
5738244, 13514, 5061, 7049
5880152, 13803, 5161, 7197
6022136, 14110, 5261, 7345
6164835, 14424, 5361, 7499
6307710, 14759, 5464, 7652
6450181, 15046, 5564, 7800
6593224, 15353, 5664, 7948
6736165, 15657, 5764, 8102
6879202, 15987, 5864, 8255
7022380, 16290, 5964, 8404
7163793, 16600, 6064, 8562
7306482, 16894, 6164, 8716
7448739, 17211, 6264, 8870
7591019, 17505, 6364, 9018
7738341, 17805, 6464, 9172
7881554, 18127, 6564, 9330
8025693, 18448, 6664, 9481
8169826, 18751, 6764, 9633
8316833, 19167, 6864, 9798
8460395, 19527, 6964, 9920
8604921, 19847, 7064, 10020
8749313, 20169, 7164, 10123
8901596, 20479, 7264, 10229
9061040, 20698, 7365, 10336
9218387, 20899, 7465, 10436
9375880, 21120, 7565, 10536
9532601, 21324, 7665, 10636
9689205, 21508, 7765, 10736
9846846, 21716, 7865, 10836
10004958, 21934, 7965, 10936
10162983, 22152, 8065, 11042
10320986, 22340, 8165, 11159
10478558, 22533, 8265, 11259
10636754, 22722, 8365, 11365
10794775, 22920, 8465, 11465
10952371, 23097, 8565, 11569
11110566, 23304, 8665, 11669
11266892, 23481, 8765, 11773
11422903, 23653, 8866, 11874
11581119, 23855, 8966, 11974
11739321, 24036, 9066, 12078
11895406, 24221, 9166, 12178
12052112, 24411, 9266, 12282
12209571, 24608, 9366, 12382
12365983, 24821, 9466, 12486
12522538, 25036, 9566, 12630
12680195, 25271, 9666, 12786
12838527, 25492, 9766, 12946
12993164, 25697, 9866, 13102
13150903, 25928, 9966, 13254
13308488, 26129, 10066, 13406
13467012, 26352, 10166, 13566
13624910, 26552, 10266, 13717
13782303, 26744, 10366, 13865
13939393, 26940, 10466, 14013
14095276, 27154, 10566, 14169
14253359, 27387, 10666, 14317
14410485, 27599, 10766, 14465
14567892, 27773, 10866, 14615
14725514, 27971, 10966, 14769
14883172, 28185, 11066, 14917
15041683, 28400, 11166, 15065
15199352, 28619, 11266, 15215
15355356, 28858, 11366, 15369
15513970, 29072, 11466, 15517
15671468, 29277, 11566, 15665
15828955, 29464, 11666, 15815
15987052, 29680, 11766, 15969
16143937, 29858, 11866, 16117
16300726, 30054, 11966, 16265
16458055, 30254, 12066, 16415
16616233, 30466, 12166, 16569
16773812, 30693, 12266, 16717
16929837, 30919, 12366, 16865
17087950, 31131, 12466, 17015
17246467, 31346, 12566, 17169
17403795, 31550, 12666, 17317
17561995, 31760, 12766, 17465
17719693, 31990, 12866, 17615
17877167, 32214, 12966, 17769
18035530, 32409, 13066, 17917
18193821, 32617, 13166, 18065
18351249, 32802, 13266, 18215
18509233, 33018, 13366, 18369
18667698, 33202, 13466, 18517
18824182, 33434, 13566, 18665
18981693, 33647, 13666, 18815
19139664, 33875, 13766, 18969
19297358, 34064, 13866, 19117
19455454, 34299, 13966, 19265
19612979, 34504, 14066, 19415
19771324, 34703, 14166, 19569
19929280, 34890, 14266, 19717
