0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
156704,147980,98877916
338848,333986,226274710
345728,342139,232103231
347528,339422,230624688
343578,338624,230267146
349168,340454,230878911
350796,345226,234022982
349717,344524,233418690
366485,346281,232730741
354895,344276,233830619
353765,344952,233801561
349685,343931,233550474
349036,344248,233914984
354720,344688,233846286
351678,345291,234255777
352935,345802,234322816
352272,344996,234189378
350463,343791,233448395
354037,344519,233868489
351477,344998,233846541
352292,344470,234054053
350858,344906,233975050
349503,344213,233637610
362646,346548,233614480
352702,344100,233676425
352948,344350,233676202
348534,344143,233487040
350367,342057,232399700
353996,344304,233799453
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
174409,139489,92879547
417691,336433,227583718
430021,341577,231493769
419610,336841,228875578
421603,334659,227390666
421257,336847,228633519
426779,337597,228673526
421319,336900,228559417
426219,335913,228100879
426157,338230,229521912
433758,345256,234189998
432903,344718,234005303
435236,344724,233944067
428163,343524,233253257
435142,345325,234239140
431621,344400,233414305
430880,346735,233903417
432677,344966,233641150
429782,345301,234037803
433895,346198,234475508
434962,344147,233924875
435153,344351,233546635
438992,344488,233689156
432674,344649,233879621
433927,344684,234213764
436600,344842,233901374
429713,344166,233712658
433793,344598,234071671
432485,343359,233401402
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
157876,151978,101347270
351162,341638,231976848
356137,348459,236334154
354018,347236,235789579
353089,346393,235470181
357230,347615,235946791
357560,348844,236519663
354562,347829,236021757
354812,347085,235888681
357771,347863,236115110
358923,347949,236316889
354441,347330,235990521
354084,347502,235958015
353181,347048,235924498
359628,348239,235569240
362852,348653,235573180
353624,347421,235809214
351350,345856,234918057
353118,348293,235991244
355497,347586,236033927
353847,347271,235815444
355813,348698,236103838
351830,345575,234682300
351693,345814,235061390
353073,346403,235019658
354987,348232,236222109
352849,347305,235949271
353441,347009,235855416
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
117084,111845,74386016
