PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
10954, 182, 491, 1092
162075, 699, 1040, 2119
305219, 1091, 1239, 2358
446739, 1507, 1357, 2527
588359, 1899, 1472, 2661
730800, 2305, 1586, 2812
872720, 2698, 1691, 2952
1014649, 3079, 1801, 3077
1157528, 3495, 1924, 3230
1298953, 3918, 2029, 3363
1440741, 4343, 2133, 3482
1582679, 4732, 2235, 3604
1724628, 5102, 2335, 3720
1866583, 5473, 2440, 3832
2009653, 5963, 2545, 4047
2151491, 6431, 2872, 4555
2293461, 6827, 2976, 4755
2434757, 7242, 3082, 4901
2576551, 7653, 3186, 5045
2718497, 8051, 3288, 5178
2860480, 8444, 3390, 5300
3002637, 8832, 3492, 5418
3144553, 9222, 3594, 5533
3286222, 9647, 3730, 5700
3427890, 10026, 3830, 5809
3569305, 10432, 3931, 5923
3711542, 10821, 4032, 6031
3853413, 11201, 4132, 6134
3994874, 11572, 4232, 6237
4134752, 11985, 4332, 6346
4277176, 12430, 4434, 6457
4419394, 12780, 4534, 6568
4561267, 13181, 4634, 6670
4703919, 13563, 4734, 6778
4845800, 13970, 4834, 6885
4987713, 14362, 4934, 7004
5129094, 14783, 5034, 7109
5273892, 15301, 5136, 7270
5416134, 15722, 5237, 7427
5558283, 16125, 5341, 7540
5700673, 16515, 5445, 7656
5842155, 16918, 5549, 7769
5984438, 17302, 5649, 7877
6125639, 17705, 5753, 7993
6267878, 18075, 5857, 8105
6410248, 18470, 5961, 8217
6551746, 18872, 6065, 8327
6694451, 19266, 6169, 8439
6836807, 19660, 6273, 8548
6978946, 20069, 6375, 8654
7120852, 20446, 6477, 8763
7262637, 20848, 6579, 8868
7405023, 21263, 6681, 8982
7546360, 21657, 6781, 9087
7688169, 22032, 6881, 9191
7829315, 22437, 6981, 9291
7973987, 22836, 7081, 9411
8118058, 23218, 7181, 9518
8261409, 23584, 7284, 9621
8404697, 23983, 7384, 9725
8553639, 24446, 7487, 9872
8697292, 24941, 7587, 10085
8840379, 25341, 7687, 10215
8983711, 25747, 7795, 10334
9126460, 26133, 7907, 10458
9269632, 26513, 8017, 10588
9412969, 26910, 8123, 10704
9555913, 27317, 8225, 10815
9699387, 27701, 8325, 10922
9843697, 28083, 8425, 11028
9986649, 28460, 8525, 11155
10129934, 28865, 8625, 11274
10272801, 29262, 8725, 11375
10415911, 29665, 8825, 11486
10558219, 30067, 8925, 11586
10700730, 30444, 9025, 11696
10844784, 30837, 9127, 11845
10988262, 31250, 9227, 11998
11131299, 31642, 9327, 12155
11275223, 32033, 9427, 12307
11418828, 32422, 9527, 12462
11561070, 32815, 9627, 12610
11704143, 33212, 9727, 12773
11847637, 33613, 9827, 12928
11990742, 34008, 9927, 13089
12133670, 34366, 10027, 13252
12277514, 34754, 10129, 13411
12420175, 35160, 10229, 13562
12563728, 35589, 10334, 13737
12706552, 35994, 10435, 13891
12849624, 36407, 10535, 14046
12991817, 36805, 10635, 14204
13135131, 37189, 10735, 14356
13277707, 37568, 10835, 14509
13421488, 38027, 10935, 14627
13565703, 38432, 11035, 14742
13709275, 38825, 11135, 14846
13857143, 39208, 11237, 14962
14000341, 39493, 11375, 15101
14144090, 39774, 11483, 15219
14289964, 40060, 11583, 15324
14433710, 40345, 11683, 15428
14576471, 40624, 11783, 15529
14719858, 40911, 11883, 15638
14864707, 41166, 11983, 15738
15008699, 41455, 12086, 15842
15150887, 41719, 12186, 15943
15294419, 42006, 12286, 16043
15437886, 42275, 12386, 16144
15582908, 42560, 12486, 16244
15728721, 42841, 12586, 16346
15873870, 43114, 12686, 16448
16016733, 43403, 12786, 16548
16161181, 43682, 12886, 16650
16305590, 43977, 12986, 16752
16449617, 44256, 13086, 16852
16593983, 44534, 13186, 16952
16737731, 44800, 13286, 17057
16882835, 45059, 13386, 17157
17028835, 45376, 13486, 17257
17173572, 45647, 13586, 17375
17317364, 45926, 13686, 17533
17461763, 46212, 13786, 17683
17607762, 46503, 13886, 17831
17751962, 46783, 13986, 17981
17896864, 47098, 14086, 18135
18040347, 47404, 14186, 18284
18185070, 47671, 14286, 18432
18330646, 47937, 14386, 18588
18475196, 48200, 14486, 18738
18619073, 48478, 14586, 18887
18762794, 48789, 14686, 19038
18908727, 49065, 14786, 19193
19054029, 49338, 14886, 19343
19196873, 49602, 14986, 19491
19341817, 49880, 15086, 19650
19488423, 50145, 15186, 19803
19633120, 50492, 15286, 19957
19776722, 50813, 15386, 20114
19921310, 51111, 15486, 20268
20065197, 51390, 15586, 20417
20209460, 51686, 15686, 20565
20353085, 51985, 15786, 20733
20499891, 52297, 15886, 20885
20644264, 52737, 16014, 21773
20791344, 53072, 16118, 22158
20934774, 53362, 16220, 22417
21080773, 53637, 16321, 22626
21225623, 53926, 16422, 22828
21369790, 54188, 16526, 23012
21513273, 54436, 16630, 23196
21656212, 54719, 16734, 23369
21801296, 55018, 16842, 23564
21950613, 55317, 16946, 23730
22099588, 55605, 17054, 23911
22246272, 55879, 17162, 24078
22393592, 56156, 17268, 24240
22539113, 56442, 17374, 24408
22685460, 56728, 17476, 24565
22831092, 57025, 17582, 24727
22975219, 57303, 17688, 24883
23121650, 57588, 17790, 25043
23271279, 57862, 17892, 25203
23417015, 58149, 17996, 25362
23562968, 58415, 18096, 25522
23711574, 58682, 18196, 25680
23859159, 58953, 18296, 25835
24005078, 59224, 18396, 25990
24152312, 59498, 18496, 26152
24299727, 59770, 18596, 26308
24448338, 60083, 18696, 26459
24594833, 60354, 18796, 26612
24740709, 60624, 18896, 26771
24888415, 60908, 18996, 26919
25036084, 61208, 19096, 27069
25181785, 61500, 19196, 27219
25330355, 61794, 19296, 27376
25475581, 62081, 19396, 27530
25623521, 62335, 19496, 27684
25771014, 62617, 19596, 27838
25917786, 62924, 19696, 27995
26066218, 63207, 19796, 28146
26211280, 63504, 19896, 28299
26357511, 63752, 19996, 28457
26504292, 64041, 20096, 28612
26650433, 64324, 20196, 28767
26796957, 64617, 20296, 28934
26946797, 65058, 20410, 29650
27094585, 65391, 20540, 30247
27242345, 65666, 20645, 30486
27390208, 65962, 20753, 30709
27538889, 66251, 20857, 30911
27683730, 66550, 20961, 31094
27829783, 66817, 21065, 31280
27975782, 67100, 21173, 31453
28123020, 67389, 21277, 31630
28270323, 67700, 21385, 31814
28417144, 68018, 21489, 32015
28563916, 68326, 21591, 32224
28709297, 68596, 21692, 32384
28855590, 68925, 21793, 32549
29001370, 69200, 21896, 32728
29146507, 69504, 21996, 32884
29293425, 69804, 22096, 33045
29438955, 70082, 22196, 33199
29584630, 70319, 22296, 33360
29730512, 70600, 22396, 33519
29877740, 70877, 22498, 33671
30024108, 71175, 22598, 33837
30172837, 71447, 22698, 33991
30319756, 71747, 22801, 34151
30466596, 72022, 22903, 34314
30613439, 72312, 23003, 34464
30758904, 72585, 23103, 34612
30905196, 72856, 23203, 34772
31053270, 73140, 23303, 34924
31198628, 73393, 23403, 35077
31346199, 73653, 23503, 35229
31493147, 73935, 23603, 35384
31638273, 74201, 23703, 35538
31789802, 74471, 23805, 35690
31938625, 74769, 23905, 35850
32088824, 75016, 24005, 36003
32238319, 75295, 24105, 36155
32391859, 75582, 24205, 36303
32542904, 75869, 24305, 36468
32696012, 76163, 24405, 36618
32847921, 76481, 24505, 36772
32997361, 76756, 24605, 36926
33149139, 77025, 24705, 37085
