PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
10321, 175, 459, 1113
161179, 663, 1124, 2282
302648, 1024, 1250, 2451
444924, 1331, 1378, 2583
586587, 1679, 1493, 2708
727961, 2015, 1608, 2827
869655, 2372, 1716, 2943
1011500, 2696, 1824, 3051
1153479, 3035, 1928, 3155
1295091, 3350, 2030, 3263
1436935, 3680, 2130, 3363
1578796, 3995, 2237, 3474
1720640, 4347, 2337, 3574
1862739, 4698, 2446, 3686
2004341, 5052, 2546, 3790
2145842, 5381, 2646, 3890
2287715, 5727, 2746, 3994
2431624, 6200, 2940, 4434
2574381, 6584, 3045, 4593
2716075, 6920, 3155, 4722
2858315, 7271, 3255, 4826
3000252, 7625, 3355, 4927
3141717, 7967, 3455, 5027
3282785, 8300, 3555, 5127
3424383, 8636, 3655, 5227
3566645, 8948, 3755, 5336
3708257, 9288, 3855, 5436
3850755, 9610, 3955, 5536
3992976, 9954, 4055, 5637
4134875, 10284, 4168, 5780
4275201, 10632, 4268, 5882
4417302, 10961, 4368, 5985
4558794, 11284, 4468, 6085
4701730, 11624, 4568, 6186
4843645, 11952, 4668, 6286
4985340, 12269, 4768, 6386
5127320, 12607, 4872, 6494
5269772, 12943, 4974, 6596
5411758, 13279, 5074, 6711
5555610, 13741, 5277, 7096
5697568, 14143, 5391, 7418
5838856, 14490, 5493, 7589
5980613, 14822, 5593, 7748
6122593, 15146, 5693, 7902
6263801, 15492, 5793, 8050
6405027, 15820, 5893, 8198
6546580, 16125, 5993, 8368
6688154, 16483, 6093, 8525
6829642, 16801, 6193, 8678
6972014, 17110, 6293, 8826
7114094, 17472, 6393, 8991
7256196, 17794, 6493, 9141
7398109, 18133, 6593, 9293
7539826, 18468, 6693, 9444
7682395, 18799, 6793, 9606
7824365, 19134, 6893, 9762
7966433, 19479, 6993, 9914
8108078, 19807, 7093, 10070
8249525, 20154, 7196, 10231
8391722, 20471, 7296, 10389
8533919, 20815, 7396, 10541
8675154, 21174, 7496, 10693
8820153, 21622, 7596, 11006
8962254, 22000, 7698, 11181
9112096, 22288, 7798, 11294
9269668, 22541, 7898, 11394
9426822, 22761, 7998, 11494
9584809, 22978, 8098, 11594
9742322, 23190, 8198, 11694
9898111, 23393, 8298, 11794
10055174, 23642, 8398, 11894
10213246, 23854, 8498, 11994
10371561, 24093, 8598, 12094
10529194, 24336, 8698, 12194
10685512, 24560, 8798, 12294
10842960, 24772, 8898, 12397
11001391, 24974, 8998, 12497
11159053, 25197, 9098, 12597
11315343, 25410, 9198, 12697
11472400, 25643, 9298, 12797
11629730, 25859, 9398, 12897
11786257, 26083, 9498, 12997
11944041, 26309, 9598, 13097
12100488, 26554, 9698, 13197
12254031, 26769, 9798, 13297
12409861, 26989, 9898, 13397
12567647, 27196, 9998, 13497
12726201, 27410, 10098, 13597
12883785, 27653, 10198, 13704
13038735, 27859, 10298, 13804
13196127, 28082, 10398, 13904
13352920, 28290, 10498, 14004
13508992, 28518, 10598, 14104
13666785, 28735, 10698, 14204
13825420, 28941, 10798, 14304
13982916, 29164, 10898, 14404
14140549, 29378, 10998, 14504
14298895, 29608, 11098, 14604
