PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
10381, 179, 451, 1089
161650, 697, 1126, 2263
304947, 1153, 1292, 2553
446874, 1570, 1456, 2794
588580, 1988, 1597, 2964
731193, 2392, 1726, 3135
873115, 2834, 1845, 3275
1014870, 3261, 1957, 3412
1156782, 3661, 2066, 3594
1299202, 4115, 2174, 3774
1440503, 4569, 2283, 3957
1582685, 5029, 2385, 4133
1724275, 5466, 2488, 4303
1866736, 5889, 2592, 4472
2012659, 6394, 2703, 4740
2154812, 6896, 2871, 4978
2297189, 7310, 2990, 5138
2438777, 7730, 3106, 5275
2580764, 8175, 3210, 5397
2722758, 8600, 3314, 5519
2865345, 9050, 3426, 5645
3007368, 9461, 3534, 5761
3149593, 9876, 3642, 5879
3291866, 10294, 3746, 5994
3433415, 10748, 3848, 6107
3575666, 11183, 3954, 6218
3717413, 11596, 4054, 6326
3859985, 12024, 4154, 6430
4002190, 12442, 4258, 6538
4144017, 12854, 4358, 6642
4286186, 13275, 4462, 6748
4428591, 13710, 4562, 6851
4571894, 14111, 4662, 6951
4714643, 14532, 4764, 7063
4857543, 14926, 4864, 7163
4999214, 15341, 4968, 7267
5141445, 15773, 5068, 7383
5287356, 16330, 5217, 7693
5429397, 16778, 5374, 7964
5571417, 17220, 5474, 8148
5714111, 17642, 5574, 8286
5856879, 18069, 5674, 8436
5998972, 18513, 5779, 8576
6141388, 18927, 5879, 8715
6283754, 19320, 5979, 8840
6426312, 19729, 6079, 8962
6568342, 20148, 6179, 9082
6710235, 20580, 6279, 9196
6852252, 20995, 6379, 9301
6994214, 21405, 6479, 9409
7138561, 21845, 6581, 9540
7282467, 22284, 6685, 9657
7425640, 22701, 6785, 9764
7569365, 23099, 6885, 9873
7713255, 23508, 6985, 9978
7857930, 23947, 7085, 10081
8001296, 24367, 7185, 10184
8144722, 24809, 7285, 10286
8288002, 25238, 7385, 10399
8431482, 25658, 7485, 10501
8575028, 26080, 7585, 10601
8718919, 26481, 7685, 10705
8863230, 26901, 7785, 10818
9011310, 27453, 7895, 11038
9154108, 27925, 8015, 11245
9297903, 28361, 8122, 11416
9441644, 28764, 8224, 11548
9586107, 29169, 8324, 11695
9729439, 29592, 8424, 11809
9873235, 30034, 8526, 11924
10017621, 30426, 8626, 12030
10160815, 30844, 8726, 12140
10304208, 31273, 8826, 12249
10448021, 31688, 8926, 12356
10591228, 32121, 9026, 12462
10734922, 32519, 9126, 12566
10878037, 32950, 9226, 12676
11022246, 33346, 9326, 12786
11165419, 33764, 9426, 12890
11309287, 34195, 9526, 13011
11452750, 34621, 9626, 13113
11596414, 35060, 9726, 13225
11739624, 35488, 9826, 13333
11883465, 35906, 9926, 13434
12026586, 36320, 10026, 13543
12170619, 36759, 10126, 13698
