PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
10363, 159, 449, 1018
162410, 668, 1072, 2129
307094, 1005, 1181, 2397
450958, 1372, 1302, 2579
593199, 1691, 1402, 2766
736864, 2024, 1502, 2926
878782, 2358, 1612, 3124
1021326, 2700, 1720, 3293
1163329, 3030, 1828, 3463
1312305, 3517, 1971, 3776
1454974, 3921, 2129, 4038
1597920, 4259, 2231, 4170
1741534, 4593, 2331, 4280
1884336, 4924, 2431, 4380
2027521, 5241, 2531, 4482
2170104, 5533, 2631, 4582
2312701, 5852, 2731, 4684
2455054, 6177, 2831, 4787
2598340, 6490, 2931, 4887
2740840, 6815, 3031, 4991
2884534, 7147, 3131, 5091
3028001, 7479, 3231, 5195
3170319, 7799, 3331, 5295
3313447, 8121, 3436, 5400
3456368, 8428, 3536, 5504
3598930, 8737, 3636, 5604
3742430, 9046, 3739, 5711
3885842, 9362, 3839, 5811
4028627, 9673, 3939, 5915
4171261, 9982, 4039, 6015
4313992, 10293, 4139, 6115
4459069, 10690, 4240, 6280
4602505, 11146, 4410, 6626
4745651, 11493, 4526, 6818
4888993, 11819, 4626, 6983
5032273, 12130, 4729, 7149
5176055, 12439, 4829, 7297
5319386, 12757, 4929, 7449
5462442, 13081, 5029, 7601
5606964, 13422, 5129, 7753
5750440, 13752, 5229, 7901
5892651, 14055, 5329, 8049
6035624, 14380, 5429, 8212
6178365, 14728, 5529, 8362
6320716, 15062, 5629, 8510
6463614, 15391, 5729, 8658
6606203, 15744, 5829, 8812
6748963, 16051, 5929, 8962
6891278, 16377, 6029, 9110
7033558, 16681, 6129, 9258
7176956, 17004, 6236, 9419
7322544, 17345, 6336, 9569
7465288, 17682, 6436, 9721
7608496, 17997, 6536, 9869
7752280, 18307, 6636, 10023
7900335, 18763, 6737, 10181
8044850, 19147, 6843, 10319
8189164, 19473, 6943, 10424
8333063, 19800, 7043, 10525
8485123, 20107, 7143, 10625
8644713, 20331, 7243, 10725
8802221, 20540, 7343, 10827
8960370, 20753, 7443, 10927
9116971, 20950, 7543, 11027
9274544, 21159, 7643, 11132
9432888, 21368, 7743, 11232
9590884, 21584, 7843, 11336
9748754, 21803, 7943, 11444
9906236, 21992, 8043, 11556
10063715, 22188, 8143, 11658
10220653, 22376, 8243, 11764
10378670, 22581, 8343, 11872
10535757, 22791, 8443, 11972
10693087, 23015, 8543, 12077
10849312, 23211, 8643, 12177
11005225, 23421, 8743, 12281
11160553, 23644, 8843, 12381
11318637, 23834, 8943, 12485
11476686, 24047, 9043, 12585
11632853, 24244, 9143, 12689
11789472, 24440, 9243, 12789
11946970, 24651, 9343, 12889
12104838, 24864, 9443, 12993
12262479, 25064, 9543, 13093
12419589, 25277, 9643, 13201
12577265, 25468, 9743, 13305
12734391, 25698, 9843, 13413
12891358, 25911, 9943, 13517
13049425, 26132, 10043, 13625
13207002, 26349, 10143, 13727
13365566, 26559, 10243, 13827
13523010, 26759, 10343, 13927
13680443, 26968, 10443, 14027
13837081, 27181, 10543, 14127
13995279, 27362, 10643, 14227
14153026, 27568, 10743, 14327
14311117, 27814, 10843, 14427
14469004, 28041, 10943, 14527
14626823, 28245, 11043, 14627
14784576, 28462, 11143, 14727
14943177, 28672, 11243, 14827
15100729, 28869, 11343, 14927
15258394, 29095, 11443, 15055
15416824, 29299, 11546, 15188
15574784, 29528, 11646, 15300
15732127, 29756, 11746, 15402
15889710, 30004, 11850, 15518
16046819, 30222, 11954, 15632
16204128, 30441, 12066, 15748
16362750, 30667, 12170, 15852
16520761, 30899, 12272, 15954
16678486, 31101, 12372, 16054
16836021, 31304, 12472, 16154
16994129, 31512, 12572, 16254
17152144, 31737, 12672, 16354
17309893, 31944, 12772, 16454
17468348, 32154, 12872, 16554
17625889, 32371, 12972, 16654
17782331, 32575, 13072, 16754
17939707, 32807, 13172, 16854
18098493, 33022, 13272, 16954
18255599, 33255, 13372, 17054
18412180, 33472, 13472, 17154
18569454, 33681, 13572, 17254
18726787, 33897, 13672, 17354
18884918, 34121, 13772, 17454
19042301, 34359, 13875, 17557
19200657, 34605, 13975, 17657
19358009, 34838, 14075, 17757
19516040, 35051, 14175, 17860
19674067, 35252, 14275, 17960
19838829, 35597, 14375, 18088
19995425, 35879, 14475, 18223
20152426, 36128, 14575, 18353
20310047, 36366, 14675, 18462
20470426, 36621, 14775, 18562
20626516, 36861, 14875, 18664
20783759, 37070, 14975, 18765
20940958, 37304, 15075, 18865
21098918, 37550, 15175, 18967
