PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
10610, 167, 547, 1045
160910, 652, 1047, 1945
303640, 1030, 1149, 2091
445302, 1420, 1270, 2224
589066, 1760, 1385, 2344
729880, 2108, 1493, 2452
874316, 2432, 1643, 2602
1031578, 2717, 1779, 2745
1192314, 2946, 1905, 2870
1358584, 3194, 2026, 3002
1522503, 3397, 2163, 3141
1690370, 3627, 2309, 3289
1853880, 3857, 2440, 3425
2018075, 4099, 2576, 3563
2183482, 4326, 2701, 3696
2344420, 4532, 2827, 3825
2503933, 4752, 2967, 3972
2661481, 4966, 3076, 4083
2818756, 5183, 3189, 4198
2973021, 5419, 3301, 4314
3130978, 5659, 3409, 4424
3289465, 5865, 3523, 4538
3444416, 6069, 3637, 4654
3601690, 6296, 3742, 4761
3759896, 6493, 3848, 4873
3915115, 6713, 3954, 4982
4072697, 6967, 4065, 5092
4228799, 7174, 4176, 5205
4384662, 7391, 4284, 5317
4540902, 7629, 4386, 5419
4698176, 7853, 4488, 5521
4855316, 8060, 4594, 5627
5012344, 8264, 4694, 5727
5170532, 8482, 4798, 5831
5324864, 8715, 4898, 5931
5482709, 8953, 4998, 6031
5641181, 9187, 5102, 6135
5802051, 9535, 5340, 6470
5959749, 9834, 5466, 6648
6116796, 10090, 5572, 6772
6274046, 10319, 5672, 6873
6431963, 10584, 5774, 6983
6589072, 10856, 5874, 7091
6744899, 11071, 5974, 7199
6902541, 11308, 6074, 7311
7059379, 11549, 6178, 7431
7213987, 11779, 6278, 7561
7372220, 12023, 6383, 7673
7527918, 12243, 6488, 7778
7686222, 12517, 6607, 7897
7844460, 12748, 6730, 8020
8001975, 12984, 6838, 8128
8159776, 13203, 6947, 8237
8313666, 13431, 7054, 8344
8471235, 13638, 7158, 8448
8628733, 13868, 7264, 8556
8784045, 14087, 7368, 8660
8940211, 14306, 7476, 8768
9097946, 14520, 7580, 8872
9256693, 14718, 7685, 8977
9411847, 14941, 7797, 9091
9566423, 15146, 7897, 9191
9721790, 15351, 8003, 9297
9878471, 15584, 8103, 9397
10035679, 15790, 8205, 9501
10193002, 16017, 8342, 9676
10348193, 16246, 8447, 9829
10503880, 16466, 8551, 9981
10661633, 16711, 8651, 10133
10819894, 16970, 8757, 10291
10977738, 17216, 8857, 10439
11135226, 17445, 8961, 10591
11290711, 17644, 9061, 10743
11448383, 17877, 9165, 10899
11604370, 18110, 9265, 11047
11762288, 18302, 9365, 11195
11918838, 18503, 9469, 11351
12077060, 18713, 9569, 11503
12233206, 18908, 9673, 11661
12388668, 19139, 9773, 11809
12546252, 19344, 9875, 11965
12703894, 19576, 9975, 12117
12859979, 19777, 10079, 12269
13018200, 19997, 10179, 12417
13173468, 20220, 10283, 12573
13332200, 20434, 10383, 12725
13486996, 20624, 10488, 12878
13643412, 20847, 10592, 13030
13799544, 21058, 10692, 13182
13957858, 21292, 10796, 13338
14113692, 21500, 10896, 13486
14271902, 21739, 11000, 13638
14426924, 21942, 11101, 13791
14583048, 22198, 11205, 13947
14739727, 22423, 11305, 14098
14896213, 22633, 11409, 14250
15053632, 22837, 11509, 14410
15210135, 23060, 11613, 14570
15368161, 23258, 11724, 14731
15525067, 23497, 11828, 14883
15681248, 23729, 11928, 15035
15838360, 23963, 12028, 15187
15996808, 24195, 12128, 15335
16152535, 24425, 12228, 15483
16307651, 24648, 12328, 15635
16466048, 24900, 12428, 15787
16622011, 25107, 12528, 15935
16778711, 25318, 12628, 16083
16936123, 25535, 12728, 16235
17094734, 25752, 12828, 16387
17250953, 25964, 12928, 16535
17406854, 26204, 13028, 16687
17563377, 26442, 13128, 16839
17721421, 26638, 13228, 16991
17879027, 26859, 13328, 17139
18035014, 27076, 13428, 17287
18193056, 27305, 13528, 17439
18348681, 27536, 13628, 17591
18506162, 27749, 13728, 17739
18661355, 27971, 13828, 17887
18820164, 28284, 13940, 18150
18979074, 28615, 14099, 18395
19136633, 28866, 14231, 18548
19294031, 29100, 14335, 18658
19449422, 29340, 14439, 18772
19605079, 29562, 14539, 18876
19760563, 29788, 14639, 18978
19918249, 30008, 14742, 19083
20075874, 30243, 14842, 19200
20232897, 30464, 14944, 19314
20387552, 30682, 15044, 19414
20543409, 30925, 15148, 19526
20699971, 31157, 15248, 19630
20857917, 31389, 15348, 19737
21015620, 31636, 15448, 19837
21173862, 31869, 15548, 19937
21330956, 32083, 15648, 20039
21488403, 32297, 15753, 20144
21645443, 32547, 15853, 20250
21800090, 32754, 15953, 20350
21956048, 32983, 16053, 20450
22112244, 33201, 16153, 20550
22270167, 33440, 16257, 20654
22425942, 33682, 16357, 20754
22586081, 34121, 16574, 21484
22742832, 34407, 16694, 21677
22899864, 34648, 16794, 21794
23056863, 34909, 16896, 21914
23214230, 35167, 16998, 22038
23371870, 35442, 17102, 22153
23529297, 35657, 17211, 22270
23687712, 35876, 17321, 22392
23844964, 36106, 17431, 22509
24003663, 36356, 17539, 22621
24162087, 36580, 17641, 22725
24316598, 36822, 17741, 22831
24473887, 37048, 17841, 22931
24631821, 37289, 17953, 23051
24788894, 37499, 18053, 23157
24944808, 37725, 18153, 23259
25100805, 37950, 18253, 23361
25258196, 38166, 18353, 23463
25411596, 38402, 18453, 23565
25568913, 38622, 18553, 23665
25725507, 38849, 18653, 23765
25881115, 39063, 18753, 23865
26039568, 39278, 18853, 23965
26194493, 39508, 18953, 24068
26351939, 39728, 19053, 24168
26505251, 39934, 19153, 24268
26663438, 40173, 19253, 24368
26818392, 40378, 19353, 24468
26974105, 40605, 19455, 24570
27132559, 40846, 19555, 24670
27290314, 41089, 19655, 24771
27446579, 41330, 19755, 24871
27601505, 41565, 19855, 24971
27758761, 41797, 19955, 25073
27914897, 42036, 20055, 25173
28070581, 42273, 20155, 25273
28228086, 42481, 20255, 25373
28384999, 42705, 20356, 25476
28541293, 42921, 20456, 25576
28697412, 43125, 20556, 25676
28855533, 43364, 20656, 25776
29012108, 43565, 20756, 25877
29167864, 43773, 20856, 25977
29326172, 43982, 20956, 26077
29483370, 44198, 21056, 26177
29640192, 44435, 21156, 26281
29797000, 44667, 21256, 26381
29954109, 44904, 21356, 26481
30110306, 45137, 21456, 26581
30267292, 45367, 21556, 26681
30425300, 45571, 21656, 26781
30583017, 45800, 21756, 26894
30739550, 46031, 21856, 27004
30897379, 46250, 21956, 27106
31053752, 46468, 22056, 27210
31211338, 46668, 22156, 27310
31368008, 46869, 22256, 27410
31524384, 47077, 22356, 27510
31681741, 47274, 22456, 27610
31839450, 47511, 22556, 27710
32001667, 47840, 22656, 27976
32160213, 48132, 22760, 28141
32317880, 48371, 22860, 28280
32475796, 48607, 22960, 28399
32632468, 48850, 23060, 28509
32788651, 49084, 23163, 28613
32946733, 49320, 23263, 28715
33102969, 49561, 23363, 28819
33260226, 49781, 23463, 28926
33416939, 50007, 23563, 29059
33573234, 50221, 23663, 29167
33728689, 50446, 23764, 29272
33884227, 50679, 23864, 29375
