0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
323639,293308,8444703,66126,67445279
454574,423062,12334973,94720,98514112
490345,429355,12475814,95447,99573077
453824,426099,12430491,95955,99251597
456287,424152,12373096,97705,98763149
448729,420976,12281262,95841,98106132
449438,421178,12280979,95550,98081614
447680,418132,12191485,95658,97324096
443308,421825,12302468,98808,98178458
438955,419318,12229500,93605,97685555
443660,418506,12198417,95310,97482464
442420,417736,12191531,94379,97344484
433396,414531,12092583,93442,96672935
440552,417857,12191726,94353,97470724
445683,423155,12347862,94672,98868965
439524,416778,12146241,94247,97199244
453358,431619,12579145,96595,100527049
437918,418650,12203622,93605,97511912
435450,418340,12194687,94988,97552047
439821,419095,12228662,92545,97705917
438619,419995,12250571,92817,97805056
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
318236,219711,6308373,50425,50373165
595390,412556,12045359,93468,96284579
610776,424619,12351282,94839,98586132
595311,415654,12131149,92466,96920687
583851,410975,12001200,92621,95828029
590159,411017,11988176,91276,95884317
585959,410123,11978002,92857,95635787
589076,409980,11973509,93742,95550155
590804,411464,12017979,94092,96026812
585729,411072,12003584,92521,95847899
585041,411965,12039030,94416,96092353
593364,409511,11942878,94158,95306008
578592,409145,11950392,92391,95364999
581972,409172,11950166,93391,95449974
590819,410925,11980974,92895,95787904
589137,411867,12032847,92782,96233272
589500,409412,11943884,92794,95347183
583987,409193,11956850,90150,95444275
584134,408291,11921123,94498,95444658
610691,422360,12221118,96081,97618461
586356,409779,11965479,90184,95533748
[1;31mFAILED!!![0m
Line # 90 Some tests require special hardware, permissions, OS, compilers
or library versions. PAPI may still function perfectly on your 
system without the particular feature being tested here.       
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
620324,347646,9876151,76381,78881511
743505,418615,12172541,94863,97145744
751051,419419,12217833,94893,97682957
743571,417792,12192820,91882,97369325
740564,419300,12194543,96589,97397848
756820,419766,12176210,94088,97280770
748678,417651,12159896,94808,97155934
736053,416642,12148904,95495,96957136
752759,417870,12195498,94611,97469286
750192,416791,12139480,94318,96965522
751065,415854,12122901,94386,96899118
744226,416773,12161195,94290,97225145
756872,418865,12147812,94099,97061466
743550,418609,12188023,95974,97456706
753472,419987,12240932,94998,97935797
745804,413684,12072040,93951,96527527
741389,414119,12094063,92345,96551074
760435,415699,12131943,93747,96958896
738272,415927,12123914,94227,96928599
777680,419348,12169465,92704,97317896
757990,423283,12299191,94751,98302992
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
262141,241282,6815952,55170,54361623
427914,419184,12182095,95375,97359225
421952,412139,11988955,91629,95691150
421118,409373,11914868,91546,95183992
417882,409280,11919965,92675,95112952
417990,410100,11921741,91809,95130191
417245,409476,11919485,93024,95152369
453595,420326,12124568,95481,96861289
421300,410148,11939327,94772,95425057
417118,408973,11925746,94456,95221218
419100,409801,11917969,93766,95256374
417750,410335,11943133,95660,95369538
424308,411755,11960557,93636,95541506
425277,413409,12035874,97742,96052002
422475,409585,11925948,94316,95184682
418373,410859,11959205,92935,95568874
420253,408986,11920630,92211,95154506
415898,409486,11923957,92503,95156757
419948,409684,11918600,93842,95115171
417686,410803,11977144,94093,95619911
459154,417859,12160827,91874,97089066
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
349971,294740,8283196,67211,66156342
490179,420428,12171501,94093,97303986
453231,418131,12201816,93415,97423237
444033,409549,11957568,92129,95653487
447397,409336,11946979,94359,95428800
460344,416299,12148192,93983,97060659
450124,408691,11935168,93315,95545245
445527,408663,11935841,93989,95443790
478880,419765,12190603,97469,97474049
455669,409900,11965786,93791,95707536
451247,415520,12116383,95190,96987894
451111,409973,11965360,95037,95658596
454135,415087,12125299,94176,96880832
453420,419084,12240152,94730,97946088
470565,424721,12385884,96497,98925032
488765,421564,12266273,95813,98097607
463363,423456,12342194,94902,98678134
461204,421120,12304184,93591,98448750
477324,424404,12367373,96698,98850134
495506,424290,12393965,95771,99092998
491718,420936,12298330,93770,98230787
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
412677,259785,7366414,58442,58729307
621046,423408,12348626,96271,98780472
629334,428375,12506611,97032,99940456
598394,425648,12437975,93566,99441138
597576,423647,12356384,95983,98784695
602226,424250,12393870,95589,99132161
608018,423910,12378680,96238,99085270
596521,421723,12316880,96968,98571047
602337,425508,12421725,99111,99297910
645244,421936,12319638,95838,98513960
623762,416116,12151493,96339,97250485
734248,430921,12504514,98157,99977244
626031,420107,12273271,97849,97996922
609867,422971,12355742,97046,98788701
635083,425863,12424210,97056,99355469
601228,417348,12196162,95116,97401666
607655,419783,12255587,93579,98027652
606832,421162,12302565,95361,98361103
591223,422751,12333568,96100,98517975
590829,422651,12349789,93848,98727346
592999,422983,12355978,92273,98844831
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
422283,280255,7888521,63313,62984725
634181,421488,12237873,96155,97665673
599613,413185,12059158,91660,96266803
607946,414163,12086001,92649,96448021
650125,421971,12254042,98237,97800080
613754,416877,12163807,95856,97085278
635879,416061,12145958,96953,96980583
592672,415787,12138739,94512,96905222
592736,416178,12145528,93135,97152423
596377,414750,12101615,95355,96580712
590412,416297,12145939,95548,96988270
628591,422476,12265208,97434,97991770
599859,419812,12236266,100479,97694793
593606,419959,12259306,97877,97884073
589587,420605,12252776,96491,97832489
598505,420236,12259051,96084,97838285
591302,416293,12141169,93917,96943184
