0,0,0,0,0
1170443,176879,10071367,805740,36222110
3891,762,2404192,202,8419111
12802,6288,2399838,379,8440481
19791,13108,2371912,1502,8335304
35482,26409,2240605,3684,8040051
202814,63799,4802021,349617,18527601
852132,322119,4901248,298351,25621907
1629420,210127,6904977,251046,31644352
53585,9936,2580426,18846,9388467
285692,160061,4042631,61341,15250890
122360,82130,2844163,43521,10282178
13424,1953,2633130,248,9297653
24543,3250,2234734,10840,7819299
17809,2924,2425183,7244,8494259
12034,3231,2363126,2908,8284097
9630,1258,2613462,841,9151405
11951,492,2216813,791,7770105
7891,289,2150854,152,7537932
5321,146,2613924,89,9156789
3805,48,2355042,44,8248231
7764,955,2291982,73,8033435
8064,1339,2256442,74,7910120
7493,410,2812930,69,9855795
22592,13464,2405168,1075,8503386
50705,29693,2139912,5294,7557752
19421,7992,2404632,1471,8548846
13477,2938,2597185,211,9108243
36686,9280,3018808,70027,10665942
1349195,119499,11391079,444634,36851763
10620,1743,2213392,114,7787756
1893,463,2612510,202,9144508
18305,9105,2237554,854,7904421
23895,11386,2226044,1729,7939813
4048,906,2444859,371,8554336
123214,27077,3652362,88680,13510756
364856,87151,4491560,143626,21656696
420661,30469,3692563,41636,14988792
27531,3318,2988920,9484,10747521
58896,19005,2664246,17576,9668706
19111,1457,2326367,8149,8191865
7349,1154,2258635,1471,7922794
6797,301,2455038,677,8597646
6480,127,2540578,1194,8898250
4811,80,2391030,505,8374037
4512,106,2402093,122,8411563
6562,73,2092898,215,7332851
5866,2337,2446427,139,8569440
2248,277,2467995,48,8640030
6285,434,2384212,97,8352071
4976,134,2184129,51,7651091
42230,22051,2558435,3353,9041815
8925,4007,2229984,717,7876295
14652,3097,2342954,251,8216085
10680,1679,2395841,1511,8409069
7306,1861,2509546,13982,8806475
217541,3480,4607352,101725,15468425
1032,45,2182111,91,7639142
9407,3707,2480541,94,8720322
8403,1166,2390767,774,8392967
15540,5442,2398210,683,8470841
9763,2837,2526890,124,8873251
9070,3615,2640162,18052,9400109
19520,5996,2612426,13039,10029827
2489,131,2643118,241,9260306
4420,344,2446395,3175,8672626
14896,4928,2281064,3511,8069656
8917,2052,2584678,1212,9086297
6163,521,2421941,297,8484277
3609,135,2358469,110,8260524
5045625,4000182,17378998,6357,101477838
113672,66081,2723547,9538,10566811
438542,302042,3095981,386,13992304
6955333,4088772,15201466,8177,96701086
6824774,4751118,16373298,5072,99531936
7411896,4508034,16168070,5046,98805812
7058887,4110981,14638453,4980,94608264
251361,160989,3992454,2861,15728935
672447,457394,3817687,228758,19167415
212252,126030,2547978,14663,10087327
104766,57384,2562030,7297,9572701
101327,63648,2709074,6279,10138975
116512,70966,2858958,2826,10727845
7664,2768,1990848,736,6993455
19443,9461,2458433,922,8711610
11153,4000,2375890,351,8371475
11367,274,2461613,466,8671900
3774,758,2694485,217,9439255
6654,393,2057397,384,7211340
21459,965,2607316,642,9236440
10997,3698,2397305,900,8427929
147262,92771,2340863,7846,9083512
120162,69289,2882094,7968,10706056
984146,696587,4681314,251752,21835942
7541898,4692982,16587099,4870,100945897
7522538,4710405,16382424,4868,99997241
7500444,4407892,16312346,4938,105058358
6357941,5238564,16510852,5130,100236538
6782514,4943717,16045429,4978,98386886
7072876,4081274,14717570,4966,95069278
221880,140166,3661532,2692,14401099
675384,461262,3807774,228648,19130553
209713,124839,2970348,14640,11563425
102594,53099,2500391,7320,9353695
29869,17781,2468789,4448,8915470
68032,42212,2517558,1853,9191642
118172,41443,2805784,3093,10559875
2476,612,2230490,326,7811452
20366,9182,2255512,983,8001564
10866,3814,2401763,301,8461633
10596,251,2416884,419,8515187
6712,1588,2442948,284,8559448
19404,8449,2418788,777,8531785
20863,9098,2227047,1213,7884322
121532,76041,2842582,3325,10690797
37592,21386,2420714,5153,8651137
211390,130685,2825103,14597,11055336
3166683,2053548,8780273,245730,48320408
12516530,7487426,26263050,8623,163618434
552061,440638,3779417,120,18098017
7013781,4073218,15296241,4949,97312538
739941,564845,3978660,236,18376406
6919427,4866478,16011247,5090,98266740
7478091,4517662,16245973,5000,99079103
7200793,4158867,15486713,4976,98851877
122116,79742,3297324,2679,12023837
777138,523404,3941615,236402,20183367
205493,125106,2596121,14643,10265788
29964,17807,2637800,4419,9506789
68815,42495,2479997,1849,9059635
114112,41190,2613132,2785,9865118
7250,1279,2251563,730,7905283
8845,3515,2395413,630,8435901
21955,10117,2434058,634,8629577
12050,321,2416727,325,8514459
2381,476,2199858,237,7706780
6297,777,2500123,270,8759892
13603,380,2391120,512,8428613
19057,4150,2385316,1209,8437776
120904,76300,2555553,3293,9686216
37716,21795,2508352,5091,8957809
864587,588899,4196056,257626,19777157
7240542,5011905,16885163,7843,102275277
7830470,4683949,17332853,4980,105082659
7117030,4139610,15174861,4798,98045184
794591,548354,4321259,137,20825619
5641418,4198083,13472922,4078,81403485
8541716,5759671,18932097,5978,116676128
7125102,4125780,14882782,4953,95643895
219125,143665,3733285,2858,14652051
674434,461275,3878493,229361,19378527
209950,127917,2571087,14769,10167304
105399,55973,2538672,7914,9497374
28149,16549,2482458,3817,8952366
126409,79467,2558017,3440,9699635
59785,5322,2736384,1516,9949302
9233,4060,2086701,864,7355554
25982,12564,2624549,903,9300351
13463,1418,2267343,395,7991550
2874,709,2391576,250,8378011
5166,792,2402890,192,8415920
16813,3082,2268766,693,8004517
16354,6075,2208165,1142,7814566
125193,79194,2782132,3415,10483401
136749,83592,2665930,12503,10085407
759552,523769,4094993,249058,18846600
7043213,5092790,17069670,7792,102896501
7490461,4703713,15891526,4914,97848129
668141,438920,4047009,118,19034730
7310966,4199345,15465518,4873,99012135
725319,590774,3717204,98,17017840
10566855,7422620,23739678,7878,147913906
10223178,6096244,20284622,21421,132218594
360447,241358,4073578,2992,17117371
665558,458575,3902271,228809,19437504
217559,131696,2751899,14882,10822350
103639,56531,2496206,7315,9339468
29249,18110,2452702,4430,8850734
67945,42348,2552039,1792,9319887
112001,41103,2555726,2737,9663345
8242,2090,2413100,769,8470848
20417,11061,2504355,1068,8871379
12472,4147,2304170,381,8121485
12557,655,2358085,480,8310618
4557,1269,2403753,289,8423881
4963,375,2389157,331,8370117
21327,2011,2433922,644,8629075
75415,46992,2566900,2821,9393631
98364,59959,2440437,6793,9087896
208157,128964,2643829,14686,10420352
2128025,1623911,7418742,245416,38425608
9095173,5935635,19910248,6446,123385761
4402165,2672099,11066636,2865,65164204
6973385,4081073,14675954,4839,95193056
804174,595446,4371542,166,21001937
4796075,3554159,11749775,3523,69887672
9325762,6491201,20639919,6518,128152307
7046374,4060317,14648099,4942,94657377
248899,163506,3787383,2837,15008774
662869,454694,4032253,228667,19892681
218158,132318,2801745,14944,10996980
104311,55635,2282762,7319,8592268
33495,20418,2553252,4506,9212031
181926,86975,2583608,4628,10143437
7282,1669,2610395,765,9161593
10411,3979,2371925,654,8354015
21566,9751,2386426,654,8462517
11187,347,2388546,314,8415638
3866,750,2469801,256,8651782
5576,947,2403803,287,8422084
15986,1787,2398961,572,8456694
20942,5634,2209967,1229,7826015
120944,77222,2551007,3394,9668891
137853,84482,2631349,12461,9964203
109442,68255,2493315,7402,9317080
5252074,3805394,13334188,248091,77320008
10597761,6513523,22216036,6829,137515711
6356215,3949909,13682247,4740,88995431
1596751,1051000,5655020,744,30405363
6299448,4658936,14876302,4780,90222162
7917855,5202744,17643098,5483,108250269
7072791,4083513,14824373,4911,95274173
249107,164109,3511337,2960,14044058
758712,515013,3914488,236319,19992833
124536,72477,2658220,8406,9971932
105428,56755,2505118,7937,9379904
27599,17916,2666626,3789,9596781
126981,80517,2652256,3449,10034500
60124,5208,2456169,1536,8968553
7489,3670,2389659,867,8415504
15593,7398,2373166,466,8367239
21155,4531,2349712,622,8333300
3863,777,2339735,157,8191289
7390,2660,2313267,330,8107554
14004,6960,2419610,633,8529991
16904,8430,2402201,926,8492146
67971,41888,2519622,2061,9200609
88337,57171,2574561,6707,9543810
