0,0,5054,0,23829
763,218,205081948,18,966242932
122,54,211962008,4,998656815
17,4,210260525,0,990642537
1,0,212020304,0,998933835
26,6,211346077,1,995757270
445,70,210635865,11,992411492
50,14,210259760,5,990639339
5,5,211785218,2,997827702
78,33,212356926,2,1000521303
392,98,205578673,6,968584005
411,75,206652103,14,973637132
375,34,210895745,10,993632950
177,45,210957319,12,993923859
44,38,211402248,5,996022189
12,10,212119148,3,999399231
7,7,210506620,8,991801457
50,0,209819502,8,988566284
370,33,210338328,13,991012414
121,22,208945250,1,984445120
153,27,209579490,1,987434170
2,0,211114674,1,994666375
2,0,211828346,1,998030464
14,2,210530879,0,991916310
421,73,211843507,6,998101218
346,123,205486406,8,968148697
424,46,207693185,14,978544365
4,4,211780014,2,997798820
1,1,211353973,0,995795022
20,2,212263232,0,1000078804
464,59,210379652,9,991203615
64,7,208980675,3,984611339
19,1,212135454,1,999476303
23,6,209366091,5,986427782
13,0,211763678,1,997724186
15,8,210684964,5,992642883
286,53,210676611,5,992603673
32,3,210792822,2,993150308
2,0,211905421,2,998393339
123,16,211006132,1,994155636
181,95,208153612,2,980715605
737,159,204222336,13,962191492
440,47,209156880,7,985440988
139,57,210256189,2,990621669
27,17,211292583,1,995505165
21,5,212312938,3,1000312987
14,2,211807060,2,997929236
17,4,211219688,3,995161847
383,21,210253421,8,990609876
87,12,209701233,8,988006860
100,9,210051065,0,989656677
23,0,210006234,4,989443743
3,0,3802,0,17902
233,198,199945206,2,942043210
65,25,206003650,1,970582995
133,79,205113707,3,966392185
75,8,205482118,1,968127532
2,2,202440604,2,953798010
19,3,201996636,1,951707622
8,0,201880185,2,951159026
139,115,197429145,5,930187289
56,51,196547883,3,926028114
42,26,199717500,5,940965853
37,37,200062887,8,942595592
175,61,199790894,8,941314703
104,29,199812896,5,941416670
29,9,200232632,7,943396072
75,46,203370265,4,958176991
32,11,206798069,0,974326863
13,3,206249026,0,971742008
5,3,204958431,4,965661867
24,8,206410457,0,972503180
35,26,206198825,2,971506199
85,72,200830100,6,946208701
43,8,201921957,7,951353700
143,75,199798517,10,941351039
