PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
13128, 171, 541, 1093
183197, 567, 1115, 2159
339370, 845, 1237, 2333
497812, 1127, 1346, 2464
655604, 1380, 1451, 2578
813235, 1628, 1554, 2685
970260, 1873, 1654, 2795
1128283, 2106, 1759, 2904
1283888, 2334, 1859, 3006
1441881, 2587, 1959, 3106
1600022, 2805, 2060, 3225
1757617, 3016, 2165, 3333
1915823, 3244, 2265, 3433
2074149, 3468, 2371, 3543
2231420, 3708, 2478, 3652
2394494, 4052, 2648, 3941
2550678, 4353, 2802, 4191
2708878, 4602, 2911, 4314
2864915, 4882, 3047, 4470
3021407, 5109, 3151, 4578
3176512, 5366, 3257, 4693
3332842, 5597, 3359, 4815
3487686, 5823, 3459, 4927
3644101, 6041, 3559, 5033
3801008, 6278, 3659, 5139
3958629, 6512, 3759, 5239
4116086, 6753, 3859, 5349
4302341, 7160, 3967, 5618
4499095, 7695, 4139, 6421
4659155, 7983, 4283, 6959
4815259, 8233, 4385, 7149
4972925, 8510, 4490, 7289
5130677, 8754, 4592, 7405
5287175, 8995, 4694, 7540
5445484, 9235, 4794, 7660
5602967, 9454, 4898, 7771
5761445, 9684, 5002, 7878
5917646, 9900, 5104, 7991
6073295, 10143, 5204, 8099
6229325, 10371, 5306, 8203
6386417, 10600, 5411, 8317
6543537, 10834, 5515, 8427
6700553, 11071, 5615, 8536
6858183, 11317, 5716, 8651
7015361, 11558, 5822, 8770
7172686, 11792, 5924, 8879
7330465, 12015, 6028, 8987
7488767, 12253, 6132, 9091
7646836, 12512, 6236, 9198
7802713, 12739, 6340, 9318
7961375, 12992, 6444, 9426
8118470, 13196, 6548, 9534
8274624, 13451, 6648, 9636
8431594, 13694, 6748, 9750
8588320, 13879, 6848, 9850
8745770, 14079, 6948, 9956
8902710, 14325, 7048, 10056
9059694, 14524, 7148, 10162
9216659, 14726, 7248, 10262
9374508, 14946, 7348, 10362
9531766, 15177, 7449, 10472
9688789, 15376, 7549, 10575
9847953, 15588, 7649, 10679
10003586, 15811, 7751, 10783
10159213, 16009, 7852, 10888
10314377, 16230, 7952, 10988
10471584, 16502, 8061, 11107
10627962, 16756, 8162, 11208
10785159, 16955, 8263, 11309
10943171, 17203, 8371, 11421
11099546, 17407, 8473, 11523
11257150, 17622, 8578, 11631
11414870, 17837, 8680, 11733
11572953, 18065, 8781, 11837
11730550, 18253, 8881, 11937
11895238, 18570, 9005, 12167
12054685, 18844, 9116, 12369
12215444, 19090, 9225, 12521
12377110, 19335, 9353, 12663
12540852, 19573, 9471, 12786
12703367, 19814, 9587, 12913
12865252, 20046, 9711, 13047
13030320, 20271, 9838, 13186
13192159, 20481, 9955, 13318
13361297, 20710, 10097, 13466
13536158, 20956, 10267, 13657
13698705, 21179, 10420, 13817
13904294, 21608, 10644, 14242
14114181, 22115, 10863, 14772
14329358, 22638, 11029, 15198
14569072, 23295, 11174, 15834
14775840, 23869, 11439, 16712
14934182, 24174, 11595, 17241
15118012, 24515, 11729, 17570
15340159, 25055, 11864, 18303
15581487, 25771, 12142, 19582
15824124, 26411, 12310, 20618
16015452, 26884, 12519, 21353
16170874, 27155, 12671, 21794
16327204, 27409, 12824, 21971
16483995, 27666, 12935, 22090
16641806, 27913, 13041, 22203
16797554, 28156, 13149, 22309
16955569, 28423, 13257, 22426
17112950, 28657, 13370, 22548
17273292, 28917, 13486, 22670
17432121, 29159, 13593, 22791
17587817, 29414, 13709, 22925
17745342, 29647, 13814, 23031
17896532, 29891, 13920, 23159
18049316, 30144, 14022, 23265
18201713, 30381, 14128, 23372
18423203, 30894, 14259, 23952
18605387, 31346, 14482, 24866
18756352, 31640, 14623, 25330
18972060, 32157, 14741, 25892
19166683, 32629, 14918, 26781
19318575, 32931, 15042, 27213
19477384, 33174, 15153, 27364
19675610, 33628, 15284, 27771
19869162, 34155, 15456, 28673
20032644, 34524, 15581, 29178
20259731, 35142, 15686, 29949
20411364, 35438, 15850, 30622
20566273, 35662, 15981, 30795
20716736, 35930, 16094, 30926
20869818, 36152, 16203, 31041
21025342, 36386, 16318, 31178
21178102, 36625, 16478, 31380
21337208, 36902, 16585, 31607
21568120, 37557, 16711, 32334
21809534, 38186, 16842, 33298
22161473, 38817, 16992, 34189
22375548, 39316, 17156, 35092
22617302, 39957, 17315, 35976
22855495, 40744, 17512, 37025
23090244, 41409, 17695, 37837
23323986, 41962, 17821, 38303
23555115, 42487, 17970, 38677
23789281, 43121, 18132, 39464
24029124, 43906, 18251, 40296
24272189, 44623, 18413, 41129
24517956, 45230, 18575, 41853
24757682, 45874, 18715, 42305
24986792, 46634, 18997, 43900
25231352, 47197, 19146, 44772
25423277, 47589, 19263, 45533
25577662, 47864, 19381, 45836
25744468, 48159, 19491, 46045
25996807, 48778, 19648, 46897
26237591, 49496, 19817, 47924
26476876, 50257, 19968, 48970
26712533, 50834, 20127, 49481
26944612, 51329, 20250, 49758
27178305, 51910, 20361, 50313
27416966, 52648, 20481, 51225
27660485, 53357, 20593, 52065
27906963, 53941, 20709, 52740
28151079, 54580, 20817, 53157
28386399, 55181, 20928, 53780
28625525, 55857, 21070, 54866
28807064, 56249, 21279, 55634
28957299, 56535, 21397, 55893
29115743, 56777, 21505, 56023
29266733, 57014, 21612, 56144
29415578, 57253, 21717, 56256
29565515, 57506, 21819, 56369
29716104, 57749, 21928, 56502
29867201, 57974, 22031, 56605
30020584, 58199, 22135, 56710
30171102, 58431, 22236, 56813
30322052, 58667, 22341, 56919
30470971, 58877, 22441, 57019
30625474, 59099, 22542, 57120
30775563, 59341, 22646, 57225
30923636, 59537, 22750, 57328
31073091, 59750, 22854, 57439
31223085, 59940, 22958, 57543
31374618, 60170, 23064, 57654
31524698, 60362, 23168, 57761
31677842, 60604, 23272, 57869
31829587, 60851, 23376, 57973
31980994, 61067, 23482, 58081
32134394, 61302, 23586, 58185
32285188, 61528, 23694, 58294
32436288, 61738, 23802, 58401
32587022, 61957, 23908, 58509
32740449, 62182, 24014, 58615
32893203, 62400, 24116, 58717
33043513, 62606, 24220, 58821
33195104, 62858, 24320, 58921
33348345, 63077, 24424, 59027
33500875, 63297, 24524, 59129
33651099, 63534, 24628, 59233
33800027, 63754, 24732, 59340
33950008, 63977, 24836, 59444
34100233, 64183, 24936, 59544
34250214, 64402, 25038, 59648
34401931, 64615, 25138, 59748
34553370, 64831, 25240, 59852
34703318, 65027, 25340, 59952
34852094, 65224, 25444, 60056
35000920, 65435, 25546, 60158
35151991, 65652, 25655, 60270
35302628, 65873, 25755, 60372
35455855, 66114, 25856, 60484
35605766, 66340, 25967, 60601
35756921, 66549, 26067, 60701
35909155, 66766, 26171, 60805
36058922, 66968, 26272, 60907
36209897, 67217, 26376, 61011
36364012, 67453, 26476, 61111
36517123, 67683, 26580, 61215
36667094, 67924, 26680, 61318
36818262, 68159, 26784, 61422
36969865, 68358, 26884, 61522
37122074, 68568, 26986, 61626
37275135, 68796, 27086, 61803
37424886, 69011, 27187, 61957
37574487, 69234, 27288, 62107
37724746, 69428, 27388, 62255
37873620, 69657, 27490, 62409
38023820, 69845, 27590, 62561
38174232, 70075, 27691, 62711
38322800, 70288, 27791, 62859
38473259, 70510, 27891, 63013
38623186, 70743, 27993, 63165
38774779, 70993, 28093, 63314
38926203, 71197, 28193, 63464
39074708, 71436, 28293, 63618
39224559, 71645, 28393, 63766
39373612, 71884, 28493, 63914
39526998, 72101, 28593, 64066
39679352, 72322, 28693, 64218
39829762, 72541, 28793, 64366
39983034, 72777, 28893, 64514
40135777, 73042, 28993, 64666
40286990, 73262, 29093, 64818
40437806, 73480, 29193, 64966
40587507, 73703, 29293, 65114
40736434, 73922, 29393, 65266
40886750, 74149, 29493, 65418
41039594, 74355, 29593, 65566
41189166, 74590, 29693, 65714
41339288, 74792, 29793, 65866
41489327, 74992, 29893, 66018
41646952, 75319, 30004, 66311
41797571, 75622, 30111, 66546
41947076, 75886, 30223, 66681
42095902, 76092, 30343, 66801
42246719, 76345, 30455, 66918
42397450, 76597, 30573, 67039
42549446, 76818, 30689, 67157
42699823, 77054, 30801, 67272
42853156, 77276, 30905, 67382
43007001, 77510, 31009, 67504
43161617, 77734, 31113, 67630
43314739, 77971, 31215, 67740
43466298, 78168, 31317, 67848
43616452, 78389, 31419, 67961
43767804, 78635, 31521, 68069
43919838, 78869, 31621, 68169
44072305, 79071, 31721, 68271
44226872, 79300, 31821, 68371
44380403, 79530, 31921, 68471
44531526, 79770, 32021, 68575
44681891, 80017, 32125, 68681
44832273, 80249, 32229, 68785
44985151, 80492, 32337, 68896
45135176, 80739, 32449, 69008
45285628, 80987, 32552, 69116
45436572, 81217, 32652, 69217
45585538, 81415, 32756, 69321
45735954, 81609, 32860, 69425
45886942, 81827, 32964, 69529
46035757, 82057, 33068, 69633
46187648, 82288, 33170, 69737
46339538, 82531, 33272, 69843
46490833, 82759, 33378, 69953
46642477, 82998, 33480, 70055
46797254, 83404, 33630, 70851
46948380, 83688, 33740, 71112
47098529, 83935, 33843, 71279
47248327, 84136, 33945, 71450
47397626, 84369, 34048, 71611
47550166, 84630, 34152, 71774
47701826, 84865, 34256, 71942
47852083, 85086, 34365, 72100
48004861, 85325, 34473, 72256
48153879, 85554, 34577, 72408
48302710, 85766, 34685, 72572
48453938, 85990, 34789, 72728
48604439, 86221, 34891, 72878
48757387, 86439, 34993, 73028
48910101, 86681, 35095, 73186
49060472, 86904, 35195, 73334
49208805, 87114, 35295, 73482
49357624, 87340, 35395, 73630
49507948, 87581, 35495, 73786
49660888, 87829, 35595, 73934
49811103, 88075, 35695, 74082
49963021, 88297, 35795, 74230
50117669, 88513, 35899, 74390
50270490, 88739, 35999, 74540
50422140, 88973, 36099, 74688
50573398, 89200, 36199, 74840
50724646, 89439, 36299, 74996
50878029, 89686, 36403, 75148
51034012, 89932, 36503, 75300
51184120, 90170, 36603, 75448
51335503, 90383, 36703, 75604
51485683, 90611, 36803, 75752
51638948, 90835, 36903, 75900
