PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
10955, 178, 496, 1050
160538, 630, 1028, 1982
302428, 977, 1138, 2135
444112, 1311, 1246, 2247
586589, 1628, 1350, 2372
727700, 1930, 1454, 2486
869151, 2259, 1560, 2593
1010995, 2579, 1668, 2701
1152554, 2903, 1776, 2809
1297573, 3225, 1882, 2916
1438516, 3544, 2007, 3041
1581711, 3931, 2172, 3220
1725642, 4280, 2347, 3409
1878155, 4625, 2577, 3649
2042897, 4873, 2744, 3829
2205168, 5132, 2897, 3992
2367368, 5388, 3057, 4150
2535817, 5647, 3216, 4310
2703282, 5967, 3446, 4603
2863461, 6235, 3617, 4873
3020762, 6482, 3779, 5108
3178991, 6716, 3936, 5315
3337224, 6962, 4061, 5494
3494564, 7213, 4167, 5654
3652578, 7448, 4275, 5812
3810390, 7677, 4382, 5967
3965057, 7890, 4482, 6125
4123264, 8111, 4582, 6275
4281588, 8327, 4694, 6436
4437305, 8567, 4794, 6605
4593610, 8787, 4894, 6765
4749897, 9021, 4996, 6919
4906948, 9242, 5096, 7067
5061222, 9441, 5196, 7221
5215165, 9671, 5296, 7375
5371177, 9926, 5404, 7534
5528124, 10156, 5508, 7692
5685334, 10365, 5608, 7842
5843259, 10615, 5728, 8016
5998779, 10822, 5832, 8168
6153526, 11045, 5939, 8323
6310872, 11276, 6041, 8477
6467195, 11490, 6141, 8631
6625089, 11747, 6245, 8783
6779330, 12009, 6345, 8931
6936633, 12213, 6447, 9085
7092524, 12435, 6547, 9239
7249204, 12675, 6647, 9387
7404983, 12894, 6747, 9539
7562275, 13109, 6847, 9689
7719827, 13360, 6947, 9847
7875742, 13622, 7050, 9998
8033793, 13843, 7150, 10146
8191581, 14072, 7252, 10300
8348198, 14316, 7357, 10461
8503717, 14593, 7471, 10642
8662659, 14810, 7571, 10792
8819378, 15027, 7678, 10951
8976312, 15238, 7778, 11105
9135075, 15451, 7880, 11257
9290941, 15675, 7982, 11409
9448618, 15871, 8082, 11560
9604743, 16061, 8184, 11718
9763314, 16282, 8284, 11870
9918197, 16486, 8386, 12024
10074896, 16691, 8488, 12178
10231598, 16915, 8592, 12342
10388851, 17138, 8694, 12498
10544710, 17358, 8796, 12652
10699904, 17591, 8898, 12808
10857494, 17806, 8998, 12962
11014102, 18039, 9108, 13124
11168767, 18252, 9210, 13274
11324971, 18494, 9320, 13436
11481490, 18721, 9424, 13594
11638023, 18923, 9530, 13748
11792473, 19114, 9632, 13898
11949038, 19339, 9733, 14051
12104830, 19523, 9833, 14205
12263619, 19734, 9936, 14362
12420943, 19959, 10036, 14510
12576033, 20165, 10136, 14660
12733415, 20384, 10236, 14816
12890177, 20607, 10336, 14964
13048114, 20809, 10439, 15115
13205956, 21025, 10539, 15269
13362474, 21258, 10639, 15419
13519575, 21495, 10739, 15567
13676179, 21715, 10844, 15720
13830825, 21922, 10944, 15874
13987161, 22143, 11044, 16024
14141499, 22365, 11144, 16172
14297604, 22554, 11244, 16320
14455157, 22767, 11344, 16474
14613795, 22982, 11444, 16624
14771398, 23180, 11544, 16772
14929514, 23399, 11644, 16920
15085406, 23631, 11744, 17074
15242354, 23857, 11844, 17224
15399826, 24086, 11944, 17372
15555534, 24302, 12044, 17520
15711071, 24519, 12144, 17674
15870469, 24869, 12248, 17822
16028603, 25164, 12378, 17967
16185062, 25437, 12478, 18067
16341677, 25703, 12578, 18169
16499294, 25952, 12678, 18269
16654099, 26179, 12778, 18369
16812588, 26383, 12878, 18469
16968528, 26619, 12978, 18569
17126286, 26845, 13078, 18669
17282078, 27064, 13178, 18769
17439444, 27296, 13278, 18869
17595562, 27505, 13378, 18969
17751586, 27714, 13478, 19069
17910226, 27945, 13578, 19169
18064423, 28126, 13678, 19269
18222958, 28363, 13778, 19369
18379064, 28564, 13878, 19469
18535966, 28772, 13978, 19569
18692088, 28999, 14080, 19673
18847820, 29209, 14180, 19773
19005877, 29442, 14280, 19877
19161506, 29674, 14380, 19981
19318867, 29898, 14480, 20089
19474575, 30126, 14580, 20191
19629929, 30337, 14680, 20291
19787661, 30576, 14780, 20391
19943346, 30799, 14880, 20491
20100652, 31025, 14980, 20591
20256846, 31228, 15080, 20691
20413122, 31469, 15180, 20791
20569150, 31715, 15280, 20891
20727076, 31971, 15380, 20991
20884304, 32192, 15480, 21091
21041609, 32426, 15580, 21191
21197656, 32641, 15680, 21291
21353083, 32861, 15780, 21391
21509631, 33075, 15880, 21491
21667178, 33294, 15983, 21594
21824795, 33515, 16083, 21698
21982708, 33718, 16183, 21798
22139530, 33924, 16283, 21898
22299875, 34325, 16553, 22679
22457694, 34581, 16705, 23074
22613027, 34823, 16808, 23254
22770329, 35071, 16912, 23423
