PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
10791, 169, 441, 1118
163085, 685, 1175, 2262
305415, 1034, 1310, 2473
447231, 1370, 1422, 2603
588889, 1726, 1532, 2732
730334, 2048, 1638, 2846
872584, 2382, 1753, 2973
1013981, 2725, 1863, 3091
1156304, 3072, 1971, 3204
1298640, 3420, 2075, 3316
1440342, 3737, 2177, 3418
1582306, 4075, 2280, 3525
1724430, 4415, 2380, 3625
1869311, 4877, 2508, 3999
2011268, 5324, 2620, 4236
2152859, 5677, 2726, 4356
2294693, 6022, 2829, 4474
2436431, 6343, 2929, 4601
2578887, 6687, 3033, 4718
2721470, 7037, 3135, 4837
2863220, 7384, 3235, 4937
3004682, 7734, 3337, 5048
3145941, 8102, 3441, 5158
3287702, 8427, 3548, 5279
3430303, 8748, 3648, 5397
3572430, 9083, 3748, 5499
3713576, 9440, 3848, 5603
3855933, 9756, 3948, 5707
3998394, 10119, 4048, 5818
4140565, 10462, 4148, 5930
4282915, 10816, 4248, 6036
4425008, 11147, 4367, 6182
4566847, 11463, 4467, 6286
4708650, 11802, 4567, 6396
4851212, 12140, 4667, 6498
4993050, 12485, 4778, 6612
5135415, 12972, 4915, 6993
5277679, 13341, 5016, 7231
5419838, 13682, 5116, 7399
5561132, 14023, 5222, 7575
5702958, 14385, 5322, 7755
5845385, 14716, 5422, 7920
5987422, 15077, 5522, 8076
6129205, 15438, 5624, 8240
6272038, 15793, 5731, 8400
6413381, 16134, 5831, 8595
6555631, 16484, 5931, 8747
6695921, 16829, 6031, 8903
6838337, 17168, 6131, 9056
6980480, 17530, 6231, 9204
7122384, 17868, 6331, 9352
7264186, 18174, 6431, 9506
7406182, 18509, 6531, 9656
7548470, 18854, 6631, 9804
7690363, 19183, 6731, 9954
7833124, 19527, 6831, 10096
7977849, 19898, 6931, 10242
8123016, 20292, 7031, 10386
8267249, 20638, 7131, 10526
8414579, 21106, 7232, 10811
8557482, 21539, 7332, 10961
8701132, 21912, 7432, 11075
8844666, 22284, 7532, 11179
8988393, 22612, 7632, 11283
9131875, 22944, 7732, 11383
