PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
10026, 175, 403, 1054
161009, 678, 1081, 2155
304374, 1077, 1191, 2323
447089, 1446, 1303, 2452
589378, 1764, 1403, 2562
731733, 2098, 1503, 2673
874797, 2435, 1603, 2785
1016873, 2759, 1703, 2889
1159032, 3083, 1803, 2993
1301015, 3402, 1903, 3101
1442669, 3737, 2006, 3214
1584832, 4075, 2106, 3338
1727117, 4415, 2208, 3444
1869292, 4731, 2308, 3548
2010312, 5078, 2416, 3664
2164590, 5711, 2639, 4740
2308299, 6130, 2751, 5372
2449570, 6452, 2851, 5497
2591577, 6812, 2953, 5610
2732886, 7152, 3060, 5736
2873769, 7487, 3160, 5843
3015159, 7814, 3262, 5961
3156543, 8156, 3369, 6085
3297190, 8479, 3473, 6207
3438326, 8804, 3573, 6313
3579166, 9145, 3677, 6421
3719714, 9465, 3781, 6529
3860913, 9811, 3881, 6636
4001562, 10144, 4023, 6828
4142767, 10496, 4123, 6982
4284161, 10847, 4225, 7132
4424823, 11185, 4327, 7294
4566412, 11552, 4429, 7448
4706753, 11855, 4529, 7600
4847944, 12161, 4629, 7748
4989587, 12477, 4729, 7904
5130782, 12812, 4829, 8056
5277594, 13285, 4935, 8400
5419197, 13667, 5035, 8649
5561222, 13985, 5135, 8783
5702711, 14309, 5235, 8896
5844455, 14629, 5335, 9008
5985548, 14958, 5435, 9121
6126942, 15299, 5535, 9229
6268405, 15640, 5635, 9339
6409395, 15994, 5738, 9450
6550975, 16329, 5838, 9550
6692965, 16671, 5938, 9652
6834328, 17000, 6038, 9752
6975167, 17347, 6138, 9852
7116701, 17670, 6238, 9959
7258670, 17984, 6338, 10061
7399489, 18318, 6438, 10167
7540379, 18656, 6538, 10267
7681710, 18979, 6638, 10373
7822712, 19305, 6738, 10473
7964057, 19660, 6838, 10573
8108999, 19972, 6938, 10687
8252952, 20303, 7038, 10837
8395794, 20624, 7138, 10995
8538345, 20969, 7238, 11143
8686441, 21432, 7341, 11376
8829238, 21811, 7441, 11578
8971239, 22144, 7541, 11700
9113877, 22480, 7643, 11809
9256360, 22802, 7751, 11923
9398122, 23129, 7859, 12037
9540352, 23476, 7963, 12143
9682239, 23814, 8071, 12255
9825524, 24151, 8175, 12359
9967950, 24463, 8279, 12481
10110728, 24796, 8382, 12615
10254513, 25129, 8482, 12729
10397733, 25454, 8582, 12837
10540008, 25784, 8682, 12945
10683239, 26130, 8782, 13063
10825655, 26472, 8882, 13186
10968354, 26799, 8982, 13293
11111199, 27136, 9082, 13403
11254444, 27486, 9182, 13511
11398387, 27807, 9282, 13615
11542154, 28139, 9384, 13719
11684961, 28484, 9488, 13829
11828806, 28814, 9590, 13931
11971890, 29129, 9692, 14036
12113991, 29461, 9794, 14138
12256347, 29784, 9894, 14243
12398813, 30093, 9994, 14343
12540872, 30443, 10094, 14447
12684529, 30764, 10194, 14547
12827823, 31073, 10294, 14651
12970443, 31394, 10394, 14751
13112614, 31739, 10494, 14855
13255277, 32050, 10594, 14955
13402354, 32510, 10694, 15104
13545862, 32910, 10794, 15282
13689108, 33251, 10894, 15390
13832060, 33570, 10994, 15490
13977840, 33834, 11095, 15609
14122488, 34085, 11195, 15717
14266144, 34327, 11295, 15819
14412805, 34567, 11395, 15919
14555170, 34781, 11495, 16027
14699006, 35020, 11595, 16133
14842706, 35263, 11696, 16237
14987694, 35508, 11796, 16337
15130105, 35729, 11896, 16437
15274456, 35954, 11996, 16537
15418705, 36184, 12096, 16637
15563883, 36393, 12196, 16739
15706771, 36640, 12296, 16839
15851962, 36890, 12396, 16939
