PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
13191, 171, 559, 1080
182679, 577, 1263, 2217
337706, 831, 1372, 2420
493268, 1074, 1489, 2620
651616, 1318, 1603, 2753
807881, 1547, 1714, 2908
965682, 1777, 1822, 3041
1124094, 2016, 1930, 3171
1281737, 2228, 2033, 3306
1437739, 2446, 2141, 3427
1592794, 2671, 2249, 3572
1754723, 3044, 2426, 3880
1910782, 3332, 2555, 4113
2066188, 3584, 2655, 4269
2223588, 3828, 2755, 4400
2382377, 4087, 2905, 4622
2538559, 4318, 3009, 4784
2694665, 4557, 3112, 4947
2852513, 4807, 3212, 5111
3008551, 5060, 3316, 5276
3163817, 5316, 3418, 5433
3321511, 5534, 3518, 5589
3478711, 5763, 3618, 5754
3634677, 5969, 3718, 5913
3790824, 6180, 3821, 6044
3948476, 6419, 3921, 6152
4104745, 6641, 4021, 6262
4261328, 6862, 4121, 6368
4417989, 7090, 4221, 6481
4572350, 7308, 4321, 6597
4726721, 7540, 4421, 6705
4881171, 7766, 4521, 6821
5037006, 7981, 4623, 6926
5193053, 8209, 4723, 7033
5351278, 8468, 4823, 7135
5509572, 8677, 4923, 7241
5665974, 8914, 5023, 7348
5823409, 9146, 5126, 7464
5980681, 9363, 5226, 7581
6136253, 9573, 5326, 7689
6292680, 9760, 5426, 7791
6450116, 9982, 5526, 7910
6604750, 10195, 5626, 8016
6761563, 10407, 5726, 8124
6919136, 10639, 5826, 8237
7077522, 10899, 5926, 8348
7235376, 11155, 6026, 8463
7391935, 11400, 6126, 8571
7549594, 11636, 6229, 8691
7705841, 11862, 6336, 8808
7864198, 12063, 6436, 8916
8020184, 12307, 6536, 9027
8178339, 12541, 6641, 9144
8334879, 12777, 6742, 9251
8491583, 13001, 6842, 9353
8647144, 13254, 6942, 9467
8802263, 13514, 7042, 9571
8959727, 13749, 7142, 9678
9116574, 13984, 7245, 9787
9274415, 14209, 7345, 9895
9431476, 14430, 7445, 10004
9590493, 14655, 7545, 10106
9748191, 14877, 7645, 10216
9905447, 15113, 7745, 10319
10064080, 15364, 7846, 10427
10220431, 15586, 7946, 10535
