PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
15474, 179, 639, 1165
189776, 542, 1364, 2244
356576, 779, 1498, 2414
520184, 1054, 1639, 2570
683648, 1331, 1780, 2727
844847, 1556, 1918, 2874
1009197, 1797, 2075, 3054
1168700, 2029, 2203, 3184
1329015, 2240, 2306, 3289
1490395, 2456, 2432, 3419
1651592, 2680, 2575, 3570
1808497, 2903, 2697, 3694
1964358, 3136, 2807, 3804
2118169, 3329, 2923, 3922
2276464, 3523, 3033, 4038
2434608, 3744, 3140, 4145
2590971, 3953, 3248, 4253
2748403, 4149, 3360, 4365
2907003, 4389, 3470, 4477
3064535, 4633, 3584, 4597
3220178, 4888, 3701, 4722
3378943, 5116, 3810, 4836
3536684, 5310, 3915, 4942
3694640, 5520, 4017, 5044
3852894, 5741, 4120, 5151
4011793, 5942, 4221, 5256
4169595, 6169, 4327, 5362
4328266, 6393, 4429, 5464
4485820, 6588, 4531, 5568
4643813, 6793, 4631, 5668
4800762, 7001, 4731, 5768
4958774, 7214, 4835, 5872
5116131, 7436, 4935, 5972
5271103, 7652, 5044, 6081
5430480, 7878, 5150, 6187
5587869, 8105, 5250, 6287
5745883, 8319, 5354, 6391
5902375, 8520, 5454, 6492
6057437, 8755, 5574, 6614
6215322, 8997, 5674, 6716
6372775, 9229, 5774, 6816
6530899, 9448, 5878, 6920
6688683, 9663, 5978, 7022
6845548, 9889, 6082, 7126
7002760, 10114, 6182, 7226
7161058, 10354, 6282, 7326
7319285, 10564, 6386, 7430
7476699, 10782, 6486, 7530
7635373, 11014, 6586, 7634
7792729, 11235, 6686, 7734
7950544, 11450, 6786, 7838
8107492, 11682, 6886, 7938
8263910, 11918, 6990, 8042
8420148, 12147, 7093, 8147
8579251, 12371, 7196, 8250
8735535, 12594, 7301, 8363
8893284, 12815, 7401, 8464
9051268, 13032, 7501, 8567
9209676, 13238, 7602, 8677
9367368, 13441, 7702, 8777
9524763, 13649, 7803, 8879
9683181, 13854, 7903, 8979
9841059, 14057, 8004, 9081
9997134, 14279, 8104, 9181
10155063, 14504, 8204, 9281
10313941, 14689, 8305, 9383
10470915, 14890, 8405, 9483
10628757, 15104, 8505, 9585
10794419, 15425, 8613, 9803
10994700, 15812, 8861, 10233
11231426, 16390, 9124, 10881
11414175, 16806, 9395, 11495
11572627, 17062, 9546, 11779
11729548, 17317, 9656, 11919
11888360, 17698, 9893, 12612
12044519, 18000, 10049, 13026
12202177, 18252, 10165, 13247
12361166, 18473, 10271, 13413
12521553, 18725, 10383, 13581
12678820, 18927, 10489, 13740
12838023, 19159, 10608, 13911
13000599, 19404, 10732, 14115
13157823, 19625, 10850, 14299
13317193, 19859, 10962, 14466
13479047, 20094, 11084, 14643
13636987, 20322, 11206, 14817
13797245, 20584, 11322, 14983
13955381, 20811, 11445, 15154
