PAPI_TOT_CYC, PAPI_L1_DCM, PAPI_L3_TCM, PAPI_L3_TCA
11688, 161, 428, 1018
181575, 545, 1035, 2141
339311, 809, 1173, 2352
496085, 1100, 1318, 2521
653981, 1393, 1424, 2645
810449, 1683, 1528, 2760
968057, 1965, 1643, 2881
1126015, 2229, 1751, 2995
1284217, 2477, 1869, 3145
1441940, 2717, 1977, 3257
1599686, 2987, 2077, 3361
1757097, 3260, 2181, 3472
1913903, 3541, 2283, 3580
2072064, 3789, 2385, 3682
2229144, 4078, 2498, 3799
2386612, 4346, 2598, 3903
2544391, 4614, 2698, 4011
2700502, 4889, 2798, 4116
2858390, 5131, 2953, 4303
3015077, 5402, 3061, 4472
3173102, 5630, 3161, 4624
3330552, 5890, 3261, 4779
3489278, 6127, 3361, 4931
3646487, 6345, 3461, 5087
3804403, 6605, 3561, 5245
3962673, 6860, 3661, 5395
4118584, 7134, 3761, 5545
4275380, 7369, 3865, 5703
4432823, 7630, 3969, 5855
4591371, 7853, 4072, 6008
4747157, 8125, 4172, 6168
4904800, 8384, 4272, 6322
5063419, 8620, 4376, 6474
5219566, 8861, 4476, 6624
5376900, 9116, 4576, 6774
5535041, 9361, 4676, 6928
5693090, 9623, 4780, 7080
5849490, 9869, 4880, 7228
6012890, 10242, 4984, 7556
6170203, 10566, 5100, 7817
6327519, 10832, 5200, 7961
6485203, 11068, 5300, 8075
6642487, 11341, 5400, 8191
6799769, 11596, 5503, 8316
6957378, 11836, 5603, 8443
7115103, 12078, 5703, 8555
7273603, 12304, 5803, 8661
7431107, 12531, 5903, 8763
7588710, 12780, 6003, 8871
7744687, 13035, 6103, 8981
7901572, 13286, 6203, 9090
8059811, 13532, 6303, 9199
8217224, 13779, 6403, 9306
8375631, 14023, 6503, 9414
8533164, 14253, 6603, 9519
8691445, 14481, 6703, 9629
8849756, 14709, 6803, 9731
9007447, 14932, 6903, 9836
9163095, 15199, 7003, 9940
9319454, 15468, 7103, 10040
9476920, 15700, 7203, 10148
9634206, 15929, 7303, 10248
9791807, 16210, 7403, 10350
9947670, 16448, 7503, 10450
10102385, 16691, 7603, 10556
10259566, 16926, 7706, 10663
10417590, 17165, 7823, 10796
10575499, 17393, 7954, 10926
10733103, 17648, 8062, 11034
10890579, 17894, 8164, 11138
11047342, 18133, 8264, 11238
11205483, 18397, 8364, 11338
11360169, 18659, 8464, 11438
11518238, 18879, 8564, 11540
11676575, 19128, 8664, 11640
11832498, 19342, 8764, 11740
11988660, 19605, 8864, 11840
12144863, 19841, 8964, 11940
12303268, 20087, 9064, 12040
12459532, 20323, 9169, 12145
12617220, 20557, 9269, 12245
12773481, 20805, 9369, 12345
12931953, 21043, 9469, 12445
13088595, 21303, 9569, 12545
13245853, 21546, 9669, 12649
13404302, 21782, 9772, 12761
13560255, 22027, 9872, 12873
13718137, 22272, 9972, 12975
13875915, 22490, 10072, 13075
14034226, 22702, 10172, 13175
14192074, 22941, 10272, 13279
14349808, 23191, 10372, 13379
14507791, 23432, 10472, 13479
14665867, 23650, 10574, 13581
14823232, 23871, 10674, 13681
14979972, 24107, 10774, 13781
15137609, 24353, 10874, 13881
15295214, 24629, 10974, 13983
15450423, 24850, 11074, 14083
15608925, 25093, 11174, 14183
15766477, 25344, 11274, 14283
15924403, 25603, 11374, 14383
16080794, 25874, 11474, 14483
16238546, 26110, 11574, 14583
16396505, 26359, 11674, 14687
16554631, 26600, 11774, 14787
16712798, 26863, 11874, 14892
16870555, 27112, 11974, 14992
17026062, 27353, 12076, 15098
17183620, 27596, 12176, 15198
17341127, 27818, 12276, 15302
17498594, 28074, 12376, 15402
17657123, 28313, 12476, 15506
17812403, 28572, 12576, 15606
17969758, 28815, 12676, 15709
18127283, 29077, 12776, 15809
18282510, 29292, 12876, 15913
18439986, 29538, 12976, 16013
18596190, 29753, 13076, 16117
18754277, 29974, 13176, 16217
18910766, 30215, 13276, 16319
19069024, 30482, 13378, 16425
19228357, 30850, 13492, 16658
19387413, 31141, 13594, 16883
19545475, 31406, 13700, 17031
19700258, 31681, 13812, 17153
19857703, 31937, 13924, 17267
20015750, 32238, 14032, 17381
20172375, 32517, 14134, 17487
20328274, 32793, 14236, 17593
20486568, 33043, 14338, 17703
20644821, 33253, 14454, 17827
20802541, 33492, 14554, 17931
20956481, 33732, 14654, 18043
21114949, 33976, 14754, 18145
21272905, 34238, 14854, 18245
21430014, 34478, 14954, 18345
21587248, 34734, 15054, 18445
21745603, 34995, 15154, 18550
21901543, 35224, 15254, 18652
22059267, 35480, 15354, 18752
22216984, 35736, 15454, 18852
22373982, 35977, 15554, 18960
22531615, 36217, 15654, 19060
22691708, 36616, 15777, 19998
22847752, 36911, 15877, 20280
23005009, 37211, 15977, 20497
23160598, 37476, 16077, 20674
23316601, 37737, 16185, 20856
23474478, 37990, 16287, 21017
23631334, 38196, 16393, 21185
23789064, 38428, 16497, 21346
23946924, 38661, 16599, 21502
24105226, 38908, 16699, 21661
24263012, 39152, 16799, 21823
24419086, 39424, 16899, 21977
24576592, 39691, 16999, 22129
24734848, 39934, 17099, 22281
24892813, 40201, 17199, 22438
25050957, 40479, 17303, 22593
25208915, 40733, 17403, 22741
25366506, 41014, 17503, 22889
25522808, 41278, 17603, 23045
25681050, 41543, 17703, 23195
25837943, 41795, 17803, 23345
25996513, 42036, 17907, 23499
26154088, 42286, 18015, 23661
26310276, 42530, 18115, 23811
26467218, 42770, 18215, 23961
26624792, 43004, 18319, 24117
26783368, 43247, 18419, 24271
26941614, 43490, 18527, 24427
